Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	261/1406	2.127984e-53	1.466181e-50	0	0	3.590483e+00	4.354603e+02	POP5;RPL5;RPL30;POP7;RPL3;RPL32;RPL31;RPL34;RRP1;EIF4A3;IFIT1;RPL9;IFIT3;CCAR1;RPL7;RPS15;PNN;RPS14;ENDOV;RPS16;RPS19;RPS18;MAGOH;RPL36;RPL35;RPL38;SNRPD3;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;AGFG1;MBNL1;RPL21;SECISBP2;ACTN1;RPL23;RPL22;ACTN4;RC3H2;SRRM1;DDX39B;EWSR1;GRWD1;XRN2;RPL24;SUCLG1;RPL29;EIF1B;RPL28;SF1;MACF1;DHX8;DHX9;MRPL16;BAZ2A;RPS4Y1;SAMSN1;HELZ2;PRPF38B;JUN;XRCC6;RPL41;EIF2AK2;UPF3B;PA2G4;SNUPN;MRPL21;PARP12;MRPL22;CCT6A;RPS26;RPS25;RPS28;SNW1;RPS27;AGO3;FUBP3;RPL27A;HNRNPF;RPS20;DHX29;CDK13;FARSA;RPS21;SUGP1;DCP1B;RPS23;CCDC124;MRPL37;MRPL42;TMSB4X;RRP12;CCT3;ZFR;MRPS21;PRPF40A;NUDT16L1;SRP9;MRPS5;CSDE1;RPUSD2;TCP1;ARHGEF1;PABPC1;MAPRE1;TRUB2;CSTB;RNMT;RPL12;RPL11;USO1;MRPS31;RPS27L;NOC4L;RPS15A;SRP72;RPL14;RPS3;RPL13;RPS27A;EXOSC3;RPL18;SRSF11;RPL19;YTHDF2;SF3A2;MDH2;RFTN1;SAMD4B;RSRC2;NPM3;TUBB4B;LRPPRC;ARCN1;RSL1D1;PHF5A;PRKRA;HNRNPA2B1;ZYX;TSR1;SRP14;BZW1;YY1;PPP1CC;KPNA2;HMGN2;CHCHD1;PDIA3;RPS9;RPS7;RPS8;RPS5;RPS6;NOSIP;ANXA11;RPP25L;PDIA4;EEF1A1;PRPF6;SRSF2;SBDS;ERH;MATR3;SRSF6;SNRPC;SRSF7;DDX5;RBM8A;YTHDC1;IREB2;SUPT6H;PRPF8;EMG1;TPR;ZC3H13;ZC3H14;HSPA8;API5;LSM1;HELZ;CWC15;EEF2;LSM5;EIF2S2;LSM2;SON;RCAN3;LSM14A;EIF4G2;ISY1;DDX3Y;HSP90AB1;RBM26;DDX46;HMGB2;DDX42;PSIP1;HSPB1;DDX41;RPS4X;RPL7A;MRPL1;RBM7;COA6;RBM6;DDX56;DDX54;RPL13A;EDF1;RPS3A;DDX52;YWHAZ;NEMF;OAS1;THRAP3;C1D;RPL37A;RBMS1;LUC7L3;TOP1;NSRP1;SRSF1;GTPBP10;RPL36A;U2AF1;SAMHD1;HSD17B10;HSPD1;POLR2A;FIP1L1;EIF4H;RBBP6;POLR2G;HNRNPA1;EIF4B;HNRNPA0;NOP56;RBM38;PTCD3;SPEN;PTPN1;RBM39;TAF15;CNBP;CCDC59;RPL35A;RPL23A;NAP1L1;U2SURP;NAP1L4;EIF3I;EIF3H;VIM;SSBP1;RBMX;TPT1;METAP2;TNRC6B
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	18/58	3.220435e-08	9.355938e-06	0	0	6.182594e+00	1.066569e+02	COX8A;NDUFB9;NDUFA12;COX4I1;NDUFA10;NDUFB2;NDUFA1;NDUFC2;NDUFC1;UQCR10;COX5B;UQCRH;COX7A2L;NDUFS6;UQCRQ;NDUFS5;NDUFS3;UQCRFS1
GO_Molecular_Function_2021	ubiquitin ligase inhibitor activity (GO:1990948)	7/8	5.274063e-08	9.355938e-06	0	0	9.559824e+01	1.602024e+03	RPS15;RPL5;RPS7;RPL23;RPL11;RPS20;RPL37
GO_Molecular_Function_2021	rRNA binding (GO:0019843)	15/42	5.431604e-08	9.355938e-06	0	0	7.621272e+00	1.274920e+02	PTCD3;RPL5;RPS9;MRPL18;RPL12;RPL23;RPS5;RPL11;MRPL16;MRPS18C;RPS14;EMG1;RPS3;SBDS;RPS13
GO_Molecular_Function_2021	ubiquitin-protein transferase inhibitor activity (GO:0055105)	7/9	2.231835e-07	3.075468e-05	0	0	4.779655e+01	7.320172e+02	RPS15;RPL5;RPS7;RPL23;RPL11;RPS20;RPL37
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	41/263	6.508177e-07	7.473556e-05	0	0	2.556008e+00	3.641043e+01	RPL5;DDX5;RBM8A;DHX9;YTHDC1;EIF4A3;IREB2;SRSF1;RPL7;RPS14;TPR;RPS3;RPL35;RPS13;HNRNPA0;RPL41;YTHDF2;RPS7;SECISBP2;RPS5;CNBP;UPF3B;SAMD4B;RPL13A;RPS3A;EIF2S2;RC3H2;RPS26;RSL1D1;FUBP3;HNRNPA2B1;LUC7L3;RBMS1;PABPC1;SRSF6;NSRP1;LSM14A;RBMX;EIF4G2;SF1;DCP1B
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	42/282	1.635774e-06	1.610069e-04	0	0	2.421426e+00	3.226161e+01	RPL5;UBXN1;TSG101;HSP90AB1;RNF34;RPL11;NEDD8;BCL10;UBE2J2;TANK;FHIT;ACTG1;HSPD1;CASP8;POLR2A;BAG1;PSMD1;TNFRSF14;NAE1;PRKACA;RPS27A;PRKACB;IKBKE;HSPA8;MOAP1;JUN;UBE2B;STAT1;RPL23;TUBB;TNK2;RPA2;PA2G4;PARP9;YWHAZ;LRPPRC;RBX1;DNAJA1;PSMA3;JKAMP;TCP1;UBA52
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	40/265	2.044268e-06	1.760626e-04	0	0	2.458168e+00	3.220316e+01	RPL5;UBXN1;TSG101;HSP90AB1;RNF34;RPL11;NEDD8;BCL10;UBE2J2;TANK;FHIT;ACTG1;HSPD1;CASP8;POLR2A;BAG1;PSMD1;TNFRSF14;NAE1;PRKACA;RPS27A;PRKACB;IKBKE;HSPA8;MOAP1;JUN;UBE2B;RPL23;TUBB;TNK2;RPA2;PA2G4;YWHAZ;LRPPRC;RBX1;DNAJA1;PSMA3;JKAMP;TCP1;UBA52
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	45/322	4.068722e-06	3.114833e-04	0	0	2.248395e+00	2.790749e+01	ITGB1;MACF1;TXNDC9;HSP90AB1;RPL34;USO1;OLA1;BZW1;CORO1B;GOLGA2;PCMT1;RPL7A;LASP1;STK38;RPL14;EIF4H;EPS8L2;ARGLU1;EMD;YKT6;UNC45A;NOP56;LYPLA2;RANBP1;HSPA8;PTPN1;STAT1;IST1;CSNK1D;RPL23A;EEF2;YWHAZ;PPP1CA;RPS26;RSL1D1;P2RX4;VAPA;EEF1D;GLOD4;RPL24;DHX29;FXYD5;RPL29;MAPRE1;EIF4G2
GO_Molecular_Function_2021	single-stranded RNA binding (GO:0003727)	13/45	6.418250e-06	4.422174e-04	0	0	5.563351e+00	6.651746e+01	DHX9;CNBP;ZFR;SRA1;ENDOV;AGO3;HNRNPF;EIF4H;POLR2G;HNRNPA1;RBM7;SNRPC;EIF4B
