Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	211/1406	9.345600e-29	6.560611e-26	0	0	2.653711e+00	1.712707e+02	RPL4;EIF4A2;TFRC;POP4;HNRNPR;ENO1;RPL6;RPL7;TIAL1;TRIM28;RPL18A;SNRPD1;RPL36;TRIM25;ARL6IP4;RPS13;SEC63;RPS12;ABT1;RPL21;SCAF11;HLA-A;GTPBP4;SRRM1;DYNC1LI1;RPL27;RPL26;PFN1;DUS3L;SLBP;ANP32A;PRKDC;PRKRIP1;RPN1;ZC3HAV1;TXN;FXR1;DHX30;PRDX1;DHX36;PCBP2;ERI3;GAR1;RRS1;DHX38;LYAR;ZBED4;TRMT1L;PRPF38B;APOBEC3G;XRCC5;RDX;MRPL28;MAGOHB;PRRC2B;MANF;RPS26;HNRNPM;EIF5;HNRNPK;RPL27A;RNPS1;HNRNPC;RPS24;MRPS15;MRPS14;RPLP0;MRPL32;WDR43;MECP2;MRPL41;CSRP1;PCF11;C1QBP;DHX16;ANXA7;SEC61B;PABPC4;MRPS23;PPHLN1;MRPL43;GNL3;RPUSD4;HNRNPH1;PTRH1;STRAP;HNRNPH3;AHNAK;AKAP8;NOL7;RPS27L;NOL8;MRPS30;RPS15A;EXOSC9;RPL13;RPS2;RPS27A;RPL17;TSNAX;DYNC1H1;NPM1;CDKN2A;RRP1B;KTN1;NUDT21;XPOT;SERBP1;RPL22L1;SRP19;PEBP1;MSI2;YARS2;EFTUD2;RBMX2;CWC22;ZNF207;PCID2;RPSA;LARP4B;WBP11;ILF2;SLFN11;RPL7L1;PRPF3;SRSF2;SRSF3;S100A4;SRSF5;SNRPF;SNRNP200;PPIA;KPNB1;SNRPA;SRSF9;SNRPB;VCP;RPS19BP1;CORO1A;ZFP36L2;HSP90B1;ZFP36L1;RNASEH1;UBC;SAFB2;BRIX1;HSPA9;FDPS;CPSF4;PNPT1;UBE2I;FUS;NONO;TBCA;EIF2S1;CLK3;TDRD3;DIAPH1;CAPRIN1;MKRN1;PIN4;RSL24D1;DIDO1;RBM25;HSP90AB1;HMGB2;ZC3H8;CHD3;SYNE1;MRPL4;RBM3;ZC3H7B;WDR6;MRPL9;RBM34;PSTK;EIF5B;TSFM;HSP90AA1;RBM14;GLRX3;NCBP2;RPS3A;TRNAU1AP;SMC1A;REXO4;DDX19A;PKM;MYH9;SNRPA1;SLC25A5;EIF4E2;RPL36A;DDX21;SLC3A2;JAKMIP1;PUF60;U2AF2;TRA2B;BMS1;RALY;DUT;IMMT;PDAP1;DEK;P4HB;SSBP1;PPIL4;RPL26L1;RAN;EIF3B
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	46/282	3.441578e-08	1.207994e-05	0	0	2.705718e+00	4.649709e+01	VCP;PRR7;HSP90AB1;CUL3;HM13;CXCR4;NEDD8;PTPN22;ARRB2;HIF1A;UBE2J1;TRIM28;SLC22A18;PCBP2;UBC;RIPK1;RPS27A;FBXO7;HSPA9;SMAD2;CCT2;DAXX;USP7;HSP90AA1;SMAD3;CAMLG;HSPA5;ARRDC1;XRCC5;GLMN;UBE2G1;UBE2A;TNFRSF1B;RBX1;SMAD7;NFKBIA;CUL4A;ITCH;HGS;TXNIP;NDUFS2;TRIB3;TMBIM6;ANKRA2;EIF4E2;SLC25A5
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	43/265	1.113604e-07	2.605833e-05	0	0	2.684729e+00	4.298383e+01	VCP;HSP90AB1;CUL3;HM13;CXCR4;NEDD8;PTPN22;ARRB2;HIF1A;UBE2J1;TRIM28;SLC22A18;PCBP2;UBC;RIPK1;RPS27A;FBXO7;HSPA9;SMAD2;CCT2;DAXX;USP7;HSP90AA1;SMAD3;CAMLG;HSPA5;ARRDC1;XRCC5;GLMN;UBE2G1;UBE2A;TNFRSF1B;RBX1;SMAD7;NFKBIA;CUL4A;TXNIP;NDUFS2;TRIB3;TMBIM6;ANKRA2;EIF4E2;SLC25A5
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	47/322	7.243294e-07	1.271198e-04	0	0	2.369234e+00	3.349627e+01	HSP90AB1;AHNAK;YWHAB;SLC3A2;ENO1;IQGAP1;ZC3HAV1;RPL6;PSMB6;CNN2;DNAJB1;LDHA;SNX2;MPRIP;CAPZB;PUF60;PRDX1;BSG;RUVBL1;TRIM25;CCT8;RPS2;CLIC1;SNX5;NCK1;USP8;NUDC;ANXA1;HSPA5;RDX;AHSA1;HCFC1;KTN1;RAB11B;RPS26;EIF5;HNRNPK;PKM;STK24;GIPC1;CAPZA1;SERBP1;CTNNB1;MYH9;PFN1;CD46;RAN
GO_Molecular_Function_2021	cytoskeleton-nuclear membrane anchor activity (GO:0140444)	4/5	1.039403e-04	1.459322e-02	0	0	5.450768e+01	4.999278e+02	SUN2;SUN1;SYNE2;SYNE1
GO_Molecular_Function_2021	RNA polymerase II complex binding (GO:0000993)	9/32	2.157766e-04	2.524586e-02	0	0	5.345528e+00	4.512303e+01	URI1;ELOF1;PCF11;NCOA3;CTR9;ELP4;RPRD2;WDR43;BRD4
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	19/114	2.632924e-04	2.640447e-02	0	0	2.741716e+00	2.259790e+01	SMAD2;VCP;MTMR3;SMAD3;CDKN1B;STX17;FCRL6;PVRIG;BAD;AP3B1;IQGAP1;PIK3R1;TRPC4AP;HSP90B1;LCK;PPP6R3;CTNNB1;SKAP1;CTSC
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	35/278	3.681811e-04	3.230789e-02	0	0	1.982178e+00	1.567295e+01	SWSAP1;VCP;VPS4B;CHD3;GIMAP7;EFTUD2;RAP1B;RHOT1;RAP1A;MTG2;BMS1;MYO6;RUVBL1;RAB28;RAB8A;GBP5;HSP90AA1;TOR1A;MX2;RAB27A;RHOH;RRAS2;GTPBP4;RAB11A;RAB11B;LSG1;ABCB10;SLFN11;RAB14;RHEB;GNAS;RAB9A;PIN1;MYH9;RAN
GO_Molecular_Function_2021	protein heterodimerization activity (GO:0046982)	26/188	4.893275e-04	3.816754e-02	0	0	2.203598e+00	1.679688e+01	ZBTB1;SRI;CD3E;PHB2;HIF1A;FXR1;IKBKB;SNX2;MLX;PSMF1;FBXO7;MCL1;YWHAH;MEF2A;PRMT5;ARNT;KRT10;SMC1A;EXT2;DDIT3;UBA3;BAX;TAF7;TCF3;P4HB;RAN
GO_Molecular_Function_2021	GDP binding (GO:0019003)	13/67	5.442360e-04	3.820537e-02	0	0	3.292901e+00	2.474986e+01	RRAS2;RAB27A;RAB11B;RAP1B;DYNC1LI1;RAP1A;RAB14;RHEB;RAB9A;RAB28;RAB8A;RAN;ARF6
