Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	207/1406	4.498042e-27	3.261080e-24	0	0	2.585208e+00	1.568347e+02	RPL4;EIF4A2;EIF4A1;RPL3;TFRC;POP4;CISD2;HNRNPR;ENO1;RPL6;TIAL1;TRIM28;RPL18A;RPL36;ARL6IP4;DENR;RPS13;EIF2A;SEC63;RPS12;RPL21;IMP3;SCAF11;HLA-A;SND1;GTPBP4;DYNC1LI1;RPL27;RPL26;PFN1;DUS3L;SLBP;ANP32A;PRKDC;PRKRIP1;ZC3HAV1;AKAP17A;FXR1;PRDX1;DHX36;GAR1;RRS1;LYAR;TRMT1L;BTF3;TRAP1;APOBEC3G;XRCC5;MRPL28;MAGOHB;MANF;SRPK1;RPS26;HNRNPK;RPL27A;NOL11;HNRNPC;RPS24;ARF1;MRPS15;SMG1;PPP1R10;RPLP0;MRPL32;WDR43;MECP2;MRPL41;CSRP1;PCF11;C1QBP;DHX16;ANXA7;SEC61B;ANXA2;PARP1;PABPC4;PPHLN1;GNL3;RPUSD4;HNRNPH1;STRAP;ARHGEF1;HNRNPH3;CACTIN;AHNAK;AKAP8;NOL8;MRPS30;RPS15A;PES1;RPS3;FLNA;RPS2;RPS27A;ZNF346;RPL17;SF3B1;TSNAX;DYNC1H1;NPM1;YTHDF3;CDKN2A;ELP5;KTN1;NUDT21;PSMC1;RPL22L1;FAU;SRP19;PEBP1;MSI2;IPO5;EFTUD2;RBMX2;CWC22;RPS8;RPSA;ZCRB1;LARP4B;WBP11;GTF2F1;ILF2;EBNA1BP2;ILF3;SLFN11;NCL;S100A4;SNRPF;SNRNP200;PPIA;KPNB1;SNRPA;SRSF9;SNRPB;KHDRBS1;DDX6;VCP;CORO1A;ZFP36L2;HSP90B1;ZFP36L1;UBC;SAFB2;BRIX1;ZC3H15;FDPS;CPSF4;UBE2I;CPSF6;FUS;NONO;TBCA;EIF2S1;CLK3;DIAPH1;EIF2S3;CAPRIN1;RBM25;HMGB2;HMGB1;CHD3;MTO1;SYNE1;MRPL4;RPS4X;RBM3;RBM4;ZC3H7B;WDR6;MRPL9;RBM34;LBR;PSTK;EIF5B;HSP90AA1;NCBP2;RPS3A;TRNAU1AP;SMC1A;REXO4;DDX19A;PKM;SYF2;MYH9;SNRPA1;EIF4E2;NUFIP1;USP10;RPL36A;SLC3A2;JAKMIP1;PUF60;U2AF2;POLR2B;TRA2B;BMS1;FAM120A;RALY;PDAP1;DEK;SSRP1;RBM42;P4HB;EIF3D;RAN;EIF3B;R3HDM2
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	46/322	1.738240e-06	6.301119e-04	0	0	2.308553e+00	3.061751e+01	DDX6;AHNAK;YWHAB;SLC3A2;ENO1;IQGAP1;ZC3HAV1;NDRG1;RPL6;CNN2;DNAJB1;LDHA;CAPZB;PUF60;PRDX1;KIF5B;BSG;FLNA;SNX9;RPS2;CLIC1;SPTAN1;ZC3H15;EIF2A;NCK1;VASP;USP8;NUDC;ANXA1;ANXA2;HSPA5;AHSA1;SND1;HCFC1;KTN1;RAB11B;RPS26;HNRNPK;EIF2S3;PKM;VAPB;CAPZA1;CTNNB1;MYH9;PFN1;RAN
GO_Molecular_Function_2021	translation initiation factor activity (GO:0003743)	12/41	1.253965e-05	3.030415e-03	0	0	5.663393e+00	6.392054e+01	EIF4A2;EIF4A1;EIF5B;EIF3M;COPS5;EIF2S3;EIF3K;EIF4E2;EIF2S1;EIF3D;EIF2A;EIF3B
GO_Molecular_Function_2021	transcription coregulator binding (GO:0001221)	13/53	4.421504e-05	8.013977e-03	0	0	4.448767e+00	4.460532e+01	SUZ12;HDAC3;SMAD3;UBE2I;PHF1;USP11;EHMT1;WIZ;RORA;MED25;MTF2;CTNNB1;VGLL4
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	20/114	8.871847e-05	1.255945e-02	0	0	2.919036e+00	2.723473e+01	SMAD2;VCP;SMAD3;CDKN1B;STX17;PVRIG;BAD;AP3B1;IQGAP1;GTF2F1;TRPC4AP;HSP90B1;WNK1;LCK;PPP6R3;TERF2IP;CTNNB1;SKAP1;CTSC;MAPK3
GO_Molecular_Function_2021	cytoskeleton-nuclear membrane anchor activity (GO:0140444)	4/5	1.039403e-04	1.255945e-02	0	0	5.450768e+01	4.999278e+02	SUN2;SUN1;SYNE2;SYNE1
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	35/263	1.254531e-04	1.299335e-02	0	0	2.114308e+00	1.899405e+01	EIF4A1;SLBP;DDX6;KHDRBS1;RBM25;HNRNPR;ZFP36L1;FXR1;RBM4;PCF11;C1QBP;TRA2B;DHX36;RPS3;DENR;RPS2;SF3B1;RPS13;CCT5;EIF2A;CPSF6;YTHDF3;NCBP2;PABPC4;RPS3A;LARP4B;GNL3;RPS26;NUDT21;HNRNPK;PKM;NCL;RPL26;HNRNPC;EIF3D
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	36/278	1.757654e-04	1.592874e-02	0	0	2.048881e+00	1.771536e+01	VCP;VPS4B;GNAI3;ARL2;CHD3;GIMAP7;EFTUD2;RAP1B;RNF213;RAP1A;OPA1;RUVBL2;BMS1;MYO6;RAB8A;RAB2A;HSP90AA1;TOR1A;MX2;RHOH;RRAS2;RHOF;GTPBP4;RAB11A;RAB11B;DNM2;SLFN11;RAB14;RHEB;GNB1;RAB18;RAB9A;PIN1;MYH9;GNB5;RAN
GO_Molecular_Function_2021	kinase binding (GO:0019900)	52/461	2.776898e-04	2.236946e-02	0	0	1.756239e+00	1.438185e+01	CDKN1B;TFRC;PEBP1;ILK;PTPN22;CD3E;IKBKB;PPP1CB;CCND3;SIT1;TRIM27;FBXO7;TRIM22;IFNAR2;DAXX;BORA;PARP1;RHOH;ADAM10;PPP2R5A;RHOF;ATG13;TOM1L2;LCK;CDC37;TRIB3;UTRN;SKAP1;PPP1R15A;DCTN1;MAPKAP1;PRKRIP1;WAS;IQGAP1;ADIPOR1;PDCD10;RPS3;UBQLN1;FLNA;RICTOR;NEK9;TRAP1;NPM1;SMAD3;CDKN2A;CD160;BAD;PTPRC;WNK1;CTNNB1;STUB1;CALM2
GO_Molecular_Function_2021	protein homodimerization activity (GO:0042803)	66/636	4.919759e-04	3.374822e-02	0	0	1.602331e+00	1.220509e+01	TFRC;PLEK;CISD2;DPY30;ECE1;ENO1;PHB2;GIMAP7;SYNE1;IKBKB;IMPA1;FBXO4;MLX;TRIM27;GYG1;B2M;TRIM22;TPD52;HSP90AA1;G6PD;PDCD6IP;PRMT2;ZBTB38;ADAM10;TERF2;DCK;ERN1;IRF3;DPYD;S100A6;MYH9;TKT;TIMM9;HM13;VPS4B;UBA5;XPA;ZBTB1;ADRB2;RCHY1;CST7;STK4;CORO1A;FXR1;DPP4;BLOC1S6;PDCD10;CCL5;PSAP;FLNA;SNX9;RIPK1;ECT2;RAB11FIP4;NPM1;NQO2;SMAD3;EIF2AK1;GZMA;GSTZ1;NUDT21;VAPB;BAX;STUB1;GALM;TCF3
