Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	108/488	2.391111e-28	1.001397e-24	0	0	4.106538e+00	2.611784e+02	TMEM179B;GMFG;SRP14;STK10;PSMD6;PSMD7;LAMP1;TBC1D10C;CAPN1;OSTF1;GYG1;B2M;GOLGA7;NHLRC3;CD300A;HLA-B;HLA-C;CYBA;ARMC8;MIF;ACLY;TYROBP;BIN2;RAB37;CSNK2B;PPIE;ADAM8;PPIA;KPNB1;KMT2E;RAB5C;PSMD14;PSMD13;IQGAP1;IQGAP2;PLAC8;RAP1B;SYNGR1;SLC15A4;HMOX2;HSPA8;RAB4B;TRAPPC1;XRCC5;RAB27A;ARPC5;BST2;DIAPH1;PTPRC;SELL;ARHGAP9;ITGAM;SLC44A2;HEXB;ITGB2;LPCAT1;MAGT1;HMGB1;ITGAL;RAC1;CTSD;CTSC;CAP1;CD53;CCT2;SERPINB1;HSP90AA1;DBNL;FCER1G;PGAM1;TUBB;ATP6AP2;RHOG;NDUFC2;TMC6;RHOF;IRAK4;DYNLL1;DDOST;RHOA;SERPINB6;PSMA5;VAMP8;FGR;VAMP7;TMBIM1;CD47;VAMP2;RAB7A;CD63;GSTP1;PRCP;PSMB7;PSMB1;ORMDL3;MAPK1;STOM;LAIR1;GSN;CMTM6;PDAP1;ERP44;PSMC3;VAPA;RAB18;PTPN6;LAMTOR3;ACTR10
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	106/481	1.127110e-27	2.360167e-24	0	0	4.078891e+00	2.530958e+02	TMEM179B;GMFG;SRP14;STK10;PSMD6;PSMD7;LAMP1;TBC1D10C;CAPN1;OSTF1;GYG1;B2M;GOLGA7;NHLRC3;CD300A;HLA-B;HLA-C;CYBA;ARMC8;MIF;ACLY;TYROBP;BIN2;RAB37;CSNK2B;PPIE;ADAM8;PPIA;KPNB1;RAB5C;PSMD14;PSMD13;IQGAP1;IQGAP2;PLAC8;RAP1B;SYNGR1;SLC15A4;HMOX2;HSPA8;RAB4B;TRAPPC1;XRCC5;RAB27A;ARPC5;BST2;DIAPH1;PTPRC;SELL;ARHGAP9;ITGAM;SLC44A2;HEXB;ITGB2;LPCAT1;MAGT1;HMGB1;ITGAL;RAC1;CTSD;CTSC;CAP1;CD53;CCT2;SERPINB1;HSP90AA1;DBNL;FCER1G;PGAM1;TUBB;ATP6AP2;RHOG;NDUFC2;TMC6;RHOF;DYNLL1;DDOST;RHOA;SERPINB6;PSMA5;VAMP8;FGR;VAMP7;TMBIM1;CD47;VAMP2;RAB7A;CD63;GSTP1;PRCP;PSMB7;PSMB1;ORMDL3;MAPK1;STOM;LAIR1;GSN;CMTM6;PDAP1;ERP44;PSMC3;VAPA;RAB18;PTPN6;LAMTOR3;ACTR10
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	106/485	2.328107e-27	3.250038e-24	0	0	4.034958e+00	2.474427e+02	TMEM179B;GMFG;SRP14;STK10;PSMD6;PSMD7;LAMP1;TBC1D10C;CAPN1;OSTF1;GYG1;B2M;GOLGA7;NHLRC3;CD300A;HLA-B;HLA-C;CYBA;ARMC8;MIF;ACLY;TYROBP;BIN2;RAB37;CSNK2B;PPIE;ADAM8;PPIA;KPNB1;RAB5C;PSMD14;PSMD13;IQGAP1;IQGAP2;PLAC8;RAP1B;SYNGR1;SLC15A4;HMOX2;HSPA8;RAB4B;TRAPPC1;XRCC5;RAB27A;ARPC5;BST2;DIAPH1;PTPRC;SELL;ARHGAP9;ITGAM;SLC44A2;HEXB;ITGB2;LPCAT1;MAGT1;HMGB1;ITGAL;RAC1;CTSD;CTSC;CAP1;CD53;CCT2;SERPINB1;HSP90AA1;DBNL;FCER1G;PGAM1;TUBB;ATP6AP2;RHOG;NDUFC2;TMC6;RHOF;DYNLL1;DDOST;RHOA;SERPINB6;PSMA5;VAMP8;FGR;VAMP7;TMBIM1;CD47;VAMP2;RAB7A;CD63;GSTP1;PRCP;PSMB7;PSMB1;ORMDL3;MAPK1;STOM;LAIR1;GSN;CMTM6;PDAP1;ERP44;PSMC3;VAPA;RAB18;PTPN6;LAMTOR3;ACTR10
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	121/621	2.587461e-26	2.709071e-23	0	0	3.509774e+00	2.067837e+02	IFITM1;IFITM2;CCL4L1;SLA;RORA;IFI35;SLA2;PSMD8;PSMD6;MT2A;PSMD7;IL18RAP;PSMD4;CFL1;PIM1;MAP3K8;B2M;SKP1;IFNAR2;HLA-B;HLA-C;ACTN4;HLA-A;MIF;HLA-F;HLA-E;CSNK2B;PSME1;PSME2;SQSTM1;PPIA;PSMD14;PSMD13;ADIPOR1;HSP90B1;RAP1B;SOCS2;IRAK1;UBB;IRAK2;INPP5D;UBC;HSPA9;HSPA8;TGFB1;MSN;ISG15;BST2;ISG20;HNRNPF;UBE2N;XAF1;BCL2L1;ARF1;ITGAM;ITGB2;ILK;FASLG;TMSB4X;CASP1;JAK1;EIF5A;HSP90AA1;JAGN1;ANXA1;FCER1G;TNFRSF18;IRAK4;COMMD7;YWHAZ;TNFRSF1A;PSMA5;PSMA6;PSMA4;IFNG;IRF3;LCK;IRF1;TCP1;CANX;XCL2;IRF7;XCL1;LCP1;IRF9;SP100;CEBPD;IL2RG;SAMHD1;PSMA7;RELA;PSMB10;PSMB6;CDC42;PSMB7;PSMB2;PSMB3;CCL5;PSMB1;CCL4;STAT4;CCL3;PTK2B;STX4;CSK;FYN;NCAM1;IL12RB1;GBP2;IL32;IL10RA;PSMB8;PSMB9;BATF;POMC;PSMC3;PSMC4;IL2RB;HNRNPA2B1;PTPN6;P4HB
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	34/73	9.735900e-21	6.795179e-18	0	0	1.212167e+01	5.585478e+02	PSMD14;PSMD13;PSMA7;PSMB10;PSMD8;PSMB6;PSMB7;PSMD6;PSMD7;PSMD4;PSMB2;PSMB3;PSMB1;B2M;PDIA3;HLA-B;HLA-C;TAP1;CYBA;HLA-A;HLA-F;PSMB8;HLA-E;TAPBP;PSMB9;PSMA5;VAMP8;PSMA6;PSMA4;PSMC3;PSMC4;PSME1;PSME2;CALR
GO_Biological_Process_2021	mRNA processing (GO:0006397)	71/300	9.959179e-21	6.795179e-18	0	0	4.388310e+00	2.021071e+02	HNRNPU;PRPF19;ELAVL1;PNN;UBL5;SNRPD1;SNRNP70;MAGOH;SNRNP35;TXNL4A;SRRM2;IK;BUD31;PRPF40A;DDX39A;SYF2;FRG1;SNRPG;SRSF2;CD2BP2;PPIE;SRSF3;HNRNPH2;SNRPE;SRSF4;DNAJC8;AURKAIP1;SLU7;SNRPB;SRSF9;SF3B4;SF3B5;DDX5;SF3B3;RBM8A;SUPT4H1;TBRG4;ZMAT2;PUF60;PCBP1;TRA2A;POLR2E;POLR2F;POLR2G;RALY;SNRPB2;POLR2H;SF3B1;SRSF11;POLR2L;HSPA8;CHTOP;HNRNPA3;PRPF38A;CPSF6;UPF3B;CDC5L;LSM4;LSM3;HNRNPL;HNRNPM;SNRNP40;HNRNPK;PHF5A;SON;MFAP1;HNRNPF;HNRNPA2B1;RNPS1;HNRNPC;MNAT1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	35/78	1.216890e-20	6.795179e-18	0	0	1.132346e+01	5.192417e+02	PSMD14;PSMD13;PSMA7;PSMB10;PSMD8;PSMB6;PSMB7;PSMD6;PSMD7;PSMD4;PSMB2;PSMB3;PSMB1;B2M;PDIA3;FCER1G;HLA-B;HLA-C;TAP1;CYBA;HLA-A;HLA-F;PSMB8;HLA-E;TAPBP;PSMB9;PSMA5;VAMP8;PSMA6;PSMA4;PSMC3;PSMC4;PSME1;PSME2;CALR
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	64/251	1.298028e-20	6.795179e-18	0	0	4.829151e+00	2.211310e+02	HNRNPU;PRPF19;ELAVL1;PNN;UBL5;SNRPD1;SNRNP70;MAGOH;SNRNP35;TXNL4A;SRRM2;IK;BUD31;PRPF40A;DDX39A;SYF2;FRG1;SNRPG;SRSF2;CD2BP2;PPIE;SRSF3;HNRNPH2;SNRPE;SRSF4;DNAJC8;SLU7;SNRPB;SRSF9;SF3B4;SF3B5;DDX5;SF3B3;RBM8A;ZMAT2;PUF60;PCBP1;TRA2A;POLR2E;POLR2F;POLR2G;RALY;SNRPB2;POLR2H;SF3B1;SRSF11;POLR2L;HSPA8;HNRNPA3;PRPF38A;UPF3B;CDC5L;LSM4;LSM3;HNRNPL;HNRNPM;SNRNP40;HNRNPK;PHF5A;MFAP1;HNRNPF;HNRNPA2B1;RNPS1;HNRNPC
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	67/274	1.891399e-20	8.801309e-18	0	0	4.572605e+00	2.076620e+02	HNRNPU;PRPF19;ELAVL1;PNN;UBL5;SNRPD1;SNRNP70;MAGOH;SNRNP35;TXNL4A;DDX17;SRRM2;IK;BUD31;PRPF40A;DDX39A;SCNM1;SYF2;FRG1;SNRPG;SRSF2;CD2BP2;PPIE;SRSF3;HNRNPH2;SNRPE;SRSF4;DNAJC8;SLU7;SNRPB;SRSF9;SF3B4;SF3B5;DDX5;SF3B3;RBM8A;ZMAT2;PUF60;PCBP1;TRA2A;POLR2E;POLR2F;POLR2G;RALY;SNRPB2;POLR2H;SF3B1;SRSF11;POLR2L;SRPK2;HSPA8;HNRNPA3;PRPF38A;UPF3B;CDC5L;LSM4;LSM3;HNRNPL;HNRNPM;SNRNP40;HNRNPK;PHF5A;MFAP1;HNRNPF;HNRNPA2B1;RNPS1;HNRNPC
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	49/179	1.863728e-17	7.805292e-15	0	0	5.274357e+00	2.031754e+02	IFITM1;SPPL2A;ITGB2;ICAM2;ICAM3;SLA2;ITGAL;SPN;FCGR3A;CASP8;ITGB7;B2M;CD96;CD300A;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E;FGR;NCR1;NCR3;TYROBP;IRF1;KLRF1;IRF7;HCST;KLRB1;SAMHD1;KIR2DL3;SLAMF7;LAIR2;SLAMF6;CSK;KLRC1;CD99;LAIR1;LYN;CD160;SH2D1A;SH2D1B;PILRB;KIR3DL1;KIR3DL2;CLEC2B;SELL;KLRD1;CD247;SIGLEC7
