Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	159/1406	1.337677e-10	9.684782e-08	0	0	1.828638e+00	4.157394e+01	POP5;POP7;RTCA;NUDT1;PEBP1;HNRNPU;NUCKS1;ENO1;SRP14;CCAR2;IFIT3;CCAR1;CRKL;YY1;EFTUD2;PNN;FBL;SNRPD3;TNS1;ZBP1;PCID2;SECISBP2;ACTN1;HLA-A;GTPBP1;SRRM1;TUFM;EBNA1BP2;HNRNPUL1;SARNP;NCL;PPIE;ERH;PPIG;SNRPF;SRSF6;PPIB;PFN1;EIF1B;PPIA;SNRPB;SLBP;MACF1;VCP;RPS19BP1;MEPCE;MAZ;ISG20L2;NOLC1;MRPL14;RTF1;TXN;MRPL11;HSP90B1;ZFP36L1;MRPL20;G3BP1;TPR;UBC;G3BP2;CSTF1;SPTBN1;HEXIM1;HSPA9;HEXIM2;XRCC6;CPSF7;NOP16;LSM1;MSN;PA2G4;TBCA;MRPL23;LSM4;MRPL21;MANF;YRDC;DIAPH1;LSM7;MKRN1;UBE2O;L1TD1;GRB2;UBA1;GRSF1;EIF4G2;ISY1;ARF1;MRPS12;HSPB1;HMGB1;CHD2;WDR46;RPGR;SYNCRIP;PTBP1;TUBA1B;TMSB4X;UBTF;ANXA7;NELFCD;MRPL9;RRP12;SEC61B;PELP1;UPF1;EIF5B;HSP90AA1;MRPS26;MRPS27;ELAC2;NBPF10;MRPS21;YWHAZ;MRPL43;PTBP3;RPUSD4;PKM;MYH9;CACTIN;ALDOA;MAPRE1;PLEC;SF3B4;SF3B5;CSTB;SF3B2;RPS27L;NOL8;NOC4L;EXOSC7;PUF60;FIP1L1;FLNA;SAP18;RALY;ZNF106;RBBP6;RBM38;SF3A3;PTPN1;SF3A1;GPKOW;YTHDF3;NIFK;CDKN2A;SAMD4B;NAP1L1;NPM3;TUBB4B;HNRNPAB;U2SURP;ARCN1;ZYX;RPL22L1;HDGF;P4HB;EIF3A;METAP2
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	49/322	1.168776e-07	4.230968e-05	0	0	2.492184e+00	3.978058e+01	ITGB1;ENO1;F11R;CLINT1;CRKL;GOLGA2;MPRIP;CAPZB;EMD;TBC1D10A;TMPO;UNC45A;DBNL;IST1;EPS15L1;YWHAZ;PKM;CTTN;MYH9;TAGLN2;PKP4;PFN1;TLN1;ALDOA;MAPRE1;PLEC;MACF1;ARHGAP18;ASAP1;PDLIM1;SNX2;PUF60;PACSIN2;FLNA;SNX9;SPTBN1;VASP;RANBP1;PTPN1;PRDX6;RAB11B;EHD1;RAB10;VAPA;CAPZA1;FXYD5;EIF4G2;PFKP;TJP2
GO_Molecular_Function_2021	GTP binding (GO:0005525)	34/189	1.968450e-07	4.750525e-05	0	0	3.030936e+00	4.680022e+01	ARF3;ARF4;ARF1;RALB;ATL1;RHOBTB1;RAP1B;CDC42;TUBA1C;TUBB6;TUBA1B;TUBB1;RAC1;ARL5A;RAB8A;RAB2A;RAB4A;TUBB;RAB27B;RHOF;RHOC;TUBB4B;TUBA4A;RHOA;DNM2;RAB11B;RAB32;RAB10;LSG1;TUBB2A;RHEB;ARF5;ARL8B;TUBA8
GO_Molecular_Function_2021	guanyl ribonucleotide binding (GO:0032561)	36/214	4.833164e-07	8.748026e-05	0	0	2.795253e+00	4.065023e+01	ARF3;ARF4;ARF1;RALB;ATL1;RHOBTB1;RAP1B;CDC42;TUBA1C;TUBA1B;TUBB6;TUBB1;RAC1;ARL5A;RAB8A;RAB2A;RAB4A;TUBB;PDE2A;RAB27B;RHOF;RHOC;TUBB4B;RHOA;TUBA4A;RAB11B;DNM2;RAB32;RAB10;LSG1;TUBB2A;RHEB;RAPGEF2;ARF5;ARL8B;TUBA8
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	42/278	1.118059e-06	1.618949e-04	0	0	2.463003e+00	3.375278e+01	GNAZ;VCP;RALB;ATL1;CLU;RHOBTB1;EFTUD2;RAP1B;CDC42;SMCHD1;GNA15;OPA1;ARHGDIB;RAC1;RAB8A;RAB2A;TOR3A;RAB4A;HSP90AA1;TOR1A;MX1;RAB27B;RHOF;RHOC;GTPBP1;GNG11;GPN1;RHOA;RAB11A;RAB11B;DNM2;RAB32;DNM3;MYL6;LSG1;KIF2A;RHEB;GNB1;GNAS;MYH9;GNB5;ARL8B
GO_Molecular_Function_2021	protein serine/threonine kinase inhibitor activity (GO:0030291)	11/30	2.443387e-06	2.948353e-04	0	0	7.922214e+00	1.023718e+02	CDKN2D;HEXIM1;HEXIM2;CDKN1A;CDKN2B;PRKAR2B;CDKN2A;PRKAR1A;HSPB1;CIB1;PKIG
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	62/506	6.081477e-06	6.289984e-04	0	0	1.939914e+00	2.329887e+01	ITGB1;CDKN1A;GSK3A;PRKCSH;PLEK;PEBP1;HSPB1;ILK;AP2A1;ACTB;GOLGA2;CCND3;RAC1;CDK5RAP2;MAP4K2;HSP90AA1;PRKCB;PRKCD;AP1B1;RHOF;RHOC;YWHAZ;TUBA4A;RHOA;CDC25B;DUSP22;PRKAR1A;ATF7;TRIB1;MAPRE1;SQSTM1;TRIB2;ATF4;HDAC5;DCTN2;MAPKAP1;MVP;ADIPOR1;RHOBTB1;CDC42;IRAK1;PRKAR2B;PDCD10;TPR;CSK;RBBP6;SH2B3;CDKN2D;PTPN1;CDKN2B;CDKN2A;MSN;PTK2;RGCC;CENPJ;CALM3;GRB2;CALM1;LAT;LIMS1;BCL2L1;TJP2
GO_Molecular_Function_2021	GTPase activity (GO:0003924)	33/216	1.204342e-05	1.089930e-03	0	0	2.486045e+00	2.815941e+01	GNAZ;RALB;ATL1;RHOBTB1;EFTUD2;RAP1B;CDC42;GNA15;OPA1;ARHGDIB;RAC1;RAB8A;RAB2A;RAB4A;MX1;RAB27B;RHOF;RHOC;GTPBP1;GNG11;GPN1;RHOA;RAB11A;RAB11B;DNM2;RAB32;DNM3;LSG1;RHEB;GNB1;GNAS;GNB5;ARL8B
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	6/10	1.695349e-05	1.363814e-03	0	0	2.046703e+01	2.248311e+02	CDKN2D;HEXIM1;HEXIM2;CDKN1A;CDKN2B;CDKN2A
GO_Molecular_Function_2021	clathrin adaptor activity (GO:0035615)	7/15	2.762344e-05	1.999937e-03	0	0	1.194529e+01	1.253879e+02	DAB2;AP1G2;AP2S1;AP2A1;STON2;LDLRAP1;AP2M1
GO_Molecular_Function_2021	purine ribonucleoside triphosphate binding (GO:0035639)	54/460	7.635701e-05	5.025679e-03	0	0	1.840356e+00	1.744674e+01	ARF3;ARF4;ARF1;HNRNPU;PYGL;TUBA1C;TUBA1B;TUBB6;TUBB1;AKT1;TLK1;RAC1;ARL5A;RAB8A;RAB2A;MAP4K1;MAP4K2;HSP90AA1;DAPK2;SPHK1;TUBB;TAP1;RHOF;RHOC;TUBA4A;RHOA;DNM2;RAB32;LSG1;TUBB2A;BTK;MYH9;TRIB1;ARF5;ARL8B;PXK;RALB;ATL1;NLK;RHOBTB1;RAP1B;CDC42;MAP4K5;HSPA9;RAB4A;RAB27B;TUBB4B;RAB11B;RAB10;PPP5C;P2RX5;RHEB;PFKP;TUBA8
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	13/58	1.203302e-04	7.259925e-03	0	0	3.953396e+00	3.568046e+01	COX8A;NDUFA9;NDUFB9;NDUFB7;NDUFA6;NDUFA12;NDUFA4;NDUFA2;NDUFB2;COX6A1;UQCRH;NDUFS5;UQCRC1
