Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	67/251	1.015614e-22	3.586782e-19	0	0	5.150603e+00	2.608336e+02	ISY1;PDCD7;HNRNPR;CWC27;RBM4;SNRPD2;PCF11;SNRNP70;CWC22;DHX15;BCAS2;IK;BUD31;PLRG1;GTF2F1;WBP11;SRRM1;WDR33;HNRNPUL1;HNRNPH1;SRSF2;SRSF3;PPIH;SRSF4;SNRPA1;HNRNPH3;GEMIN7;SNRPF;SNRNP200;SRSF7;SNRPA;SNRPB;RBM22;SF3B4;DDX5;SRRT;RNF113A;ZMAT2;PUF60;POLR2B;U2AF2;POLR2C;TRA2B;POLR2F;RALY;SNRPB2;POLR2H;POLR2I;SRSF11;POLR2K;POLR2L;ZRSR2;CPSF4;HSPA8;HNRNPA3;PRPF38A;GPKOW;FUS;MAGOHB;HNRNPM;NUDT21;SNRNP40;HNRNPK;HNRNPF;HNRNPA2B1;RNPS1;HNRNPC
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	70/274	1.752642e-22	3.586782e-19	0	0	4.859573e+00	2.434439e+02	ISY1;PDCD7;HNRNPR;CWC27;RBM4;SNRPD2;PCF11;SNRNP70;CWC22;DHX15;BCAS2;PRMT5;IK;BUD31;PLRG1;GTF2F1;WBP11;SRRM1;WDR33;SCNM1;HNRNPUL1;HNRNPH1;SRSF2;STRAP;SRSF3;PPIH;SRSF4;SNRPA1;HNRNPH3;GEMIN7;SNRPF;SNRNP200;SRSF7;SNRPA;SNRPB;RBM22;SF3B4;DDX5;SRRT;RNF113A;ZMAT2;PUF60;POLR2B;U2AF2;POLR2C;TRA2B;POLR2F;RALY;SNRPB2;POLR2H;POLR2I;SRSF11;POLR2K;POLR2L;ZRSR2;CPSF4;HSPA8;HNRNPA3;PRPF38A;GPKOW;FUS;MAGOHB;HNRNPM;NUDT21;SNRNP40;HNRNPK;HNRNPF;HNRNPA2B1;RNPS1;HNRNPC
GO_Biological_Process_2021	mRNA processing (GO:0006397)	70/300	4.372455e-20	5.965486e-17	0	0	4.304147e+00	1.918633e+02	ISY1;CCNH;PDCD7;HNRNPR;CWC27;RBM4;SNRPD2;PCF11;SNRNP70;CWC22;DHX15;BCAS2;IK;BUD31;PLRG1;GTF2F1;WBP11;SRRM1;WDR33;HNRNPUL1;HNRNPH1;SRSF2;SRSF3;PPIH;SRSF4;SNRPA1;HNRNPH3;GEMIN7;SNRPF;SNRNP200;SRSF7;SNRPA;SNRPB;RBM22;SF3B4;DDX5;SRRT;RNF113A;ZMAT2;PUF60;POLR2B;U2AF2;POLR2C;TRA2B;POLR2F;RALY;SNRPB2;POLR2H;POLR2I;SRSF11;POLR2K;POLR2L;ZRSR2;CPSF4;HSPA8;HNRNPA3;PRPF38A;RNGTT;GPKOW;FUS;MAGOHB;HNRNPM;NUDT21;SNRNP40;HNRNPK;SON;HNRNPF;HNRNPA2B1;RNPS1;HNRNPC
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	45/158	7.332557e-17	7.503039e-14	0	0	5.560806e+00	2.065930e+02	DENND1B;ITK;STOML2;PSMD14;CD3G;PTPN22;GATA3;CD3E;CD3D;PSMA7;PSMD8;PSMB6;PSMB7;PSMD7;PSMD4;GRAP2;PSMD3;PSMB1;CSK;FYN;PLCG1;SKP1;NCK1;BTN3A1;TRAT1;THEMIS;BTN3A3;HLA-A;BTN3A2;PSMB8;PSMB9;ZAP70;PSMA3;PSMC5;PTPRC;PSMA1;PSMC3;LCK;PSME1;CD28;PSME2;LCP2;CD247;SKAP1;LAT
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	46/185	9.516816e-15	7.790466e-12	0	0	4.618108e+00	1.490989e+02	DENND1B;ITK;STOML2;PSMD14;CD3G;PTPN22;GATA3;SLA2;CD3E;CD3D;PSMA7;PSMD8;PSMB6;PSMB7;PSMD7;PSMD4;GRAP2;PSMD3;PSMB1;CSK;FYN;PLCG1;SKP1;NCK1;BTN3A1;TRAT1;THEMIS;BTN3A3;HLA-A;BTN3A2;PSMB8;PSMB9;ZAP70;PSMA3;PSMC5;PTPRC;PSMA1;PSMC3;LCK;PSME1;CD28;PSME2;LCP2;CD247;SKAP1;LAT
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	97/621	1.352734e-14	9.227904e-12	0	0	2.630689e+00	8.400860e+01	IFITM1;IFITM2;SLA;RORA;SLA2;TNF;PSMD8;MT2A;PSMD7;IL18RAP;PSMD4;GRAP2;PSMD3;CFL1;PIM1;B2M;SKP1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E;PSME1;PSME2;PPIA;PSMD14;CTR9;GATA3;HSP90B1;RAP1B;CNN2;HNRNPDL;UBB;UBC;RIPK1;IP6K2;HSPA9;HSPA8;TGFB1;TNFSF14;SMARCA4;ISG20;HNRNPF;CD27;IL7R;ARF1;RPLP0;ITGB2;OASL;TMSB4X;HSP90AA1;JAGN1;ANXA1;ANXA2;IFNGR1;IL16;PSMA3;PSMA1;IFNG;IRF3;LCK;IRF1;XCL2;XCL1;SNRPA1;TNFRSF25;LCP1;CD44;IL2RG;PSMA7;PSMB6;CDC42;PSMB7;CCL5;PSMB1;CCL4;STAT4;STX4;CSK;FYN;IL12RB1;RPS27A;GBP2;GBP1;IL32;IL10RA;PSMB8;PSMB9;BATF;PSMC5;PSMC3;TNIP2;IL2RB;HNRNPA2B1;PDCD4;P4HB;IL18R1
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	43/179	2.560785e-13	1.497327e-10	0	0	4.402900e+00	1.276546e+02	DENND1B;IFITM1;KLRB1;CD81;ITGB2;CD3G;PTPN22;SLA2;CD3E;ITGAL;CD3D;SPN;FCGR3A;CASP8;SLAMF7;SLAMF6;ITGB7;CSK;B2M;CD99;NPDC1;CD96;LAG3;CD300A;CD160;CRTAM;SH2D1A;HLA-B;HLA-C;PILRB;HLA-A;HLA-F;HLA-E;NCR3;CLEC2B;CD8B;CD8A;IRF1;KLRD1;CD247;PDCD1;HCST;CLEC2D
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	26/73	8.032694e-13	4.109727e-10	0	0	7.642680e+00	2.128493e+02	PSMD14;PSMA7;PSMD8;PSMB6;PSMB7;PSMD7;PSMD4;PSMD3;PSMB1;B2M;PDIA3;HLA-B;HLA-C;TAP1;HLA-A;HLA-F;PSMB8;HLA-E;PSMB9;PSMA3;PSMC5;PSMA1;PSMC3;PSME1;PSME2;CALR
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	21/48	1.152246e-12	5.240161e-10	0	0	1.071720e+01	2.946085e+02	HSPA9;ARF1;ANXA2;RPLP0;CDC42;CNN2;RAP1B;HNRNPDL;IFNG;HNRNPF;CFL1;HNRNPA2B1;STAT4;PDCD4;PSME2;SNRPA1;CD47;LCP1;P4HB;IL12RB1;PPIA
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	20/46	4.591862e-12	1.738203e-09	0	0	1.059215e+01	2.765266e+02	HSPA9;ARF1;ANXA2;RPLP0;CDC42;CNN2;RAP1B;HNRNPDL;IFNG;HNRNPF;CFL1;HNRNPA2B1;STAT4;PDCD4;PSME2;SNRPA1;LCP1;P4HB;IL12RB1;PPIA
