Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	203/1406	1.950599e-25	1.453196e-22	0	0	2.517592e+00	1.432421e+02	EIF4A2;POP5;HNRNPU;GPATCH4;NOC2L;NUDT5;GPATCH8;UBE2L3;LSM10;PNN;LGALS1;SNRPD1;MAGOH;DDX17;SRRM2;MBNL1;NGDN;CIRBP;HLA-A;DDX39A;EWSR1;UNC50;EZR;NMD3;RTF1;TXN;MTDH;MRPL20;PCBP2;LTA4H;RBM10;HEXIM1;APOBEC3C;BTF3;JUN;XRCC6;RPL41;PRPF38A;APOBEC3G;XRCC5;MRPL28;MRPL23;MANF;BST2;HNRNPL;HNRNPM;EIF5;SNW1;HNRNPK;HNRNPF;HNRNPD;GRB2;MRPS15;DAZAP1;PPP1R10;MRPS11;MRPS12;CLTC;MRPL39;AATF;FARS2;MECP2;SYNCRIP;TUBA1B;MRPS27;NSUN2;MRPL45;SRP9;MRPL43;HADHB;PSMA6;PSMA1;SLTM;TCP1;FRG1;RPUSD3;STRAP;ALDOA;SF3B4;FYTTD1;SF3B5;NIP7;MRPS30;BCLAF1;EXOSC9;RAE1;SRSF11;EXOSC1;CCT4;SF3A3;YTHDF2;UTP3;STAT3;RSRC2;SRP68;APTX;APEX1;SERBP1;HNRNPA2B1;TARDBP;SRP19;BZW1;YY1;ZNF207;ZNF326;KPNA2;SNRNP35;ZBP1;CAST;PDIA3;ALG13;FTSJ3;SLFN13;EBNA1BP2;RPP21;SNRPG;SRSF3;SRSF4;ERH;PPIG;SNRPF;SREK1;PPIB;PPIA;DDX5;PRPF8;RPF1;STIP1;ZMAT3;G3BP1;G3BP2;NLRP1;ZC3H13;FDPS;HSPA8;TIA1;CHTOP;API5;LSM1;MSN;HELZ;TBCA;LSM4;EIF2S1;LSM2;CNOT4;LSM6;UBA1;NOP10;RBM25;CELF2;CCDC47;HMGB1;ELAVL1;SYNE1;SART1;SNRNP70;SUMO2;TNPO1;RBM5;EIF5A;EIF5B;HSP90AA1;RBM18;TRNAU1AP;RANGAP1;SAFB;DDX50;YWHAZ;TSN;PATL2;DALRD3;OAS1;SYF2;OAS2;THRAP3;MYH9;LUC7L3;SNRPA1;SLC25A5;HDAC2;SRSF1;SAMHD1;NXF1;IFI16;SAP18;RALY;DCAF13;RBM38;RBM39;HNRNPA3;DUT;SSB;TAF15;PDAP1;TPD52L2;EIF3L;EIF3I;EIF3G;RBM42;P4HB;EIF3A;RAN
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	36/265	6.600335e-05	2.241151e-02	0	0	2.166724e+00	2.085646e+01	DERL1;RNF8;PRR5L;AUP1;RELA;UBE2L3;BAG6;MAP1LC3B;TUBA1B;UBB;CASP10;PCBP2;SUMO2;PATZ1;PRKACB;JAK1;CCT2;HSPA8;MOAP1;JUN;SHPRH;HSP90AA1;CAMLG;XRCC5;PYHIN1;ISG15;YWHAZ;PINK1;SYT11;TCP1;UQCRC1;BCL2;TMBIM6;STUB1;SLC25A5;SQSTM1
GO_Molecular_Function_2021	snRNA binding (GO:0017069)	11/43	1.125366e-04	2.241151e-02	0	0	4.700528e+00	4.273830e+01	LSM10;EIF5A;HEXIM1;SF3B3;SNRNP70;HNRNPU;SNRPA1;SNRNP35;PRPF8;LSM4;LSM2
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	13/58	1.203302e-04	2.241151e-02	0	0	3.953396e+00	3.568046e+01	NDUFA9;NDUFA8;NDUFB10;NDUFA10;NDUFA2;NDUFB2;NDUFA1;NDUFC2;COX5A;CYB561D2;COX7A2L;UQCRC1;UQCRFS1
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	40/322	1.941153e-04	2.892318e-02	0	0	1.955230e+00	1.671147e+01	YWHAB;OLA1;BZW1;GOLGA3;PCMT1;LDHA;KIF5B;BSG;EFHD2;STX5;CCT8;CLIC1;EPS15;WASF2;CAST;SH3GLB1;RANBP1;HSPA8;ANXA1;DBNL;TMOD3;RANGAP1;YWHAZ;MPP7;CD2AP;PPP1CA;CCS;EIF5;HNRNPK;VAPA;ABI1;SERBP1;PI4KA;CTNNB1;MYH9;EZR;ALDOA;CC2D1A;RAN;CHMP5
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	36/282	2.332673e-04	2.896402e-02	0	0	2.015127e+00	1.685317e+01	DERL1;RNF8;PRR5L;AUP1;RELA;UBE2L3;BAG6;MAP1LC3B;TUBA1B;UBB;CASP10;PCBP2;SUMO2;PATZ1;PRKACB;JAK1;CCT2;HSPA8;MOAP1;JUN;SHPRH;HSP90AA1;CAMLG;XRCC5;PYHIN1;ISG15;YWHAZ;PINK1;SYT11;TCP1;UQCRC1;BCL2;TMBIM6;STUB1;SLC25A5;SQSTM1
GO_Molecular_Function_2021	nuclear receptor binding (GO:0016922)	19/120	5.133309e-04	5.463308e-02	0	0	2.578007e+00	1.952735e+01	SMARCE1;DDX5;PRMT2;WBP2;ARID5A;ARID1A;NR4A2;ASXL1;SNW1;THRAP3;NSD1;TADA3;CTNNB1;TAF7;MMS19;PKN1;ZBTB7A;PPID;DCAF13
GO_Molecular_Function_2021	kinase binding (GO:0019900)	50/461	8.770833e-04	7.070673e-02	0	0	1.677745e+00	1.180950e+01	DGKD;TRADD;CLTC;ITGB2;WDR45;ELAVL1;CCND3;CCND2;RAC1;TRIM22;MAP2K3;FBXW5;PPP1R12A;PGAM1;IRAK4;RHOC;YWHAZ;FGR;JTB;HCLS1;VDAC1;CARD16;SQSTM1;EXOC2;SP100;CTBP2;MVP;WAS;RELA;PRDX3;SOCS1;IRAK1;PDCD10;PLCG2;CDKN2D;CDKN2C;GSN;CD160;GADD45A;ERCC6L2;STAT3;TPRKB;MSN;USF1;IBTK;CTNNB1;PTPN6;STUB1;GRB2;CALM1
GO_Molecular_Function_2021	retinoic acid receptor binding (GO:0042974)	6/18	9.296933e-04	7.070673e-02	0	0	6.819414e+00	4.760398e+01	ASXL1;NR4A2;SNW1;PRMT2;NSD1;ARID5A
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	32/263	1.147269e-03	7.070673e-02	0	0	1.903391e+00	1.288666e+01	FYTTD1;DAZAP1;DDX5;RBM25;MRPS11;CELF2;SRSF1;HNRNPU;ELAVL1;SYNCRIP;AUH;SNRNP70;PCBP2;G3BP1;G3BP2;SNRNP35;CCT5;RBM5;SRRM2;RPL41;YTHDF2;SSB;CIRBP;HNRNPL;HNRNPM;HNRNPK;HNRNPA2B1;SERBP1;LUC7L3;SRSF4;TARDBP;EIF3A
