Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	203/1406	1.950599e-25	1.377123e-22	0	0	2.517592e+00	1.432421e+02	RPL4;EIF4A2;RPL5;TCERG1;RPL30;RPL3;RPL32;RPL31;RPL34;IFIT5;ADARB1;NOC2L;RPL8;RPL9;RPL7;LSM10;RPS15;PNN;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPL38;DENR;RPL37;RPS11;RPS10;RPS13;SRRM2;DDX18;RPL21;SCAF11;RPL23;RPL22;CIRBP;DDX10;CDC40;GTPBP4;DDX39A;LACTB2;CLNS1A;RPL27;RPL26;RPL29;EZR;EIF1B;SF1;ANP32A;MEPCE;LTA4H;ZRANB2;PRRC2C;LARP4;RPS25;RPS28;EIF5;HNRNPK;RPS27;FUBP3;RPL27A;NOL10;RNPS1;RPS20;NOL11;HNRNPC;RPS21;DZIP3;RPS24;RPS23;PPP1R10;RPLP0;GDI2;ADK;AATF;SMG7;PHF6;MRPL40;C1QBP;NELFCD;CCT3;MRPS26;NCOA5;PARP1;NSUN5;PRMT1;STRBP;TFB2M;GNL3;DUS2;SLTM;NFX1;STAU1;RPL10;RPL12;RPL11;UNK;RPS15A;TCOF1;RPL13;RPL15;RPS2;RPS27A;RPL18;RPL17;CCT4;RPL19;UTP6;NPM1;SCAF4;ARCN1;PRKRA;APEX1;HNRNPA2B1;RPL22L1;FAU;RPL10A;FBL;ZNF207;PNISR;RPS9;RPS7;RPS8;RPS5;PUS1;RPS6;PRPF4B;RPSA;THOC2;POLRMT;EEF1A1;DKC1;NCL;SRSF2;SIDT1;SRSF5;PPIG;SNRPC;PPIA;SNRPB;ZCCHC7;DDX5;DDX1;IREB2;ZFP36L1;HNRNPDL;TIA1;UBE2I;CPSF6;RPP40;TDRD7;EEF2;LSM2;LSM7;EIF2S3;EIF4G2;HSP90AB1;DDX3X;HMGB1;YBX1;CHD2;YBX3;RPS4X;RPL7A;MRPL1;UBTF;RBM6;SECISBP2L;RBM19;SPATS2;RPL13A;RPS3A;REXO4;NEMF;SYF2;RPL37A;LUC7L3;ETF1;RP9;TRIM56;DDX27;RBM4B;ADD1;REPIN1;IFI16;BMS1;TRA2A;RBBP6;EIF4E;EIF4B;RBM38;PTCD3;KRR1;CCDC59;RPL35A;RPL23A;NAP1L1;EIF3L;EIF3H;PABPC1L;EIF3D;RBMX
GO_Molecular_Function_2021	MHC class II receptor activity (GO:0032395)	9/10	3.060838e-10	1.080476e-07	0	0	1.230925e+02	2.696608e+03	HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Molecular_Function_2021	MHC class II protein complex binding (GO:0023026)	10/17	2.764681e-08	6.506215e-06	0	0	1.954655e+01	3.401834e+02	CD74;HLA-DMA;HSP90AB1;HLA-DMB;CD81;HLA-DRA;HLA-DOA;HLA-DOB;MS4A1;HLA-DRB1
GO_Molecular_Function_2021	ubiquitin ligase inhibitor activity (GO:1990948)	7/8	5.274063e-08	9.308721e-06	0	0	9.559824e+01	1.602024e+03	RPS15;RPL5;RPS7;RPL23;RPL11;RPS20;RPL37
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	43/263	8.932267e-08	1.261236e-05	0	0	2.709430e+00	4.397678e+01	RPL5;DDX5;DDX3X;SHMT2;IREB2;RBM4B;ADARB1;YBX3;RPL7;ZFP36L1;UNK;C1QBP;RPL35;DENR;RPS2;RPS13;SRRM2;CPSF6;RPS7;RPS5;SECISBP2L;CIRBP;RPL13A;TDRD7;RPS3A;THOC2;LARP4;GNL3;HNRNPK;FUBP3;NCL;HNRNPA2B1;LUC7L3;RNPS1;ETF1;RPL26;HNRNPC;SRSF5;PABPC1L;EIF3D;RBMX;EIF4G2;SF1
GO_Molecular_Function_2021	ubiquitin-protein transferase inhibitor activity (GO:0055105)	7/9	2.231835e-07	2.626126e-05	0	0	4.779655e+01	7.320172e+02	RPS15;RPL5;RPS7;RPL23;RPL11;RPS20;RPL37
GO_Molecular_Function_2021	telomeric DNA binding (GO:0042162)	11/33	7.149041e-06	7.210318e-04	0	0	6.840809e+00	8.105354e+01	CTC1;UPF2;BLM;ACD;APEX1;NCL;TINF2;HNRNPA2B1;UPF3A;SMG7;TELO2
GO_Molecular_Function_2021	mRNA 5'-UTR binding (GO:0048027)	9/25	2.433085e-05	2.147198e-03	0	0	7.687087e+00	8.166581e+01	RPL5;DDX3X;RPS7;SHMT2;NCL;RPS3A;RPL26;RPS13;GNL3
GO_Molecular_Function_2021	translation initiation factor activity (GO:0003743)	11/41	7.017201e-05	5.504604e-03	0	0	5.014436e+00	4.796088e+01	EIF4A2;EIF2S3;EIF5;EIF3L;EIF3J;EIF3H;EIF3F;EIF4E;EIF1B;EIF3D;EIF4G2
GO_Molecular_Function_2021	rRNA binding (GO:0019843)	11/42	8.922885e-05	6.299557e-03	0	0	4.852419e+00	4.524544e+01	PTCD3;RPL5;RPS9;RPL12;RPL23;RPS5;RPL11;RPLP0;CIRBP;MRPS18A;RPS13
GO_Molecular_Function_2021	hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)	6/16	4.516632e-04	2.879183e-02	0	0	8.184176e+00	6.303922e+01	NEIL2;NTHL1;OARD1;CD38;MACROD2;NEIL1
GO_Molecular_Function_2021	DNA-(apurinic or apyrimidinic site) endonuclease activity (GO:0003906)	5/11	4.893796e-04	2.879183e-02	0	0	1.136103e+01	8.659800e+01	NEIL2;NTHL1;APEX1;HMCES;NEIL1
GO_Molecular_Function_2021	ribosomal small subunit binding (GO:0043024)	6/17	6.577196e-04	3.571923e-02	0	0	7.439760e+00	5.450913e+01	PTCD3;NPM1;DDX3X;ABCE1;EIF1B;EIF4B
GO_Molecular_Function_2021	RNA polymerase I core promoter sequence-specific DNA binding (GO:0001164)	4/8	1.230273e-03	5.790483e-02	0	0	1.362473e+01	9.129274e+01	RRN3;SMARCB1;PIH1D1;UBTF
GO_Molecular_Function_2021	RNA polymerase I transcription regulatory region sequence-specific DNA binding (GO:0001163)	4/8	1.230273e-03	5.790483e-02	0	0	1.362473e+01	9.129274e+01	RRN3;SMARCB1;PIH1D1;UBTF
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	17/114	1.938766e-03	8.554805e-02	0	0	2.398727e+00	1.498174e+01	FCRL2;JUP;FCRL3;SIGLEC10;EIF2AK3;MTMR9;AP3B1;VRK3;MTMR4;ANK1;SNX3;TRAF3;SHOC2;KIFAP3;KCNN4;CD22;DZIP3
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	5/15	2.524156e-03	9.914865e-02	0	0	6.815154e+00	4.076722e+01	CYB5R4;NCF1;NCF4;CYBA;KMO
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	36/322	2.621974e-03	9.914865e-02	0	0	1.729520e+00	1.027997e+01	DDX3X;HSP90AB1;RPL34;CAPG;ADD1;PDLIM1;RPL7A;SNX2;ATIC;COBLL1;ARFIP2;STX5;RPL15;RPS2;ARGLU1;CLIC1;USP8;DBNL;JUP;SWAP70;IDH1;RPL23A;EEF2;PAICS;EEF1G;CCS;EIF5;HNRNPK;EIF2S3;EEF1D;CAPZA1;ABI1;TAGLN2;EZR;RPL29;EIF4G2
GO_Molecular_Function_2021	large ribosomal subunit rRNA binding (GO:0070180)	3/5	2.893767e-03	9.914865e-02	0	0	2.042434e+01	1.193843e+02	RPL12;RPL23;RPLP0
GO_Molecular_Function_2021	nucleoside kinase activity (GO:0019206)	3/5	2.893767e-03	9.914865e-02	0	0	2.042434e+01	1.193843e+02	ADK;CMPK1;DCK
GO_Molecular_Function_2021	poly(A) binding (GO:0008143)	6/22	2.949181e-03	9.914865e-02	0	0	5.113462e+00	2.979219e+01	TIA1;DDX3X;HNRNPDL;DDX1;PABPC1L;LARP4
GO_Molecular_Function_2021	ATPase binding (GO:0051117)	12/73	3.825913e-03	1.227770e-01	0	0	2.687801e+00	1.496019e+01	FBL;PPP3CA;ATP6V1G1;PIH1D1;NR1H2;DNAJC10;SYVN1;VCPKMT;SNX10;EZR;METTL21A;ANK1
GO_Molecular_Function_2021	protein phosphatase binding (GO:0019903)	17/123	4.354454e-03	1.336628e-01	0	0	2.193995e+00	1.192778e+01	FCRL2;JUP;FCRL3;EIF2AK3;MTMR9;AP3B1;VRK3;MTMR4;SMG7;ANK1;SNX3;TRAF3;ENSA;SHOC2;KIFAP3;KCNN4;CD22
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	30/265	4.744473e-03	1.386509e-01	0	0	1.751059e+00	9.369523e+00	RB1;RPL5;CD40;HSP90AB1;RPL11;CXCR4;PTPN22;SMC6;BCL10;HSPBP1;UBE2J1;BAG6;MAP1LC3B;UBB;CHEK2;RPS27A;CCDC50;FANCL;RPL23;LAPTM5;UBE2G1;UBE2W;TRAF4;PRKAR1A;TRAF3;TRAF5;TXNIP;ANKRA2;UBA52;ZNF675
GO_Molecular_Function_2021	thioesterase binding (GO:0031996)	4/11	4.909735e-03	1.386509e-01	0	0	7.784303e+00	4.138552e+01	TRAF4;TRAF3;TRAF5;ARF6
GO_Molecular_Function_2021	GTPase activator activity (GO:0005096)	36/336	5.245603e-03	1.424383e-01	0	0	1.647551e+00	8.650242e+00	USP6NL;DENND5B;DOCK8;MYCBP2;NPRL3;ARHGAP17;RASGRP2;SIPA1L3;FGD2;RASGRP3;EEF1B2;TAGAP;TBC1D10C;SH3BP5;PLCE1;RCC1;BNIP2;TBC1D22A;VAV3;ARFGEF1;DENND4A;HPS4;ELMOD3;ARHGAP24;ARFGAP2;RGP1;TBC1D20;EEF1D;TBC1D5;SGSM3;ARHGEF2;SMAP2;RGL2;RAB3GAP1;SIPA1;LAMTOR5
GO_Molecular_Function_2021	1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308)	3/6	5.492737e-03	1.436249e-01	0	0	1.361550e+01	7.085952e+01	PIKFYVE;PIP5K1A;PIP5K1B
GO_Molecular_Function_2021	NF-kappaB binding (GO:0051059)	6/25	5.867324e-03	1.436468e-01	0	0	4.305379e+00	2.212257e+01	NPM1;ANXA4;TAF4B;BCL10;COMMD6;CDK5RAP3
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	50/506	5.900505e-03	1.436468e-01	0	0	1.508443e+00	7.742413e+00	USP37;DIRAS1;PTPRK;CKS1B;TCL1B;TCL1A;HINT1;RPS19;CHEK2;BLNK;CDK5RAP3;TRIM22;APPL1;RPS7;PARP1;PRKCB;PIH1D1;FCRL3;RPS6;AP1B1;RHOH;PRKAB1;PJA2;DUSP22;EEF1A1;PRKAR1A;BANK1;DOK7;PRKD2;ANKRA2;EZR;CRK;TELO2;BCL10;HDAC9;RELB;GRK5;PDCD10;PLCG2;STAP1;CSK;RBBP6;NPM1;MAP3K1;NBEAL1;EEF2;TNIP2;CENPJ;PTPN6;TRIM38
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	31/282	6.352982e-03	1.482581e-01	0	0	1.693875e+00	8.569029e+00	RB1;RPL5;CD40;HSP90AB1;RPL11;CXCR4;PTPN22;SMC6;BCL10;HSPBP1;UBE2J1;BAG6;MAP1LC3B;UBB;CHEK2;RPS27A;CDK5RAP3;CCDC50;FANCL;RPL23;LAPTM5;UBE2G1;UBE2W;TRAF4;PRKAR1A;TRAF3;TRAF5;TXNIP;ANKRA2;UBA52;ZNF675
GO_Molecular_Function_2021	guanyl-nucleotide exchange factor activity (GO:0005085)	19/149	6.509917e-03	1.482581e-01	0	0	1.999778e+00	1.006774e+01	VAV3;ARFGEF1;DENND5B;DENND4A;DOCK8;MYCBP2;HPS4;RASGRP2;FGD2;EEF1B2;RGP1;EEF1D;SH3BP5;PLCE1;RCC1;ARHGEF2;RGL2;RAB3GAP1;LAMTOR5
GO_Molecular_Function_2021	exodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016895)	4/12	6.968772e-03	1.537485e-01	0	0	6.810900e+00	3.382508e+01	MGME1;FEN1;DCLRE1C;APEX1
GO_Molecular_Function_2021	phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	6/26	7.193015e-03	1.538869e-01	0	0	4.089890e+00	2.018216e+01	FCHSD2;NCF1;PLEKHA2;SESTD1;HIP1R;DAPP1
GO_Molecular_Function_2021	RNA methyltransferase activity (GO:0008173)	5/19	7.769760e-03	1.613368e-01	0	0	4.866921e+00	2.364115e+01	FBL;MEPCE;METTL4;BCDIN3D;METTL8
GO_Molecular_Function_2021	DNA-binding transcription factor binding (GO:0140297)	24/208	8.568906e-03	1.692880e-01	0	0	1.786095e+00	8.501124e+00	RB1;MEF2A;RERE;TCERG1;MEF2C;NPM1;CIITA;TLE1;TCF12;NFATC1;HMGB1;NOC2L;CXXC5;HDAC9;USF2;HIRA;HHEX;NCOR1;CREB1;NBN;PTMA;EIF4E;CGGBP1;GABPA
GO_Molecular_Function_2021	non-membrane spanning protein tyrosine kinase activity (GO:0004715)	7/35	8.632250e-03	1.692880e-01	0	0	3.409274e+00	1.620172e+01	BLK;LYN;CLK1;SYK;BTK;PTK2B;CSK
GO_Molecular_Function_2021	damaged DNA binding (GO:0003684)	8/44	9.250926e-03	1.724522e-01	0	0	3.031385e+00	1.419607e+01	FEN1;DCLRE1C;NTHL1;APEX1;RPA3;HMGB1;SMC6;NBN
GO_Molecular_Function_2021	phosphatidylinositol phosphate kinase activity (GO:0016307)	4/13	9.526398e-03	1.724522e-01	0	0	6.053808e+00	2.817254e+01	PIKFYVE;PIP5K1A;PIP5K1B;PIK3C2B
GO_Molecular_Function_2021	protein kinase A catalytic subunit binding (GO:0034236)	4/13	9.526398e-03	1.724522e-01	0	0	6.053808e+00	2.817254e+01	PRKAR1A;CSK;EZR;PJA2
GO_Molecular_Function_2021	endodeoxyribonuclease activity (GO:0004520)	5/20	9.784958e-03	1.727045e-01	0	0	4.542216e+00	2.101642e+01	MBD4;FEN1;DCLRE1C;APEX1;EXOG
GO_Molecular_Function_2021	poly-purine tract binding (GO:0070717)	6/28	1.047063e-02	1.791675e-01	0	0	3.717682e+00	1.694959e+01	TIA1;DDX3X;HNRNPDL;DDX1;PABPC1L;LARP4
GO_Molecular_Function_2021	kinase binding (GO:0019900)	45/461	1.065869e-02	1.791675e-01	0	0	1.485789e+00	6.747533e+00	RB1;SP100;USP37;BTG1;DGKD;HSP90AB1;PTPN22;BCL10;PTPRK;RELB;CKS1B;TCL1B;TCL1A;RPS19;PDCD10;CHEK2;PLCG2;WWC3;BLNK;PIP5K1A;STAP1;RBBP6;CDK5RAP3;TRIM22;NPM1;MAP3K1;RPS7;PARP1;PIH1D1;FCRL3;RPS6;AP1B1;NBEAL1;RHOH;EEF2;PRKAB1;EEF1A1;TNIP2;CENPJ;DOK7;PTPN6;TRIM38;ANKRA2;CRK;TELO2
GO_Molecular_Function_2021	nucleoside diphosphate kinase activity (GO:0004550)	4/14	1.262391e-02	2.071814e-01	0	0	5.448135e+00	2.382013e+01	CMPK1;NME4;AK8;AK9
GO_Molecular_Function_2021	mRNA 3'-UTR binding (GO:0003730)	12/85	1.291216e-02	2.071814e-01	0	0	2.244519e+00	9.762728e+00	RPL5;DDX5;RPS7;SECISBP2L;HNRNPA2B1;CIRBP;RNPS1;HNRNPC;PABPC1L;LARP4;YBX3;ZFP36L1
GO_Molecular_Function_2021	ubiquitin-like protein conjugating enzyme activity (GO:0061650)	7/38	1.355368e-02	2.082099e-01	0	0	3.078848e+00	1.324242e+01	UBE2W;UBE2I;UBE2D2;UBE2E2;UBE2G1;UBE2Z;UBE2J1
