Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	49/184	6.389384e-17	2.210727e-14	0	0	5.077638e+00	1.893416e+02	FCN1;CDA;GPI;SERPINA1;CTSZ;APEH;SRP14;CTSS;LGALS3;PSMD7;FTH1;COTL1;SIRPA;CTSH;CAPN1;RAC1;CTSD;CTSB;FCER1G;CD93;DYNLT1;SLC11A1;PGAM1;ILF2;RHOA;PSMA5;PKM;ARL8A;PAFAH1B2;CFD;ASAH1;PSMD14;GSTP1;FPR1;UBR4;A1BG;CST3;ALOX5;LTA4H;ATP6V0A1;SIGLEC14;HSPA6;PDAP1;DERA;DIAPH1;GLB1;QPCT;MNDA;LAMTOR1
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	35/123	2.066406e-13	3.574883e-11	0	0	5.519657e+00	1.612170e+02	FCN1;CFD;CDA;GPI;ASAH1;SERPINA1;PSMD14;GSTP1;CTSZ;A1BG;APEH;SRP14;CTSS;CST3;PSMD7;FTH1;ALOX5;COTL1;CTSH;CAPN1;LTA4H;CTSD;CTSB;DYNLT1;PGAM1;HSPA6;PDAP1;ILF2;DERA;PSMA5;PKM;GLB1;QPCT;MNDA;PAFAH1B2
GO_Cellular_Component_2021	secretory granule lumen (GO:0034774)	59/316	1.409439e-12	1.604175e-10	0	0	3.214708e+00	8.772239e+01	ARHGAP9;FCN1;LGALS3BP;CDA;GPI;SERPINA1;HEXB;CTSZ;SRP14;PYCARD;PSMD7;TMSB4X;COTL1;PSMD1;CTSH;CTSD;SPTAN1;CAMP;SERPINB1;ANXA2;DYNLT1;PGAM1;RNASE2;ILF2;APRT;PSMA5;PKM;NPC2;S100A9;PAFAH1B2;S100A8;DNASE1L1;FTL;CFD;GRN;PSMD14;GSTP1;A1BG;CFP;SDCBP;ALOX5;CREG1;NEU1;S100A12;S100A11;TGFB1;GCA;HSPA6;RAB27A;LYZ;PRDX6;DERA;POMC;SCCPDH;GLB1;QPCT;MNDA;HPSE;FOLR3
GO_Cellular_Component_2021	large ribosomal subunit (GO:0015934)	23/59	1.854538e-12	1.604175e-10	0	0	8.812212e+00	2.380477e+02	RPL41;RPL32;RPL10;RPLP1;RPL23;RPL11;RPL36A;RPL13A;RPL35A;RPL23A;RPL10A;RPL6;MRPL22;RPL14;RPL13;RPL38;RPL26;RPL15;RPL29;RPL39;RPL28;RPL17;RPL19
GO_Cellular_Component_2021	cytosolic large ribosomal subunit (GO:0022625)	22/55	3.035491e-12	2.100560e-10	0	0	9.190017e+00	2.437252e+02	RPL41;RPL32;RPL10;RPLP1;RPL23;RPL11;RPL36A;RPL13A;RPL35A;RPL23A;RPL10A;RPL6;RPL14;RPL13;RPL38;RPL26;RPL15;RPL29;RPL39;RPL28;RPL17;RPL19
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	462/5192	2.490793e-11	1.436357e-09	0	0	1.493484e+00	3.646465e+01	RB1;SPI1;TFRC;THYN1;SMC4;GPATCH8;RPL6;PSMD9;ALKBH5;PSMD7;ZMIZ1;ZC3H12A;CREB3L2;AP1S2;PSMD1;IER2;CDK5RAP3;IER3;CHID1;PIH1D1;DICER1;NISCH;EWSR1;CLNS1A;PSME3;ATF5;ATF6;UBA52;ATF3;CTBP2;XPA;SDR39U1;IQGAP1;AAAS;RPS4Y1;MEFV;OAZ1;HIF1A;OAZ2;MTDH;PRDX5;WDR70;PTPMT1;VTI1A;S100A12;HMOX1;LTA4H;S100A11;SERF2;BTF3;F8A1;PBX2;TRIP4;IRF2BP2;BRAF;SNF8;PRDX6;FOSL2;FIBP;EIF5;AGO1;HNRNPD;PPT1;ITPA;SERPINA1;CLTB;PRKAG2;SNX10;ECSIT;MED16;LITAF;SMG6;UBL5;CHAF1A;AIFM1;TCTN3;TMSB4X;TSPO;IKBKE;NELFE;UPF2;ANXA1;ANXA2;DUSP1;SLC2A13;SIRT7;FOS;GNL1;PSMA5;GCHFR;TAF6L;ZEB2;NCOR1;PSMA1;RPL10;RPS27L;GPS2;AOAH;PSMA7;PSMB6;HLA-DMA;HLA-DMB;PPP1R7;PPP1R8;AP2S1;FLNA;RPL13;PCGF1;BRD9;RPL15;RPS2;ZNF467;ZNF224;RPL17;SF3B1;NKTR;EGLN1;WWOX;EGLN2;MDH2;CSNK1A1;MGMT;CARD8;ELP5;SCAF4;NUDT21;RYBP;NFIC;MPLKIP;FOSB;PKN2;UBE2D1;CASC3;PARK7;RPL10A;IPO5;PYCARD;ZFP36;KPNA4;TXNL4A;HMGN2;BNIP3L;ZNF561;RPS9;USP4;UBE2E1;VRK2;VRK3;PGD;ILF2;RNF40;THOC6;KAT6A;S100A6;SRSF2;S100A4;ANAPC5;SNRNP25;S100A9;S100A8;KHDRBS1;MAZ;CREBL2;EIF1AD;SLC9A3R1;ADAP2;MED30;NACC2;BAG1;PSAP;ABL1;SAFB2;ZNF668;ZNF787;ZNF544;POLR3GL;ADAP1;LSM4;QKI;CDK8;RGCC;SCCPDH;GON4L;ARPC2;CNOT2;MAFK;HPSE;CNOT8;SLC25A1;CELF1;CALCOCO2;AKAP8L;FHL3;TNFSF13B;FUNDC2;DUSP12;HHEX;LBH;SUMO1;PPP6R1;SNRNP70;CTNNBL1;EIF5A;EIF5B;PDCD6IP;CDADC1;GPX4;RPL13A;EDF1;SMC1A;DDOST;PTP4A1;PTP4A2;DNAJC2;NSMCE4A;PKM;SYF2;ZNF514;ANG;TOP1;DNAJC8;SLC25A5;SLC25A11;GAPDH;HDAC4;HDAC5;CEBPB;SMARCD3;UHRF2;PPM1M;HDAC1;PRCC;CEBPG;RCHY1;DNAJB6;ZNF746;HNRNPA1;POLR2J;POLR2L;NDUFA9;PPIL2;CNBP;CDC5L;RPL23A;PTPN12;HNRNPAB;PNRC1;PML;GZMH;KLF7;KLF6;TRIM39;DRG2;MNDA;PPIL4;TPT1;EIF4A1;CCNI;KDELR1;IFI35;ACTB;LGALS3;FTH1;BSG;DPF2;EPC1;KAT8;CCNL2;LGALS9;FBXO7;GLUL;SRRM2;ABT1;IMP3;NSMCE2;TALDO1;KRT7;PISD;SRRM1;XRN2;CD2BP2;VDAC2;DXO;CES2;KLK1;DHX9;SP140;TSHZ2;ZNHIT1;ZNF703;PCBP2;NEU1;N4BP1;DECR1;ATP6V0A1;SRPK2;SETDB1;IQSEC1;SIAH2;XRCC1;NMI;PARP14;ZNF814;ID1;NDUFAF3;GRB2;RNPS1;APOBEC3A;ITM2B;RPS24;CUTC;APOBEC3B;RPAIN;HIP1;CITED2;FAF1;SRA1;CTSS;C1QBP;UIMC1;MLX;CHAMP1;CTSH;RAC1;DLAT;SPTAN1;PCYT1A;STARD3NL;PRMT1;STRADB;TFEB;AGTRAP;COMMD1;PARP9;TOPORS;RHOA;GAK;KIN;SLTM;TFEC;UMPS;SGK1;DNASE1L1;STX12;CD63;NEDD8;CAPG;AIF1;SERTAD3;EXOSC4;FAM172A;CTNNA1;APBB3;CD74;RANBP1;SPRYD4;RPA2;HYPK;NLRP12;THEMIS2;NBR1;CTNNB1;HDGF;FHOD1;POGK;HDLBP;SRP14;TTF1;NR3C1;FBL;RGS2;BANF1;NOSIP;RSBN1;ALDH3A2;PPIF;CHMP4B;CHMP4A;DDX5;AKNA;PSMD14;RBM8A;YTHDC1;PRPF8;ZFP36L2;ZFP36L1;SDCBP;CAMTA1;NLRP3;CAMTA2;SMAD2;ZFHX3;TGFB1;CBX3;HSPA6;ISG15;DNAJC13;CWC15;COQ7;AZIN1;IFT20;NFKBIA;DIAPH1;NR4A1;DIAPH2;YWHAE;RERE;GSK3B;USP36;ABCD3;HMGB2;DDX42;CHD1;YBX3;RBM3;SFR1;RBM5;RBM6;MKKS;RBM14;GLRX3;BUD31;SENP2;CREB3;SFPQ;DDX19B;TRAPPC6A;EEF1D;OAS3;BLVRB;MYH9;TERF2IP;IRF5;PFDN2;EAPP;KDM7A;RBM22;OTUB1;USP15;ATF6B;NAA20;PNKP;IWS1;RNF113A;UGP2;DNPEP;RALY;GBP2;GBP4;CDK11A;KDM4B;NAA10;BNIP3;DTNBP1;CDK11B;GOLPH3;CCS;GLB1;CDK2AP2;RANGRF;NAA16;FAM50A
GO_Cellular_Component_2021	nucleus (GO:0005634)	408/4484	3.597424e-11	1.778155e-09	0	0	1.512698e+00	3.637769e+01	RB1;SPI1;THYN1;SMC4;GPATCH8;RPL6;PSMD9;ALKBH5;PSMD7;ZMIZ1;ZC3H12A;CREB3L2;PSMD1;IER2;CDK5RAP3;IER3;CHID1;PIH1D1;DICER1;EWSR1;CLNS1A;PSME3;ATF5;ATF6;UBA52;ATF3;CTBP2;XPA;SDR39U1;IQGAP1;AAAS;RPS4Y1;MEFV;OAZ1;HIF1A;OAZ2;MTDH;PRDX5;WDR70;PTPMT1;S100A12;HMOX1;LTA4H;S100A11;SERF2;BTF3;F8A1;PBX2;TRIP4;IRF2BP2;SNF8;PRDX6;FOSL2;FIBP;EIF5;AGO1;HNRNPD;PPT1;PRKAG2;SNX10;ECSIT;MED16;SMG6;UBL5;CHAF1A;AIFM1;TCTN3;TMSB4X;IKBKE;NELFE;UPF2;ANXA1;ANXA2;DUSP1;SIRT7;FOS;GNL1;PSMA5;GCHFR;TAF6L;ZEB2;NCOR1;PSMA1;RPL10;RPS27L;GPS2;PSMA7;PSMB6;PPP1R7;PPP1R8;FLNA;RPL13;PCGF1;BRD9;RPL15;RPS2;ZNF467;ZNF224;RPL17;SF3B1;NKTR;EGLN1;WWOX;EGLN2;MDH2;CSNK1A1;MGMT;CARD8;ELP5;SCAF4;NUDT21;RYBP;NFIC;MPLKIP;FOSB;PKN2;UBE2D1;CASC3;PARK7;RPL10A;IPO5;PYCARD;ZFP36;KPNA4;TXNL4A;HMGN2;BNIP3L;ZNF561;RPS9;USP4;UBE2E1;VRK2;VRK3;PGD;ILF2;RNF40;THOC6;KAT6A;S100A6;SRSF2;S100A4;ANAPC5;SNRNP25;S100A9;S100A8;KHDRBS1;MAZ;CREBL2;EIF1AD;SLC9A3R1;MED30;NACC2;BAG1;ABL1;SAFB2;ZNF668;ZNF787;ZNF544;POLR3GL;ADAP1;LSM4;QKI;CDK8;RGCC;SCCPDH;GON4L;ARPC2;CNOT2;MAFK;HPSE;CNOT8;SLC25A1;CELF1;CALCOCO2;AKAP8L;FHL3;FUNDC2;DUSP12;HHEX;LBH;SUMO1;PPP6R1;SNRNP70;CTNNBL1;EIF5A;EIF5B;CDADC1;GPX4;RPL13A;EDF1;SMC1A;PTP4A1;PTP4A2;DNAJC2;NSMCE4A;PKM;SYF2;ZNF514;ANG;TOP1;DNAJC8;SLC25A5;SLC25A11;GAPDH;HDAC4;HDAC5;CEBPB;SMARCD3;UHRF2;PPM1M;HDAC1;PRCC;CEBPG;RCHY1;DNAJB6;ZNF746;HNRNPA1;POLR2J;POLR2L;NDUFA9;PPIL2;CNBP;CDC5L;RPL23A;PTPN12;HNRNPAB;PNRC1;PML;KLF7;KLF6;TRIM39;DRG2;PPIL4;TPT1;EIF4A1;CCNI;IFI35;ACTB;LGALS3;FTH1;DPF2;EPC1;KAT8;CCNL2;LGALS9;FBXO7;GLUL;SRRM2;ABT1;IMP3;NSMCE2;TALDO1;KRT7;PISD;SRRM1;XRN2;CD2BP2;VDAC2;DXO;KLK1;DHX9;SP140;TSHZ2;ZNHIT1;ZNF703;PCBP2;SYMPK;N4BP1;DECR1;SRPK2;SETDB1;XRCC1;NMI;PARP14;ZNF814;ID1;NDUFAF3;GRB2;RNPS1;APOBEC3A;RPS24;CUTC;APOBEC3B;RPAIN;HIP1;CITED2;FAF1;SRA1;C1QBP;UIMC1;MLX;CHAMP1;PCYT1A;PRMT1;STRADB;TFEB;COMMD1;PARP9;TOPORS;KIN;SLTM;TFEC;UMPS;SGK1;DNASE1L1;NEDD8;CAPG;AIF1;SERTAD3;EXOSC4;FAM172A;APBB3;CD74;RANBP1;SPRYD4;RPA2;HYPK;NLRP12;THEMIS2;CTNNB1;HDGF;FHOD1;POGK;HDLBP;SRP14;TTF1;NR3C1;FBL;RGS2;BANF1;NOSIP;RSBN1;CHMP4B;CHMP4A;DDX5;PSMD14;RBM8A;YTHDC1;PRPF8;ZFP36L2;ZFP36L1;SDCBP;CAMTA1;NLRP3;CAMTA2;SMAD2;ZFHX3;TGFB1;CBX3;HSPA6;ISG15;CWC15;COQ7;AZIN1;NFKBIA;DIAPH1;NR4A1;YWHAE;RERE;GSK3B;USP36;HMGB2;DDX42;CHD1;YBX3;RBM3;SFR1;RBM5;RBM6;MKKS;RBM14;GLRX3;BUD31;SENP2;CREB3;SFPQ;DDX19B;EEF1D;MYH9;TERF2IP;IRF5;PFDN2;EAPP;KDM7A;RBM22;OTUB1;USP15;ATF6B;NAA20;PNKP;IWS1;RNF113A;UGP2;DNPEP;RALY;GBP2;GBP4;CDK11A;KDM4B;NAA10;BNIP3;DTNBP1;CDK11B;CCS;CDK2AP2;RANGRF;NAA16;FAM50A
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	72/469	8.534782e-11	3.691293e-09	0	0	2.545465e+00	5.901479e+01	SLC25A1;IFI27L2;NDUFA13;NDUFA11;MRPS12;MRPL37;ECSIT;MRPL34;MRPL32;MRPL33;MRPL4;LGALS3;CASP8;AIFM1;TIMM17A;TSPO;MPV17;MRPL9;IKBKE;TMEM14C;BNIP3L;RSAD2;VPS13C;NDUFC2;MRPS18A;VRK2;KMO;MRPS6;MRPL43;COASY;QTRT1;HADHA;COX7A2L;MRPL51;IFI27;UQCRC1;VDAC2;ULK1;TMEM126B;UQCRC2;SLC25A5;UBA52;SLC25A11;SMIM20;NDUFB9;STOML2;NDUFB7;NDUFB10;MRPS36;NDUFB11;TIMM13;IFI6;MRPS31;NDUFB1;MRPL14;MFF;MRPL54;PARL;MRPL20;BCL2L11;UCP2;NDUFA9;BAD;BNIP3;NDUFA2;COQ7;MRPL22;TOMM7;NDUFAF3;KRAS;SLC25A33;CDS2
GO_Cellular_Component_2021	tertiary granule (GO:0070820)	36/164	3.401291e-10	1.307607e-08	0	0	3.897683e+00	8.497609e+01	CDA;ASAH1;ITGAM;CLEC12A;FPR1;UBR4;CFP;CTSS;CST3;LGALS3;FTH1;SIRPA;CTSH;LTA4H;RAC1;GOLGA7;CTSD;SPTAN1;CAMP;ATP6V0A1;SIGLEC14;FCER1G;CD93;SLC11A1;CYBA;LYZ;ILF2;SVIP;RHOA;RAP2C;VAMP8;DIAPH1;QPCT;FOLR3;LAMTOR1;ARL8A
GO_Cellular_Component_2021	ribosome (GO:0005840)	20/62	2.610889e-09	8.327813e-08	0	0	6.551408e+00	1.294792e+02	BTF3;RPS9;RPL41;RPL32;DHX9;RPL23;MRPS12;RPL11;RPL36A;RPL13A;RRBP1;RPL10A;RPL6;RPS4X;EIF3H;RPL38;RPL15;RPS11;RPL39;RPL19
