Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	107/481	2.726065e-28	1.099695e-24	0	0	4.131873e+00	2.622480e+02	FCN1;CDA;APEH;SRP14;PYCARD;LGALS3;PSMD7;FTH1;COTL1;PSMD1;SIRPA;CAPN1;GOLGA7;CD93;SLC11A1;CYBA;RNASE2;ILF2;TYROBP;S100A9;ARL8A;S100A8;FTL;CFD;PSMD14;BRI3;HVCN1;FPR1;UBR4;MGST1;A1BG;IQGAP1;CFP;SDCBP;ALDH3B1;PSAP;NEU1;S100A12;LTA4H;CD14;S100A11;ATP6V0A1;SIGLEC14;HSPA6;RAB27A;DNAJC13;LYZ;PRDX6;DERA;BST1;DIAPH1;HPSE;ARHGAP9;GPI;SERPINA1;ITGAM;HEXB;CTSZ;CTSS;CTSH;CD36;RAC1;CTSD;SPTAN1;CAMP;CTSB;SERPINB1;MANBA;FCER1G;ANXA2;DYNLT1;PGAM1;PLAUR;NDUFC2;DDOST;RHOA;APRT;PSMA5;VAMP8;RAP2C;PKM;NPC2;PAFAH1B2;DNASE1L1;TLR2;CD63;ASAH1;GRN;CLEC12A;GSTP1;MOSPD2;CST3;ALOX5;CREG1;RAB24;GCA;PDAP1;LILRB3;SVIP;RAB10;FCGR2A;GLB1;QPCT;MNDA;LAMTOR1;FOLR3;CD68
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	107/485	5.691882e-28	1.148053e-24	0	0	4.087253e+00	2.564071e+02	FCN1;CDA;APEH;SRP14;PYCARD;LGALS3;PSMD7;FTH1;COTL1;PSMD1;SIRPA;CAPN1;GOLGA7;CD93;SLC11A1;CYBA;RNASE2;ILF2;TYROBP;S100A9;ARL8A;S100A8;FTL;CFD;PSMD14;BRI3;HVCN1;FPR1;UBR4;MGST1;A1BG;IQGAP1;CFP;SDCBP;ALDH3B1;PSAP;NEU1;S100A12;LTA4H;CD14;S100A11;ATP6V0A1;SIGLEC14;HSPA6;RAB27A;DNAJC13;LYZ;PRDX6;DERA;BST1;DIAPH1;HPSE;ARHGAP9;GPI;SERPINA1;ITGAM;HEXB;CTSZ;CTSS;CTSH;CD36;RAC1;CTSD;SPTAN1;CAMP;CTSB;SERPINB1;MANBA;FCER1G;ANXA2;DYNLT1;PGAM1;PLAUR;NDUFC2;DDOST;RHOA;APRT;PSMA5;VAMP8;RAP2C;PKM;NPC2;PAFAH1B2;DNASE1L1;TLR2;CD63;ASAH1;GRN;CLEC12A;GSTP1;MOSPD2;CST3;ALOX5;CREG1;RAB24;GCA;PDAP1;LILRB3;SVIP;RAB10;FCGR2A;GLB1;QPCT;MNDA;LAMTOR1;FOLR3;CD68
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	107/488	9.825924e-28	1.321259e-24	0	0	4.054404e+00	2.521327e+02	FCN1;CDA;APEH;SRP14;PYCARD;LGALS3;PSMD7;FTH1;COTL1;PSMD1;SIRPA;CAPN1;GOLGA7;CD93;SLC11A1;CYBA;RNASE2;ILF2;TYROBP;S100A9;ARL8A;S100A8;FTL;CFD;PSMD14;BRI3;HVCN1;FPR1;UBR4;MGST1;A1BG;IQGAP1;CFP;SDCBP;ALDH3B1;PSAP;NEU1;S100A12;LTA4H;CD14;S100A11;ATP6V0A1;SIGLEC14;HSPA6;RAB27A;DNAJC13;LYZ;PRDX6;DERA;BST1;DIAPH1;HPSE;ARHGAP9;GPI;SERPINA1;ITGAM;HEXB;CTSZ;CTSS;CTSH;CD36;RAC1;CTSD;SPTAN1;CAMP;CTSB;SERPINB1;MANBA;FCER1G;ANXA2;DYNLT1;PGAM1;PLAUR;NDUFC2;DDOST;RHOA;APRT;PSMA5;VAMP8;RAP2C;PKM;NPC2;PAFAH1B2;DNASE1L1;TLR2;CD63;ASAH1;GRN;CLEC12A;GSTP1;MOSPD2;CST3;ALOX5;CREG1;RAB24;GCA;PDAP1;LILRB3;SVIP;RAB10;FCGR2A;GLB1;QPCT;MNDA;LAMTOR1;FOLR3;CD68
GO_Biological_Process_2021	gene expression (GO:0010467)	72/356	5.670577e-17	5.718777e-14	0	0	3.580327e+00	1.339352e+02	RPL32;RPLP1;MRPS12;MRPL37;CASC3;MRPL34;RPL10A;RPL6;MRPL32;SMG6;RBM3;RPS4X;ALKBH5;HHEX;RPS16;NUP62;EPC1;RPL38;MRPL9;RPS11;RPL39;RBM5;RBM6;NUP214;UPF2;RPS9;RPL23;DHPS;MRPS18A;RPL13A;MRPS6;MRPL43;TOPORS;SRRM1;THOC6;DDX19B;MRPL51;XRN2;SRSF2;RPL26;RPL29;RPL28;SRSF9;RPL10;RBM8A;MRPS36;YTHDC1;RPL11;RPL36A;BAZ2A;CREBL2;RRBP1;AAAS;RPS4Y1;RPL14;SYMPK;RPL13;RPL15;RPS2;RPL17;POLR2J;RPL19;POLR2L;RPL41;RPL35A;RPL23A;GOLPH3;POLR3A;HNRNPD;RNPS1;RPS24;FARSB
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process (GO:0000956)	46/171	3.753225e-16	3.028102e-13	0	0	5.139224e+00	1.825388e+02	DDX5;RPL32;RBM8A;RPL10;RPLP1;RPL11;RPL36A;CASC3;RPL10A;RPS4Y1;RPL6;ZFP36L1;SMG6;RPS4X;EXOSC7;ZFP36;RPS16;EXOSC4;ZC3H12A;RPL14;RPL13;RPL38;RPL15;RPS2;RPS11;RPL39;RPL17;RPL19;UPF2;RPS9;RPL41;RPL23;RPL13A;RPL35A;RPL23A;AGO1;CNOT2;XRN2;DXO;RNPS1;RPL26;RPL29;CNOT8;RPL28;UBA52;RPS24
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	35/103	4.830025e-16	3.247387e-13	0	0	7.150790e+00	2.521834e+02	RPL32;RPL10;RPLP1;ZFAND2A;RPL11;RPL36A;RPL10A;SRP14;RPS4Y1;RPL6;RPS4X;SEC61A1;RPS16;RPL14;RPL13;RPL38;RPL15;RPS2;RPS11;RPL39;RPL17;RPL19;RPS9;RPL41;RPL23;RPL13A;RPL35A;RPL23A;CHMP4B;CHMP4A;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	33/94	1.102477e-15	6.353417e-13	0	0	7.507462e+00	2.585661e+02	RPL32;RPL10;RPLP1;RPL11;RPL36A;RPL10A;SRP14;RPS4Y1;RPL6;RPS4X;SEC61A1;RPS16;RPL14;RPL13;RPL38;RPL15;RPS2;RPS11;RPL39;SIL1;RPL17;RPL19;RPS9;RPL41;RPL23;RPL13A;RPL35A;RPL23A;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	32/90	1.960887e-15	9.887775e-13	0	0	7.652031e+00	2.591389e+02	RPL32;RPL10;RPLP1;RPL11;RPL36A;RPL10A;SRP14;RPS4Y1;RPL6;RPS4X;SEC61A1;RPS16;RPL14;RPL13;RPL38;RPL15;RPS2;RPS11;RPL39;RPL17;RPL19;RPS9;RPL41;RPL23;RPL13A;RPL35A;RPL23A;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	32/93	5.780611e-15	2.590998e-12	0	0	7.274526e+00	2.384900e+02	EIF4A1;RPL32;RPL10;RPLP1;RPL11;RPL36A;RPL10A;RPL6;RPS4X;RPS16;RPL14;RPL13;RPL38;RPL15;RPS2;RPS11;RPL39;RPL17;RPL19;RWDD1;RPS9;RPL41;RPL23;RPL13A;RPL35A;RPL23A;DRG2;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	translation (GO:0006412)	50/214	9.556811e-15	3.855217e-12	0	0	4.261600e+00	1.375709e+02	RPL32;RPLP1;MRPS12;MRPL37;MRPL34;APEH;RPL10A;RPL6;MRPL32;FARS2;RPS4X;TRMT112;RPS16;RPL38;MRPL9;RPS11;RPL39;RPS9;RPL23;DHPS;MRPS18A;RPL13A;MRPS6;MRPL43;MRPL51;EEF1D;RPL26;RPL29;RPL28;UBA52;RPL10;MRPS36;RPL11;RPL36A;RRBP1;RPS4Y1;RPL14;RPL13;RPL15;RPS2;RPL17;RPL19;RWDD1;RPL41;RPL35A;RPL23A;DRG2;FARSA;RPS24;FARSB
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	35/113	1.217177e-14	4.463722e-12	0	0	6.230664e+00	1.996283e+02	RPL32;RBM8A;RPL10;RPLP1;RPL11;RPL36A;CASC3;RPL10A;RPS4Y1;RPL6;SMG6;RPS4X;RPS16;RPL14;RPL13;RPL38;RPL15;RPS2;RPS11;RPL39;RPL17;RPL19;UPF2;RPS9;RPL41;RPL23;RPL13A;RPL35A;RPL23A;RNPS1;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	42/162	2.923138e-14	9.826617e-12	0	0	4.874454e+00	1.519052e+02	RPL32;RPL10;MRPS36;RPLP1;MRPS12;RPL11;RPL36A;RRBP1;MRPL37;RPL10A;RPS4Y1;MRPL34;RPL6;MRPL32;RPS4X;RPS16;RPL14;RPL13;RPL38;MRPL9;RPL15;RPS2;RPS11;RPL39;RPL17;RPL19;RPS9;RPL41;RPL23;DHPS;MRPS18A;RPL13A;RPL35A;RPL23A;MRPS6;MRPL43;MRPL51;RPL26;RPL29;RPL28;RPS24;FARSB
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	71/417	8.185432e-13	2.540003e-10	0	0	2.885934e+00	8.031914e+01	SERPINA1;RPL32;RPLP1;MRPS12;ARAF;MRPL37;MRPL34;RPL10A;NAGPA;TTF1;RPL6;MRPL32;RPS4X;PCMT1;UBL5;DUSP12;LGALS1;RPS16;CTSH;RPL38;MRPL9;RPS11;RPL39;PSENEN;RPS9;MANBA;RPL23;DHPS;RPL13A;MRPS18A;MRPS6;PDIA6;MRPL43;VCAN;MRPL51;RPL26;RPL29;RPL28;UBA52;STOML2;RPN2;RPL10;MRPS36;RPL11;RPL36A;DENND3;NEDD8;RRBP1;RPS4Y1;PARL;CST3;RPL14;ABL1;RPL13;LTA4H;RPL15;RPS2;RPL17;RPL19;RPL41;ICMT;SIAH2;RPL35A;RPL23A;UBE2G2;QPCT;MSRB2;P4HB;RPS24;FARSB;MSRB1
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	56/314	3.446547e-11	9.930978e-09	0	0	3.032322e+00	7.305187e+01	RPL32;RPLP1;MRPS12;MRPL37;MRPL34;RPL10A;RPL6;MRPL32;RPS4X;RPS16;EPC1;RPL38;MRPL9;RPS11;RPL39;RPS9;RPL23;DHPS;MRPS18A;RPL13A;MRPS6;MRPL43;TOPORS;KIN;MRPL51;EEF1D;RPL26;TOP1;RPL29;RPL28;RPL10;MRPS36;RPL11;RPL36A;BAZ2A;CREBL2;RRBP1;RPS4Y1;RPL14;RPL13;RPL15;RPS2;RPL17;POLR2J;RPL19;POLR2L;RPL41;TREX1;RPA2;RPL35A;RPL23A;GOLPH3;POLR3A;RNPS1;RPS24;FARSB
GO_Biological_Process_2021	rRNA processing (GO:0006364)	38/173	1.083220e-10	2.913139e-08	0	0	3.905265e+00	8.960988e+01	RPL32;RPL10;RPLP1;RPL11;RPL36A;THUMPD1;RPL10A;RPL6;EXOSC7;FBL;RPS16;EXOSC4;RPL14;RPL13;RPL38;RPL15;RPS2;RPL39;RPL17;RPL19;RPS9;RPL41;IMP3;PIH1D1;RPL23;RPL13A;RPL35A;RPL23A;RSL1D1;EBNA1BP2;NSA2;XRN2;ESF1;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	rRNA metabolic process (GO:0016072)	36/162	2.365527e-10	5.964084e-08	0	0	3.959979e+00	8.777233e+01	RPL32;RPL10;RPLP1;RPL11;RPL36A;RPL10A;RPL6;EXOSC7;FBL;RPS16;EXOSC4;RPL14;RPL13;RPL38;RPL15;RPS2;RPL39;RPL17;RPL19;RPS9;RPL41;NIFK;IMP3;PIH1D1;RPL23;RPL13A;RPL35A;RPL23A;EBNA1BP2;XRN2;ESF1;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	38/192	2.531371e-09	6.006794e-07	0	0	3.419930e+00	6.769581e+01	RPL32;RPL10;RPLP1;RPL11;RPL36A;MALSU1;RPL10A;RPL6;EXOSC7;FBL;RPS16;EXOSC4;RPL14;RPL13;RPL38;RPL15;RPS2;GLUL;RPL39;RPL17;RPL19;RPS9;RPL41;IMP3;PIH1D1;RPL23;RPL13A;RPL35A;RPL23A;MRPL22;EBNA1BP2;XRN2;ESF1;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	39/201	2.835760e-09	6.355253e-07	0	0	3.337657e+00	6.568828e+01	RPL32;RPL10;RPLP1;RPL11;RPL36A;RPL10A;RPL6;FARS2;EXOSC7;FBL;RPS16;EXOSC4;RPL14;RPL13;RPL38;RPL15;RPS2;RPL39;RPL17;RPL19;SMAD2;RPL41;RPS9;IMP3;PIH1D1;RPL23;RPL13A;RPL35A;RPL23A;DICER1;EBNA1BP2;AGO1;XRN2;ESF1;RPL26;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	23/90	2.577001e-08	5.471381e-06	0	0	4.727025e+00	8.260029e+01	NDUFA9;COX19;NDUFB9;COA3;NDUFA13;NDUFB7;NDUFA11;NDUFB10;NDUFB11;NDUFA2;NDUFC2;NDUFB1;ECSIT;CHCHD4;IMMP2L;AIFM1;NDUFS7;SCO2;NDUFAF3;COX14;TMEM126B;SMIM20;SLC25A33
GO_Biological_Process_2021	mRNA processing (GO:0006397)	47/300	8.680123e-08	1.750781e-05	0	0	2.578341e+00	4.192291e+01	DDX5;RBM8A;DHX9;YTHDC1;CELF1;AKAP8L;PRCC;SUPT4H1;DDX42;CASC3;PRPF8;UBL5;ALKBH5;RNF113A;SNRNP70;PCBP2;CSTF1;SYMPK;RALY;TXNL4A;HNRNPA1;SF3B1;POLR2J;CTNNBL1;RBM5;RBM6;POLR2L;SRRM2;RBM14;BUD31;CDC5L;CWC15;LSM4;SRRM1;THOC6;KIN;NUDT21;SFPQ;SYF2;HNRNPD;SRSF2;CD2BP2;RNPS1;SNRNP25;DNAJC8;SRSF9;RBM22
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	44/274	1.081860e-07	2.078201e-05	0	0	2.652456e+00	4.254384e+01	DDX5;RBM8A;DHX9;YTHDC1;PRCC;DDX42;CASC3;PRPF8;UBL5;RNF113A;SNRNP70;PCBP2;CSTF1;SYMPK;RALY;TXNL4A;HNRNPA1;SF3B1;POLR2J;CTNNBL1;RBM5;RBM6;POLR2L;SRRM2;SRPK2;RBM14;BUD31;CDC5L;CWC15;LSM4;SNUPN;SRRM1;NUDT21;SFPQ;SYF2;CLNS1A;HNRNPD;SRSF2;CD2BP2;RNPS1;SNRNP25;DNAJC8;SRSF9;RBM22
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	41/251	1.815946e-07	3.229894e-05	0	0	2.703827e+00	4.196743e+01	DDX5;RBM8A;DHX9;YTHDC1;PRCC;DDX42;CASC3;PRPF8;UBL5;RNF113A;SNRNP70;PCBP2;CSTF1;SYMPK;RALY;TXNL4A;HNRNPA1;SF3B1;POLR2J;CTNNBL1;RBM5;RBM6;POLR2L;SRRM2;RBM14;BUD31;CDC5L;CWC15;LSM4;SRRM1;NUDT21;SFPQ;SYF2;HNRNPD;SRSF2;CD2BP2;RNPS1;SNRNP25;DNAJC8;SRSF9;RBM22
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	36/206	1.841536e-07	3.229894e-05	0	0	2.928063e+00	4.540693e+01	RB1;GRN;AKNA;DHX9;CELF1;GPS2;SPATA2;IFI35;AOAH;PARK7;MEFV;PLA2G7;LILRA5;TMSB4X;ALOX5;CCL3;S100A12;SIRPA;NLRP3;TNFAIP8L2;GPSM3;SNX6;ANXA1;OSM;NMI;IL17RA;TNFRSF1A;NFKBIA;BST1;CYLD;NLRP12;ZP3;TLR4;S100A9;S100A8;TLR2
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	20/78	1.950244e-07	3.278035e-05	0	0	4.740039e+00	7.323428e+01	FCER1G;NCF1;PSMD14;NCF2;NCF4;TAP1;CYBA;PSMA7;PSMA5;VAMP8;PSMB6;PSMD9;PSMD7;PSMA1;PSME3;PSMD1;PSME2;CD36;PSMF1;FCGR1A
GO_Biological_Process_2021	positive regulation of response to external stimulus (GO:0032103)	28/139	2.097482e-07	3.384496e-05	0	0	3.478189e+00	5.348535e+01	GRN;USP15;DHX9;IFI35;CD1D;PLA2G7;AIF1;LILRA5;CCL3;S100A12;GPSM3;TGFB1;LY86;OSM;CYBA;NMI;PUM1;SCIMP;EREG;IL17RA;TNFRSF1A;NFKBIA;NLRP12;ZP3;S100A9;TLR4;S100A8;TLR2
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	19/73	3.043305e-07	4.721806e-05	0	0	4.834059e+00	7.253579e+01	NCF1;PSMD14;NCF2;NCF4;TAP1;CYBA;PSMA7;PSMA5;VAMP8;PSMB6;PSMD9;PSMD7;PSMA1;PSME3;PSMD1;PSME2;CD36;PSMF1;FCGR1A
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	76/621	5.802414e-07	8.617407e-05	0	0	1.947340e+00	2.796346e+01	IL1RN;SPI1;CSF3R;ITGAM;PIK3CD;IFI35;CXCL2;IFIT3;TNFSF13B;ICAM1;IFIT2;IL27RA;TXNDC17;PYCARD;PSMD9;PSMD7;TMSB4X;PSMD1;CD36;JUNB;EIF5A;ANXA1;FCER1G;ANXA2;RSAD2;GSTO1;IFNGR1;TALDO1;FOS;COMMD7;TNFRSF1A;EREG;IL17RA;PSMA5;PSMA1;IFI27;LCK;PSME3;OAS3;PSME2;IRF5;UBA52;RALA;CEBPD;PSMD14;SHC1;CTR9;FPR1;IFI6;HIF1A;PSMA7;PSMB6;SOCS3;BCL2L11;ALOX5;CCL3;HMOX1;PSMF1;FCGR1A;GBP2;HLA-DRB5;TGFB1;IL10RB;TNFSF12;OSM;ISG15;PML;NFKBIA;POMC;CXCL10;HLA-DPB1;HLA-DRA;GRB2;P4HB;LTBR;VIM
GO_Biological_Process_2021	positive regulation of defense response (GO:0031349)	22/98	5.981344e-07	8.617407e-05	0	0	3.981175e+00	5.704805e+01	GRN;DHX9;OSM;CYBA;IFI35;CD1D;NMI;PLA2G7;EREG;IL17RA;TNFRSF1A;LILRA5;NFKBIA;NLRP12;CCL3;S100A12;ZP3;S100A9;TLR4;S100A8;GPSM3;TLR2
GO_Biological_Process_2021	positive regulation of inflammatory response (GO:0050729)	20/89	1.890662e-06	2.629976e-04	0	0	3.982021e+00	5.247739e+01	GRN;DHX9;OSM;IFI35;NMI;PLA2G7;IL17RA;TNFRSF1A;LILRA5;VAMP8;NFKBIA;NLRP12;CCL3;S100A12;ZP3;S100A9;TLR4;GPSM3;S100A8;TLR2
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	15/54	2.179643e-06	2.930893e-04	0	0	5.272861e+00	6.873886e+01	PSMD14;OAZ1;OAZ2;PSMA7;AZIN1;PSMA5;PSMB6;BCKDK;PSMD9;PSMD7;PSMA1;PSME3;PSMD1;PSME2;PSMF1
GO_Biological_Process_2021	regulation of interleukin-1 beta production (GO:0032651)	19/83	2.531049e-06	3.219302e-04	0	0	4.076542e+00	5.253389e+01	SERPINB1;GSTP1;CARD8;MEFV;LILRA5;PYCARD;NLRP12;CASP8;TYROBP;CLEC7A;ZC3H12A;CCL3;SIRPA;NLRP3;MNDA;CD36;LGALS9;CARD16;TLR4
