Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	42/278	1.118059e-06	8.407802e-04	0	0	2.463003e+00	3.375278e+01	GNAZ;VCP;RALB;ATL3;ATL1;CLU;RHOBTB1;EFTUD2;RAP1B;GNA13;GNA15;OPA1;MTG1;ARHGDIB;MFN1;RAB6B;RAB8A;RAB4A;TOR1A;RABL2A;RAB27B;RHOF;CHD1L;RHOC;TOR1B;GNG11;RHOA;RAB11A;VWA8;RAB32;DNM3;MYL6;LSG1;RAB31;KIF2A;RHEB;GNB1;GNAS;MYH9;RAB38;GNB5;RHOQ
GO_Molecular_Function_2021	actin binding (GO:0003779)	30/177	3.618707e-06	9.513870e-04	0	0	2.812705e+00	3.524148e+01	ITGB1;TWF2;PDLIM1;CAPZB;CALD1;TMSB4X;TMSB4Y;COTL1;DAG1;TNNI2;EMD;PDLIM7;SNCA;DBNL;DMTN;GSN;MAP1S;TPM1;TNNC2;PARVB;SSH2;PTK2;MAP1A;MYH9;CORO7;FXYD5;ALDOA;VCL;DBN1;MSRB1
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	45/322	4.068722e-06	9.513870e-04	0	0	2.248395e+00	2.790749e+01	ITGB1;TWF2;ARHGAP18;PTPRJ;PARK7;F11R;GOLGA2;PDLIM1;LASP1;CAPZB;CALD1;PACSIN2;FLNA;SNX9;EMD;TMPO;SH3GL1;ACVR1;VASP;UNC45A;DBNL;JUP;TMOD3;PTPN11;EPS15L1;PRDX6;CKAP5;RAB10;PKM;CTTN;STK24;VAPA;CHMP4B;MYH9;TAGLN2;PKP4;FXYD5;TLN1;ALDOA;CD46;DBN1;VCL;EIF4G2;TJP2;PLEC
GO_Molecular_Function_2021	GTP binding (GO:0005525)	31/189	5.060569e-06	9.513870e-04	0	0	2.704520e+00	3.297900e+01	ARF3;ARF1;RALB;ATL3;ATL1;RHOBTB1;RAP1B;TUBA1C;TUBB6;TUBA1B;TUBB1;PIP4K2B;ARL5A;RAB8A;RAB4A;RAB27B;RHOF;RHOC;TUBB4B;TUBA4A;RHOA;RAB32;RAB10;LSG1;RAB31;TUBB2A;RHEB;RAB13;RAB38;RHOQ;TUBA8
GO_Molecular_Function_2021	guanyl ribonucleotide binding (GO:0032561)	33/214	9.870031e-06	1.484453e-03	0	0	2.513787e+00	2.897393e+01	ARF3;ARF1;RALB;ATL3;ATL1;RHOBTB1;RAP1B;TUBA1C;TUBA1B;TUBB6;TUBB1;PIP4K2B;ARL5A;RAB8A;RAB4A;PDE2A;RAB27B;RHOF;RHOC;TUBB4B;RHOA;TUBA4A;RAB32;RAB10;LSG1;TUBB2A;RAB31;RHEB;RAB13;RAPGEF2;RAB38;RHOQ;TUBA8
GO_Molecular_Function_2021	GTPase activity (GO:0003924)	33/216	1.204342e-05	1.509442e-03	0	0	2.486045e+00	2.815941e+01	GNAZ;RALB;ATL3;ATL1;RHOBTB1;EFTUD2;RAP1B;GNA13;GNA15;OPA1;MTG1;ARHGDIB;MFN1;RAB6B;RAB8A;RAB4A;RABL2A;RAB27B;RHOF;RHOC;GNG11;RHOA;RAB11A;RAB32;DNM3;LSG1;RAB31;RHEB;GNB1;GNAS;RAB38;GNB5;RHOQ
GO_Molecular_Function_2021	protein serine/threonine kinase inhibitor activity (GO:0030291)	10/30	1.872677e-05	2.011790e-03	0	0	6.836517e+00	7.441930e+01	CDKN2D;HEXIM2;CDKN1A;CDKN2B;PRKAR1B;PRKAR2B;CDKN2A;PRKAR1A;HSPB1;PKIG
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	39/282	2.223633e-05	2.090215e-03	0	0	2.215345e+00	2.373473e+01	CDKN1A;VCP;RALB;FAF2;CUL2;RNF8;ARRB1;SMC6;AUP1;NLK;CLU;TRIOBP;HDAC6;ACTG1;MAP1LC3B;TUBA1B;UBB;PRKAR2B;SUMO3;UBC;SNX9;ARIH1;NAE1;GABARAPL2;GABARAPL1;UBE2B;UBE2C;AXIN1;TRAF2;STAM;PRDX6;RBX1;NPLOC4;PRKAR1A;LTBR;TRIB1;SQSTM1;BLZF1;VCL
GO_Molecular_Function_2021	clathrin adaptor activity (GO:0035615)	7/15	2.762344e-05	2.308092e-03	0	0	1.194529e+01	1.253879e+02	DAB2;HIP1;AP2S1;AP2A1;STON2;LDLRAP1;AP2M1
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	59/506	4.399374e-05	3.308330e-03	0	0	1.829163e+00	1.834918e+01	ITGB1;ATF2;CDKN1A;GSK3A;IRS1;PLEK;HSPB1;ILK;AP2A1;PTPRJ;ACTB;GOLGA2;CCND3;DUSP10;CDK5RAP2;ACVR1;MAP4K2;PRKCB;PRKCD;AP1B1;AXIN1;TRAF2;RHOF;RHOC;SIRT1;DUSP6;TUBA4A;RHOA;DUSP7;CDC25B;DUSP22;PRKAR1B;PRKAR1A;CD226;TRIB1;SQSTM1;ATF4;HDAC5;TWF2;ADIPOR1;RHOBTB1;GRK5;IRAK1;PRKAR2B;PDCD10;RBBP6;CDKN2D;CDKN2B;CDKN2A;MSN;PTPN11;PTK2;CENPJ;CALM3;GRB2;LAT;LIMS1;BCL2L1;TJP2
