Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	233/1406	8.555219e-39	6.082761e-36	0	0	3.046915e+00	2.670752e+02	EIF4A2;TES;RPL3;POP4;RTCB;HNRNPR;ENO1;RPL9;GPATCH8;TIAL1;PSMD4;SNRPD2;SEC63;MBNL2;RPL21;IMP3;NGDN;CIRBP;HLA-A;SRRM1;JMJD6;SUB1;GRWD1;PFN1;EZR;DUS3L;SLBP;ANP32A;PRKRIP1;NMD3;ZC3HAV1;RTF1;TXN;HNRNPLL;MRPL10;FXR1;PRDX1;DHX36;RRS1;LYAR;APOBEC3C;PRPF38B;JUN;XRCC6;PRPF38A;APOBEC3G;XRCC5;APOBEC3H;MRPL28;PA2G4;MAGOHB;PRRC2B;MANF;RPS26;HNRNPM;EIF5;HNRNPK;RPL27A;HNRNPF;MPHOSPH10;RNPS1;CALR;HNRNPC;ARF1;RPLP0;SRP54;MRPL32;MECP2;TMSB4X;C1QBP;DHX15;ANXA7;SEC61B;ANXA2;PRMT1;PPHLN1;SRP9;MRPL43;UCHL5;GNL3;WDR33;PSMA1;HNRNPH1;PTRH1;STRAP;ARHGEF1;HNRNPH3;MAPRE1;SF3B4;AHNAK;SRRT;MRPS31;NOL7;RPS27L;MRPS30;RPS15A;RPL14;RPS3;FLNA;RPS27A;RPL17;SF3B1;SRSF11;EXOSC1;TSNAX;DYNC1H1;CDKN2A;SRP68;TUBB4B;KTN1;NUDT21;SERBP1;HNRNPA2B1;RPL22L1;PRPF31;SRP19;ACAA2;RPP30;PEBP1;MSI2;PARK7;SRP14;BZW1;RBMX2;CWC22;ZBP1;PDIA3;PNISR;PCID2;SUPT16H;RPS7;DIMT1;ANXA11;RPSA;WBP11;GTF2F1;ILF2;EBNA1BP2;HNRNPUL1;RPL7L1;SRSF2;SRSF3;SRSF4;S100A4;SNRPF;SNRNP200;PPIB;SRSF7;PPIA;KPNB1;SNRPB;DDX6;DDX5;VCP;RPS19BP1;MAZ;CORO1A;ZFP36L2;HSP90B1;RNASEH1;HNRNPDL;TPR;UBC;G3BP2;BRIX1;ZC3H15;HSPA9;FDPS;CPSF4;HSPA8;UBE2I;FUS;NONO;TBCA;EIF2S1;ANKHD1;DIAPH1;SON;CAPRIN1;ISY1;DIDO1;RBM25;HSP90AB1;DDX3X;CELF2;CCDC47;HMGB1;SYNE1;OASL;MRPL4;DUSP11;RBM3;SNRNP70;MRPL9;RBM34;LBR;EIF5A;EIF5B;TSFM;HSP90AA1;RPS3A;TRNAU1AP;PATL2;SUPV3L1;DALRD3;MYH9;SNRPA1;NSRP1;SLC25A11;RBM22;NUFIP1;SLC3A2;JAKMIP1;PUF60;U2AF2;POLR2B;TRA2B;RALY;DCAF13;NOP56;RBM38;HNRNPA3;DUT;GPKOW;CCDC59;PDAP1;RPL23A;DEK;HSPE1;EIF3G;P4HB;PPIL4;RAN
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	53/322	2.290685e-09	8.143384e-07	0	0	2.744611e+00	5.460244e+01	TES;DDX3X;HSP90AB1;YWHAB;ENO1;PARK7;BZW1;CAPZB;BSG;RUVBL1;CLIC1;NCK1;UNC45A;NUDC;ANXA1;ANXA2;AHSA1;MYH9;TAGLN2;EZR;PFN1;CD46;MAPRE1;DBN1;DDX6;AHNAK;SLC3A2;ZC3HAV1;PSMB6;CNN2;DNAJB1;LDHA;PUF60;PRDX1;RPL14;FLNA;ARGLU1;SNX5;ZC3H15;NOP56;HSPA8;HSPA5;RPL23A;KTN1;PPP1CA;EHD1;RPS26;EIF5;HNRNPK;CAPZA1;SERBP1;PFKP;RAN
GO_Molecular_Function_2021	MHC protein binding (GO:0042287)	11/28	1.091364e-06	2.586532e-04	0	0	8.855190e+00	1.215648e+02	LAG3;CD8B;CD81;FCRL6;CD8A;TUBB;DERL1;TAP1;PILRB;TUBB4B;HLA-E
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	39/265	5.094272e-06	9.055068e-04	0	0	2.384188e+00	2.905704e+01	GSK3B;VCP;HSP90AB1;RNF34;DERL1;CXCR4;NEDD8;PTPN22;UBE2J2;ACTG1;CASP8;UBB;UBC;RIPK1;RPS27A;FBXO7;JAK1;HSPA9;SMAD2;GABARAPL2;HSPA8;DAXX;JUN;HSP90AA1;HSPA5;XRCC5;PYHIN1;TUBB;RPA2;UBE2G1;PA2G4;UBE2A;CUL4A;TXNIP;NDUFS2;TMBIM6;STUB1;CALR;OTUB1
GO_Molecular_Function_2021	MHC class I protein binding (GO:0042288)	8/17	6.636985e-06	9.437793e-04	0	0	1.214315e+01	1.447810e+02	CD8B;CD8A;TUBB;DERL1;TAP1;PILRB;TUBB4B;HLA-E
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	40/282	9.583242e-06	1.135614e-03	0	0	2.283376e+00	2.638554e+01	GSK3B;VCP;PRR7;HSP90AB1;RNF34;DERL1;CXCR4;NEDD8;PTPN22;UBE2J2;ACTG1;CASP8;UBB;UBC;RIPK1;RPS27A;FBXO7;JAK1;HSPA9;SMAD2;GABARAPL2;HSPA8;DAXX;JUN;HSP90AA1;HSPA5;XRCC5;PYHIN1;TUBB;RPA2;UBE2G1;PA2G4;UBE2A;CUL4A;TXNIP;NDUFS2;TMBIM6;STUB1;CALR;OTUB1
GO_Molecular_Function_2021	disordered domain specific binding (GO:0097718)	8/23	9.232768e-05	9.377855e-03	0	0	7.283541e+00	6.766531e+01	SMAD2;HSP90AA1;HSP90AB1;FKBP8;FYN;CALM1;CALM2;GAPDH
GO_Molecular_Function_2021	DNA polymerase binding (GO:0070182)	7/18	1.137748e-04	1.011173e-02	0	0	8.686084e+00	7.888084e+01	ACD;HSP90AA1;HSP90AB1;PTGES3;NABP2;HMGB1;SMARCA4
GO_Molecular_Function_2021	purine ribonucleoside triphosphate binding (GO:0035639)	53/460	1.433035e-04	1.132097e-02	0	0	1.800371e+00	1.593427e+01	ARF1;HSP90AB1;CHD8;SRP54;GIMAP7;GUK1;ANXA6;PIM1;RAC2;RAB8A;MAP4K1;GBP5;HSP90AA1;TUBB;DAPK3;TAP1;RHOF;RUNX3;TUBA4A;GNL3;DNM2;ARL4C;ZAP70;MYH9;ARF6;PRPS1;PNKP;VPS4A;STK4;HSPA13;RAP1B;CDC42;DHX36;RAB28;ABCF2;GBP2;GBP1;HSPA9;ABCA2;HSPA8;RRM1;HSPA5;SMARCA5;RAB27A;TUBB4B;SNRK;RAB14;STK17A;RAB9A;ABCE1;MYO1F;PFKP;RAN
GO_Molecular_Function_2021	phosphatase activator activity (GO:0019211)	6/14	1.908174e-04	1.340947e-02	0	0	1.023132e+01	8.762299e+01	B3GAT3;PPP2R5A;PPP2R5C;GTF2F1;CALM1;CALM2
