Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	70/328	7.755477e-18	1.363086e-15	0	0	3.831191e+00	1.509418e+02	COX7B;SLC25A3;NDUFA11;MRPS14;COX4I1;NDUFA10;MRPL34;COX6A1;PHB2;COX7C;MRPL41;MRPL3;MRPL2;UQCRFS1;MRPL9;COX8A;ENDOG;MRPS25;MRPL49;NDUFC2;MRPL47;SDHC;SDHD;MRPS7;SDHB;MRPS18C;HADHB;COX7A2L;SMDT1;NDUFS6;NDUFS5;NDUFS4;NDUFS3;AURKAIP1;DAP3;SLC25A6;NDUFB9;TOMM40;UQCRB;NDUFB5;MRPL17;MRPL14;MRPL15;MRPS30;TIMM10;UQCR10;PHB;COX5B;HIGD1A;COX5A;UQCRH;MRPL11;MRPL55;HSPD1;UCP2;CYC1;NDUFV3;NDUFV2;NDUFV1;NDUFA8;TIMMDC1;NDUFA6;MRPL23;COX6C;CRLS1;TTC19;TIMM10B;NDUFAB1;NDUFAF2;CYCS
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	87/469	9.125694e-18	1.363086e-15	0	0	3.236550e+00	1.269875e+02	SLC25A3;COX7B;NDUFA11;MRPS14;COX4I1;NDUFA10;MRPL34;COX6A1;PHB2;COX7C;TOMM22;MRPL41;MRPL3;MRPL2;TSPO;UQCRFS1;MRPL9;COX8A;ENDOG;STARD7;MRPS25;MRPL49;NDUFC2;MRPL47;SDHC;SDHD;MRPS7;SDHB;MRPS18C;DNM2;HADHB;RAB32;OXA1L;SMDT1;COX7A2L;NDUFS6;NDUFS5;NDUFS4;NDUFS3;TMBIM6;AURKAIP1;SLC25A6;DAP3;EXD2;NDUFB9;TOMM40;UQCRB;NDUFB5;MRPL17;MRPL14;MRPL15;TIMM10;PHB;MRPS30;UQCR10;COX5B;HIGD1A;COX5A;UQCRH;MRPL11;MRPL55;HSPD1;RHOT2;UCP2;PMAIP1;CYC1;NDUFV3;BID;NDUFV2;NDUFV1;MCL1;NDUFA8;TIMMDC1;NDUFA6;MX2;MX1;MRPL23;COX6C;CRLS1;TTC19;TIMM10B;LYRM7;NDUFAB1;BCL2;NDUFAF2;CYCS;LPIN1
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	72/346	1.120344e-17	1.363086e-15	0	0	3.713019e+00	1.449203e+02	COX7B;SLC25A3;NDUFA11;MRPS14;COX4I1;NDUFA10;MRPL34;COX6A1;PHB2;COX7C;MRPL41;MRPL3;MRPL2;UQCRFS1;MRPL9;ARL6IP6;COX8A;ENDOG;MRPS25;MRPL49;NDUFC2;MRPL47;SDHC;SDHD;MRPS7;LEMD2;SDHB;MRPS18C;HADHB;COX7A2L;SMDT1;NDUFS6;NDUFS5;NDUFS4;NDUFS3;AURKAIP1;DAP3;SLC25A6;NDUFB9;TOMM40;UQCRB;NDUFB5;MRPL17;MRPL14;MRPL15;MRPS30;TIMM10;UQCR10;PHB;COX5B;HIGD1A;COX5A;UQCRH;MRPL11;MRPL55;HSPD1;UCP2;CYC1;NDUFV3;NDUFV2;NDUFV1;NDUFA8;TIMMDC1;NDUFA6;MRPL23;COX6C;CRLS1;TTC19;TIMM10B;NDUFAB1;NDUFAF2;CYCS
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	469/5192	1.311667e-12	1.196896e-10	0	0	1.530913e+00	4.188536e+01	RPL4;VPS29;RPL5;ZNF296;POP7;SPI1;TRRAP;HNRNPU;ENO1;RBPJ;TMEM91;PHB2;SPIB;ELK4;PSMD7;RAVER1;SCP2;GPBP1;AP1S2;PRKACA;MBNL1;ENDOG;FNBP1;CSNK2A2;DAPK3;RPL22;PRKCD;WDR74;EID1;RNF126;BIN1;CLNS1A;DDIT3;PADI4;PRR11;ASF1A;ATF4;ZNF398;EXD2;ZNF22;WDR61;ZNF24;MTDH;LDHA;PRDX4;MCMBP;ZBTB7A;S100A11;LHPP;PLK3;ZNF263;LARP7;UPF3B;IRF2BP2;PA2G4;PHC3;FOSL2;HNRNPL;FIBP;EHD4;EIF6;ADI1;HNRNPD;PPT1;REL;HNRNPC;GAPT;DENND1B;CDKN1A;CDKN1B;TCF25;HEXA;RPLP0;PQBP1;MECP2;TUBA1A;TSPO;HLA-DPA1;APPL1;BRD2;DUSP2;ANXA1;ANXA2;NSUN2;TET2;GNL2;SIRT2;LRRC41;SERPINB6;RNF168;PLSCR1;SLC7A6;PSMA3;NCOR1;MTF2;RARA;ERGIC1;SF3B4;AHNAK;URM1;AOAH;GGA1;PSMB4;HLA-DMA;HLA-DMB;PSMB5;PSMB3;NSD1;UBN1;AP2S1;LEO1;MEF2D;SRSF11;ZNF586;BRD4;MBD6;SF3A2;GSN;USP9X;STAT1;MDH2;MCRS1;WWP2;HIPK1;PSMB8;TARBP1;XAB2;PSMC6;FABP5;APEX1;FOSB;UBAP2;ZNF451;ZNF330;MTCH2;DGKD;PDCD6;UBE2D2;GTF2B;FBXO25;MSI2;AHR;YY1;PYCARD;ZFP36;TUBB6;MAEA;RUVBL2;MPC2;ZNF689;KPNA2;MAF1;HMGN3;HMGN1;USP7;MAP2K1;FBXW7;CTNNBIP1;UBE2E2;RPSA;GTF2F2;PIAS1;THOC6;ILF3;SRSF2;SNRPG;MAPKAPK5;SRSF4;SNRPE;SNRNP200;SRSF7;SNRPB;ZNF672;DNMT1;RAB5B;KMT2C;CUL3;PHB;HSP90B1;SBNO1;BAG1;MCL1;AKIRIN2;OSBPL8;FUS;DRAP1;COPRS;PTPRE;CNOT6;LSM7;RGCC;MAFG;RCAN3;BCL2;NIT1;COPS8;MYD88;PTEN;TNFSF13B;HHEX;SIN3A;PPP6R2;SUMO3;SUMO2;PHACTR1;YAF2;IDH3A;RFC1;RAD23A;PLRG1;ARL4C;TRAF7;PKM;TRAF4;RPL37A;ETF1;TMBIM6;DNAJC8;GAPDH;SLC25A6;MTPN;HDAC2;WBP4;PRCP;PDHB;HDAC9;PPM1G;AP3M1;GANAB;POLR2A;POLR2E;SAP18;ASCC3;HNRNPA0;PTPN18;SSB;TPRKB;GZMB;IMPDH2;EIF3E;MNDA;SEC24D;TRIM33;SPG21;LTV1;EIF4A1;ZMYND8;SLC35B1;RTCB;EIF4A3;CCNC;TIAL1;GOLGA2;RPS6KA4;SNRPD2;KAT5;SNRPD1;MAGOH;ARL6IP4;CCNL1;TRIM22;SOX4;SMARCC1;SLC11A2;ALG2;RUNX2;RRAGA;CDC34;RRAGC;SUB1;CSNK2B;BTK;LAP3;NEIL1;AURKAIP1;BEX4;L3MBTL2;ANP32A;MGST2;TXN;DGUOK;RAB11FIP1;ZNHIT1;SPAST;TP53BP1;SNX5;DECR1;XRCC6;GADD45B;XRCC5;BCL11A;SMARCA2;SMARCA4;SMU1;SNW1;ID2;ID1;ID3;RNPS1;CALR;CSRNP1;CLIC3;INTS10;MIA3;PRPF19;N4BP2L2;SPPL3;BABAM1;HINT1;RSRC1;C1QBP;CTSH;TMED2;RAC1;ARIH1;CLIC2;SEC13;PARP4;SYK;GAA;NCOA4;RHOG;KIF22;CBFA2T3;MLF2;NME1;SCNM1;PABPC1;ALDOA;DNASE1L3;CSTB;STX16;SATB1;AKAP8;CAPG;TCEAL8;PURB;SH3BGRL;LMNA;DCPS;CD74;NPM1;NFYB;KRT10;YIF1A;RAB11A;PER1;STK17B;HNRNPA2B1;MPHOSPH8;PEBP1;COMT;ACTG1;CCND3;CHCHD2;BASP1;CMTR1;ZBP1;SLC30A9;KDM2B;APLP2;UBE4A;DPM1;PRPF6;CMPK1;PPIB;PPIA;TMED10;PLD4;NDRG1;PMF1;PACSIN2;PMAIP1;CYC1;DMAP1;SPECC1;CBX7;PDHA1;CPSF6;NONO;CBX1;CCZ1;HMGA1;ASPSCR1;KLHL22;TDRD3;NR4A2;NFKBIA;ARHGAP30;BHLHE40;CYCS;UBA1;MAN2B1;YWHAE;DDX3Y;DYRK4;KDM5D;PRKCSH;HP1BP3;NGLY1;TNFAIP3;DDX41;USP39;SENP6;RBM4;UBE2Q1;GATAD1;FLOT2;GUSB;CNPPD1;ZNF385A;KLF10;KDM6B;DCXR;ARAP1;ETV3;SAFB;YWHAZ;UTF1;ETV6;SFPQ;ACOX2;THRAP3;IRF7;BLVRB;IRF8;RBMS1;LUC7L3;PFDN2;TMEM9;VAC14;USP16;POLDIP2;POMP;TAF9;RNF7;SAMHD1;RNF4;LTC4S;TOB1;PSMB10;PABPN1;POLD2;FAM120A;TMEM208;SMNDC1;S100PBP;NIPSNAP3A;TAF15;NAA10;TAF10;MX2;MX1;ATP2B4;DEK;ATP2B1;USF2;UFM1;ABHD17A;PITHD1;POLE3;RGS10;ACIN1;CHPT1;SSBP1;LPIN1;PAXBP1;RAN;SSBP4
GO_Cellular_Component_2021	MHC class II protein complex (GO:0042613)	11/13	1.037166e-11	7.571310e-10	0	0	7.532978e+01	1.905237e+03	HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	nucleus (GO:0005634)	402/4484	4.220780e-10	2.567641e-08	0	0	1.478437e+00	3.191328e+01	RPL4;RPL5;ZNF296;POP7;SPI1;TRRAP;HNRNPU;ENO1;RBPJ;PHB2;SPIB;ELK4;PSMD7;RAVER1;GPBP1;PRKACA;MBNL1;ENDOG;CSNK2A2;DAPK3;RPL22;PRKCD;WDR74;EID1;RNF126;BIN1;CLNS1A;DDIT3;PADI4;PRR11;ASF1A;ATF4;ZNF398;EXD2;ZNF22;WDR61;ZNF24;MTDH;LDHA;PRDX4;MCMBP;ZBTB7A;S100A11;LHPP;PLK3;ZNF263;LARP7;UPF3B;IRF2BP2;PA2G4;PHC3;FOSL2;HNRNPL;FIBP;EHD4;EIF6;ADI1;HNRNPD;PPT1;REL;HNRNPC;CDKN1A;CDKN1B;TCF25;RPLP0;PQBP1;MECP2;TUBA1A;APPL1;BRD2;DUSP2;ANXA1;ANXA2;NSUN2;TET2;GNL2;SIRT2;LRRC41;SERPINB6;RNF168;PLSCR1;PSMA3;NCOR1;MTF2;RARA;SF3B4;AHNAK;URM1;PSMB4;PSMB5;PSMB3;NSD1;UBN1;LEO1;MEF2D;SRSF11;ZNF586;BRD4;MBD6;SF3A2;GSN;USP9X;STAT1;MDH2;MCRS1;WWP2;HIPK1;PSMB8;TARBP1;XAB2;PSMC6;FABP5;APEX1;FOSB;UBAP2;ZNF451;ZNF330;MTCH2;DGKD;PDCD6;UBE2D2;GTF2B;FBXO25;AHR;YY1;PYCARD;ZFP36;TUBB6;MAEA;RUVBL2;MPC2;ZNF689;KPNA2;MAF1;HMGN3;HMGN1;USP7;MAP2K1;FBXW7;CTNNBIP1;UBE2E2;RPSA;GTF2F2;PIAS1;THOC6;ILF3;SRSF2;SNRPG;MAPKAPK5;SRSF4;SNRPE;SNRNP200;SRSF7;SNRPB;ZNF672;DNMT1;KMT2C;CUL3;PHB;HSP90B1;SBNO1;BAG1;MCL1;AKIRIN2;FUS;DRAP1;COPRS;PTPRE;CNOT6;LSM7;RGCC;MAFG;RCAN3;BCL2;NIT1;COPS8;MYD88;PTEN;HHEX;SIN3A;PPP6R2;SUMO3;SUMO2;PHACTR1;YAF2;IDH3A;RFC1;RAD23A;PLRG1;ARL4C;PKM;TRAF4;RPL37A;ETF1;TMBIM6;DNAJC8;GAPDH;SLC25A6;MTPN;HDAC2;WBP4;PDHB;HDAC9;PPM1G;POLR2A;POLR2E;SAP18;ASCC3;HNRNPA0;PTPN18;SSB;TPRKB;GZMB;IMPDH2;EIF3E;TRIM33;LTV1;EIF4A1;ZMYND8;RTCB;EIF4A3;CCNC;TIAL1;RPS6KA4;SNRPD2;KAT5;SNRPD1;MAGOH;ARL6IP4;CCNL1;TRIM22;SOX4;SMARCC1;SLC11A2;ALG2;RUNX2;RRAGA;CDC34;RRAGC;SUB1;CSNK2B;BTK;LAP3;NEIL1;AURKAIP1;BEX4;L3MBTL2;ANP32A;TXN;DGUOK;ZNHIT1;SPAST;TP53BP1;DECR1;XRCC6;GADD45B;XRCC5;BCL11A;SMARCA2;SMARCA4;SMU1;SNW1;ID2;ID1;ID3;RNPS1;CALR;CSRNP1;CLIC3;INTS10;PRPF19;N4BP2L2;BABAM1;HINT1;RSRC1;C1QBP;ARIH1;CLIC2;PARP4;SYK;NCOA4;KIF22;CBFA2T3;MLF2;NME1;SCNM1;PABPC1;ALDOA;DNASE1L3;CSTB;SATB1;AKAP8;CAPG;TCEAL8;PURB;SH3BGRL;LMNA;DCPS;CD74;NPM1;NFYB;KRT10;PER1;STK17B;HNRNPA2B1;MPHOSPH8;PEBP1;ACTG1;CCND3;CHCHD2;BASP1;CMTR1;ZBP1;SLC30A9;KDM2B;APLP2;UBE4A;DPM1;PRPF6;CMPK1;PPIB;PPIA;PLD4;NDRG1;PMAIP1;CYC1;DMAP1;CBX7;PDHA1;CPSF6;NONO;CBX1;HMGA1;KLHL22;TDRD3;NR4A2;NFKBIA;BHLHE40;CYCS;UBA1;YWHAE;DDX3Y;DYRK4;KDM5D;HP1BP3;NGLY1;TNFAIP3;DDX41;USP39;SENP6;RBM4;UBE2Q1;GATAD1;CNPPD1;ZNF385A;KLF10;KDM6B;DCXR;ETV3;SAFB;YWHAZ;UTF1;ETV6;SFPQ;THRAP3;IRF7;IRF8;RBMS1;LUC7L3;PFDN2;USP16;POLDIP2;POMP;TAF9;RNF7;SAMHD1;RNF4;TOB1;PSMB10;PABPN1;POLD2;FAM120A;SMNDC1;S100PBP;NIPSNAP3A;TAF15;NAA10;TAF10;MX2;MX1;DEK;USF2;UFM1;PITHD1;POLE3;RGS10;ACIN1;SSBP1;LPIN1;PAXBP1;RAN;SSBP4
GO_Cellular_Component_2021	integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556)	14/28	7.639137e-10	3.485356e-08	0	0	1.371776e+01	2.879710e+02	CD74;HLA-DRB5;HM13;SPPL3;CANX;HLA-DPB1;HLA-DRA;CALR;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	lumenal side of endoplasmic reticulum membrane (GO:0098553)	14/28	7.639137e-10	3.485356e-08	0	0	1.371776e+01	2.879710e+02	CD74;HLA-DRB5;HM13;SPPL3;CANX;HLA-DPB1;HLA-DRA;CALR;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	lysosome (GO:0005764)	69/477	2.814047e-09	1.141253e-07	0	0	2.366738e+00	4.659785e+01	HEXB;HEXA;WDR41;LAMP5;TIAL1;LAMP2;AP1S2;FLOT1;CTSH;MFSD1;HLA-DOA;ATP6V1E1;GUSB;GYG1;SPG11;UBXN6;HLA-DPA1;SRGN;SEC13;ANXA2;RNASET2;GAA;PRKCD;SLC11A2;VAMP8;RRAGA;NPC1;RRAGC;KCNQ1;TMEM9;HLA-DQB2;HLA-DQB1;RAB7A;GRN;SEH1L;AHNAK;CXCR4;VPS26A;CD1D;AP3M1;HLA-DMA;HLA-DMB;BLOC1S1;HLA-DQA2;HLA-DQA1;ATP6V1C1;CD164;UVRAG;CD74;HLA-DRB5;STK11IP;AP3D1;GZMB;KLHL22;TMEM59;GNB2;GNB1;PPT1;HLA-DPB1;GNB4;HLA-DRA;LAMTOR2;TPP1;MAN2B1;UBA1;LAMTOR1;HLA-DRB1;LGMN;ITM2C
GO_Cellular_Component_2021	mitochondrial respiratory chain complex I (GO:0005747)	16/42	6.596055e-09	2.188691e-07	0	0	8.448708e+00	1.591466e+02	NDUFB9;NDUFA8;NDUFA6;NDUFA11;NDUFB5;NDUFA10;NDUFC2;NDUFS8;NDUFS6;NDUFS5;NDUFAB1;NDUFS4;NDUFS3;NDUFV3;NDUFV2;NDUFV1
