Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	177/1406	6.102641e-16	4.564775e-13	0	0	2.098777e+00	7.352570e+01	SRP19;NUDT1;NUCKS1;UBE2L3;RRP9;THG1L;LSM10;PPP1CC;LGALS1;PSMD4;RPS19;KHSRP;MAGOH;CWC22;ZNF207;ARL6IP4;UBAP2L;DENR;NUDT16;SNRPD3;SLC16A3;CHCHD1;DDX17;PDIA3;DDX18;PNISR;METTL3;CIRBP;IMP4;TRNT1;ZCRB1;ACTN4;POLRMT;GTF2F1;CDC40;NCL;SNRPG;S100A4;SNRPF;PFN1;EIF1B;SF1;DAP3;ZCCHC8;RPN1;CSTF2;ZCCHC9;TWF2;MRPL10;RTN4;GTF2E2;RRP7A;LARP1;PRDX1;G3BP1;UBC;G3BP2;GAR1;LTA4H;LLPH;MAP4;NLRP1;TRAP1;UBE2I;APOBEC3G;CPSF3;LSM1;MSN;PA2G4;MRPL23;EIF2S2;LSM4;EIF2S1;MRPL21;CLK3;LSM3;PARP12;EIF1;PUM2;AIMP1;BST2;HNRNPL;CNOT4;RPS26;MOV10;LSM7;SNW1;LSM6;FUBP1;UBE2O;NOL12;RSL24D1;RPS21;APOBEC3A;EIF4G2;DDX3Y;MRPS15;RBM25;HSP90AB1;DDX3X;CELF2;MRPS11;GDI2;ADK;ADAR;DDX41;YBX1;AATF;OASL;DUSP11;MRPL3;TUBA1B;TMSB4X;DHX15;NELFCD;LRRFIP1;YWHAG;LRRC47;HSP90AA1;MRPS26;ANXA2;NCBP2;DDX56;MRPS21;DDX50;TSN;CKAP4;MRPL44;GNL3;HADHB;OAS1;SYF2;NOA1;THRAP3;CSDE1;FRG1;RBMS1;FAM32A;ARHGEF1;PABPC1;EIF4E2;NSRP1;ALDOA;DCP2;DDX28;CSTB;STAU1;LRP1;SRRT;DDX23;CSTF2T;SLC3A2;SAMHD1;ADD1;PABPN1;PES1;POLR2D;EIF4H;SAP18;POLR2G;ZNF622;EXOSC3;DCAF13;RBM38;YTHDF1;STAT3;RFTN1;NAP1L1;KTN1;APEX1;EIF3I;EIF3G;ZYX;PRPF31;NAA15;RBMX;HSPA1A
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	21/58	8.883075e-11	3.322270e-08	0	0	7.816456e+00	1.809063e+02	COX8A;NDUFA13;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFB5;NDUFA4;NDUFA3;NDUFA1;NDUFC1;UQCR10;COX6A1;COX5B;COX5A;COX6B1;NDUFS6;UQCRQ;UQCRFS1;NDUFS2;NDUFV2
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	47/282	1.227738e-08	3.061159e-06	0	0	2.778550e+00	5.061270e+01	CDKN1A;HSP90AB1;UBE2D4;DERL1;UBE2L6;ARRB1;BCL10;ARRB2;CLU;GABARAP;RELA;RTN4;UBE2L3;ACTG1;TUBA1B;MAP1LC3A;BAG5;UBC;TNFRSF14;CKB;RFFL;PRKACB;HSP90AA1;TPI1;UBE2B;DTX3L;ARRDC1;PYHIN1;TUBB;STAT2;LAPTM5;MUL1;ISG15;PA2G4;TNFRSF1B;RBX1;PER1;RRAGA;PSMA3;ITCH;HGS;JKAMP;TXNIP;NDUFS2;EIF4E2;SQSTM1;HSPA1A
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	43/265	1.113604e-07	2.082439e-05	0	0	2.684729e+00	4.298383e+01	CDKN1A;HSP90AB1;UBE2D4;DERL1;UBE2L6;ARRB1;BCL10;ARRB2;CLU;GABARAP;RELA;RTN4;UBE2L3;ACTG1;TUBA1B;MAP1LC3A;BAG5;UBC;TNFRSF14;CKB;RFFL;PRKACB;HSP90AA1;TPI1;UBE2B;ARRDC1;PYHIN1;TUBB;LAPTM5;MUL1;ISG15;PA2G4;TNFRSF1B;RBX1;PER1;RRAGA;PSMA3;JKAMP;TXNIP;NDUFS2;EIF4E2;SQSTM1;HSPA1A
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	13/35	2.475338e-07	3.085922e-05	0	0	8.096499e+00	1.231617e+02	NDUFA13;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFB5;NDUFA4;NDUFA3;NDUFA1;NDUFC1;NDUFS6;NDUFS2;NDUFV2
GO_Molecular_Function_2021	NADH dehydrogenase (ubiquinone) activity (GO:0008137)	13/35	2.475338e-07	3.085922e-05	0	0	8.096499e+00	1.231617e+02	NDUFA13;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFB5;NDUFA4;NDUFA3;NDUFA1;NDUFC1;NDUFS6;NDUFS2;NDUFV2
GO_Molecular_Function_2021	kinase binding (GO:0019900)	61/461	5.735665e-07	6.128968e-05	0	0	2.122078e+00	3.049722e+01	CDKN1A;CCNK;MIDN;HSP90AB1;AP2A1;WDR45;LYST;AP2A2;PKD1;ACTB;CKS1B;IKBKB;PPP1CC;UFL1;RPS19;TRIM5;RB1CC1;RAC2;CASP1;CIR1;IFNAR2;NSF;FBXW5;RHOG;ADAM10;RHOC;ATG13;CDC25B;RHOB;FGR;TAX1BP1;HCLS1;SIK1;VDAC1;CARD16;UTRN;SQSTM1;CEBPA;MVP;BCL10;ADIPOR1;RELA;BAG5;IRAK1;RFFL;RAB11FIP2;CDKN2D;TRAP1;TCF7L2;STAT3;MSN;NBEAL2;USF1;PER1;PFKL;CD4;PIK3IP1;TOLLIP;PTPN6;CALM3;CALM2
GO_Molecular_Function_2021	ubiquitin-like protein conjugating enzyme activity (GO:0061650)	12/38	5.209540e-06	4.870920e-04	0	0	6.317881e+00	7.685714e+01	UBE2F;UBE2I;UBE2D4;UBE2Q1;UBE2B;UBE2D3;UFC1;UBE2O;UBE2L6;BIRC6;UBE2Z;UBE2L3
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	61/506	1.198114e-05	9.957663e-04	0	0	1.902777e+00	2.156261e+01	CDKN1A;CCNK;AP2A1;WDR45;LYST;AP2A2;PKD1;ACTB;CKS1B;IKBKB;PPP1CC;UFL1;RPS19;TRIM5;RB1CC1;RAC2;CIR1;YWHAG;IFNAR2;NSF;HSP90AA1;FBXW5;PRKCB;RHOG;ADAM10;RHOC;ATG13;CDC25B;RHOB;FGR;MAPKAPK3;MAPKAPK2;RARA;HCLS1;SIK1;VDAC1;UTRN;SQSTM1;MVP;TWF2;BCL10;ADIPOR1;RELA;BAG5;IRAK1;RFFL;RAB11FIP2;SH2B3;CDKN2D;TRAP1;TCF7L2;GCH1;STAT3;MSN;NBEAL2;USF1;CD4;PTPN6;CALM3;PKN1;CALM2
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	42/322	4.476384e-05	3.348336e-03	0	0	2.070993e+00	2.073915e+01	DDX3X;HSP90AB1;TWF2;SLC3A2;BZW2;CORO1B;RTN4;ADD1;PSMB6;GOLGA3;LDHA;SNX1;LASP1;LARP1;SNX2;CAPZB;PRDX1;EFHD2;EIF4H;CCT8;LRRFIP1;CLIC1;WASF2;TBC1D10A;S100A11;SNX5;VASP;SH3GLB1;DBNL;ANXA2;SWAP70;KTN1;RAB11B;RPS26;P2RX4;GIPC1;GLOD4;CHMP4B;PFN1;ALDOA;EIF4G2;HSPA1A
