Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	124/485	3.438309e-39	1.415552e-35	0	0	5.031981e+00	4.456617e+02	CDA;TMEM179B;GMFG;PYCARD;STK10;PSMD6;PSMD2;FTH1;TBC1D10C;COTL1;OSTF1;CD300A;HLA-B;ADAM10;CYBB;CYBA;OSCAR;CLEC4D;DOK3;TYROBP;BIN2;CSNK2B;FTL;CFD;RAB5C;PSMD11;BRI3;COPB1;STXBP2;C5AR1;CFP;GNS;PLAC8;NCSTN;COMMD9;DPP7;PSAP;LTA4H;ATP6V1D;S100A11;NBEAL2;ARPC5;PPBP;IGF2R;BST2;PTPRC;TOLLIP;CYSTM1;SERPINA1;DDX3X;SLC44A2;GDI2;LPCAT1;TCIRG1;ITGAL;AP2A2;CTSS;SIRPB1;FCGR3B;SNAP29;CTSD;CTSC;CTSB;CAP1;CD53;ACTR2;HSP90AA1;CR1;DBNL;FCER1G;ANXA2;SYK;RNASET2;TUBB;ATP6AP2;NME2;RHOG;PLAUR;COMMD3;KCNAB2;DYNLL1;TNFRSF1B;CKAP4;SERPINB6;CEACAM3;FGR;NPC2;DNAJC5;CD47;ALDOA;VAMP2;CD44;CSTB;ASAH1;ROCK1;MVP;PTAFR;FGL2;PRCP;RETN;LILRA2;LILRA3;AGPAT2;CST3;PSMB7;MAPK1;CCT8;LAIR1;CMTM6;LILRB2;TUBB4B;CPPED1;ERP44;PFKL;TSPAN14;VAPA;IMPDH1;P2RX1;PSMC2;RAB18;LAMTOR2;PTPN6;CD68;HSPA1A
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	123/488	3.403647e-38	4.788441e-35	0	0	4.931665e+00	4.254714e+02	CDA;TMEM179B;GMFG;PYCARD;STK10;PSMD6;PSMD2;FTH1;TBC1D10C;COTL1;OSTF1;CD300A;HLA-B;ADAM10;CYBB;CYBA;OSCAR;CLEC4D;DOK3;TYROBP;BIN2;CSNK2B;FTL;CFD;KMT2E;RAB5C;PSMD11;BRI3;COPB1;STXBP2;C5AR1;CFP;GNS;PLAC8;NCSTN;COMMD9;DPP7;PSAP;LTA4H;ATP6V1D;S100A11;NBEAL2;ARPC5;PPBP;IGF2R;BST2;PTPRC;TOLLIP;CYSTM1;SERPINA1;DDX3X;SLC44A2;GDI2;LPCAT1;TCIRG1;ITGAL;AP2A2;CTSS;SIRPB1;FCGR3B;SNAP29;CTSD;CTSC;CTSB;CAP1;CD53;ACTR2;HSP90AA1;CR1;DBNL;FCER1G;ANXA2;RNASET2;TUBB;ATP6AP2;NME2;RHOG;PLAUR;COMMD3;KCNAB2;DYNLL1;TNFRSF1B;CKAP4;SERPINB6;CEACAM3;FGR;NPC2;DNAJC5;CD47;ALDOA;VAMP2;CD44;CSTB;ASAH1;ROCK1;MVP;PTAFR;FGL2;PRCP;RETN;LILRA3;AGPAT2;CST3;PSMB7;MAPK1;CCT8;LAIR1;CMTM6;LILRB2;TUBB4B;CPPED1;ERP44;PFKL;TSPAN14;VAPA;IMPDH1;P2RX1;PSMC2;RAB18;LAMTOR2;PTPN6;CD68;HSPA1A
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	122/481	3.489269e-38	4.788441e-35	0	0	4.970974e+00	4.287393e+02	CDA;TMEM179B;GMFG;PYCARD;STK10;PSMD6;PSMD2;FTH1;TBC1D10C;COTL1;OSTF1;CD300A;HLA-B;ADAM10;CYBB;CYBA;OSCAR;CLEC4D;DOK3;TYROBP;BIN2;CSNK2B;FTL;CFD;RAB5C;PSMD11;BRI3;COPB1;STXBP2;C5AR1;CFP;GNS;PLAC8;NCSTN;COMMD9;DPP7;PSAP;LTA4H;ATP6V1D;S100A11;NBEAL2;ARPC5;PPBP;IGF2R;BST2;PTPRC;TOLLIP;CYSTM1;SERPINA1;DDX3X;SLC44A2;GDI2;LPCAT1;TCIRG1;ITGAL;AP2A2;CTSS;SIRPB1;FCGR3B;SNAP29;CTSD;CTSC;CTSB;CAP1;CD53;ACTR2;HSP90AA1;CR1;DBNL;FCER1G;ANXA2;RNASET2;TUBB;ATP6AP2;NME2;RHOG;PLAUR;COMMD3;KCNAB2;DYNLL1;TNFRSF1B;CKAP4;SERPINB6;CEACAM3;FGR;NPC2;DNAJC5;CD47;ALDOA;VAMP2;CD44;CSTB;ASAH1;ROCK1;MVP;PTAFR;FGL2;PRCP;RETN;LILRA3;AGPAT2;CST3;PSMB7;MAPK1;CCT8;LAIR1;CMTM6;LILRB2;TUBB4B;CPPED1;ERP44;PFKL;TSPAN14;VAPA;IMPDH1;P2RX1;PSMC2;RAB18;LAMTOR2;PTPN6;CD68;HSPA1A
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	93/621	6.116458e-13	6.295365e-10	0	0	2.494714e+00	7.015790e+01	IFITM3;CD86;CDKN1A;IFITM1;SPI1;IFITM2;SLA;ADAR;IFI35;IFI30;CRKL;OASL;IKBKB;PYCARD;RPS6KA4;PSMD6;MT2A;PSMD4;TRIM5;PSMD2;TMSB4X;CFL1;CASP1;TRIM25;TRIM26;TIMP1;IFNAR2;HSP90AA1;JAGN1;FCER1G;ANXA2;SYK;IFNGR2;HLA-B;ACTN4;TNFRSF1B;HLA-F;RBX1;HCK;PSMA3;OAS1;IRF1;CSNK2B;IRF2;PSME1;IRF7;CDIP1;PSME2;LTB;SQSTM1;BIRC2;CD44;IRF9;CSF1R;CEBPA;PSMD11;PTAFR;IFI6;CSF2RB;ADIPOR1;SAMHD1;RELA;PSMB6;PSMB7;IRAK1;PSMB3;UBC;PTK2B;TNFRSF14;FYN;CD300LF;GBP2;MAP3K3;IL10RA;STAT2;STAT3;MSN;ISG15;PPBP;LILRB2;SOD2;LILRB4;PSMB8;PSMB9;SOD1;BST2;PSMC4;TOLLIP;PSMC2;PTPN6;XAF1;HLA-DRB1;MYD88
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	24/65	2.462512e-12	1.689694e-09	0	0	8.077788e+00	2.159180e+02	IFITM3;IFNAR2;IFITM1;IFITM2;STAT2;HLA-B;IFI6;ADAR;ISG15;IFI35;HLA-F;SAMHD1;PSMB8;OASL;BST2;OAS1;IRAK1;IRF1;IRF2;IRF7;GBP2;XAF1;IRF9;MYD88
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	24/65	2.462512e-12	1.689694e-09	0	0	8.077788e+00	2.159180e+02	IFITM3;IFNAR2;IFITM1;IFITM2;STAT2;HLA-B;IFI6;ADAR;ISG15;IFI35;HLA-F;SAMHD1;PSMB8;OASL;BST2;OAS1;IRAK1;IRF1;IRF2;IRF7;GBP2;XAF1;IRF9;MYD88
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	24/78	2.059680e-10	1.211386e-07	0	0	6.128846e+00	1.366935e+02	PDIA3;FCER1G;PSMD11;HLA-B;CYBB;CYBA;LNPEP;IFI30;HLA-F;PSMB8;PSMB9;IKBKB;PSMB6;PSMB7;PSMD6;PSMA3;PSMD4;PSMB3;PSMC4;PSMD2;PSMC2;PSME1;PSME2;VAMP3
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	22/70	7.389238e-10	3.802686e-07	0	0	6.313041e+00	1.327369e+02	COX8A;NDUFA13;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFA4;NDUFA3;NDUFA1;NDUFC1;UQCR10;COX6A1;COX5B;COX7C;COX5A;COX6B1;NDUFS6;UQCRQ;NDUFAB1;UQCRFS1;NDUFS2;NDUFV2
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	22/71	1.001876e-09	4.583027e-07	0	0	6.183870e+00	1.281384e+02	COX8A;NDUFA13;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFA4;NDUFA3;NDUFA1;NDUFC1;UQCR10;COX6A1;COX5B;COX7C;COX5A;COX6B1;NDUFS6;UQCRQ;NDUFAB1;UQCRFS1;NDUFS2;NDUFV2
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	22/72	1.349995e-09	5.059053e-07	0	0	6.059867e+00	1.237617e+02	CYFIP2;ACTR3;LYN;ACTR2;HSP90AA1;FCER1G;SYK;ARPC1B;ARPC1A;CD3G;ARPC4;ARPC5;ACTB;ACTG1;FGR;HCK;FCGR3A;ARPC3;MAPK1;FYN;WASF2;MYO1G
