Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	507/5192	7.987740e-21	1.687412e-18	0	0	1.746514e+00	8.082233e+01	ATF1;VPS29;CHIC2;HNRNPU;NOC2L;SMC4;GPATCH8;PSMD8;PSMD9;PSMD7;SCP2;HENMT1;BBX;PRKACB;IER2;IER3;DDX17;STARD3;MBNL1;TSPYL1;CSNK2A1;FNBP1;ZNF281;ARMC8;MED6;SCAMP2;EID1;RNF126;DDX39A;EWSR1;MPPE1;CLOCK;OPTN;SET;CTBP2;MRPL19;WDR61;XPC;MTDH;PRDX5;LDHA;PLCG2;LTA4H;ZBTB7A;SERF2;HEXIM1;LYN;NAA50;BTF3;JUN;PRPF38A;NCAPH2;NFATC2;UPF3A;SNF8;INO80;FLI1;HNRNPL;FAM111A;HNRNPM;PPP5C;EIF5;HNRNPK;EIF6;ADI1;HNRNPF;HNRNPD;CDK10;MMS19;ITPA;DENND1B;GMEB1;BTG2;TCF25;HEXA;ARPC1A;LITAF;PRSS23;PQBP1;MECP2;UBL5;AIFM1;RIOK2;JAK1;CNOT6L;ANXA1;WDR37;DUSP1;NSUN2;SERPINB9;SIRT7;DYNLL1;SIRT2;DDB1;PSMA5;GCHFR;PSMA6;VAMP7;PSMA1;HCLS1;VAMP2;SF3B4;SF3B5;SF3B3;AP5Z1;AOAH;ASCL2;PSMA7;BCLAF1;PSMB2;PPP1R7;NSD1;PSMB1;SRSF11;NKTR;CDKN2D;SF3A3;ZNF583;YTHDF2;CDKN2C;GSN;ZNF580;UTP3;CSNK1A1;AGK;CARD8;STAT3;SAAL1;PSMB8;DEF6;PSMC4;APEX1;SERBP1;PKN1;CRLF3;YPEL5;DGKD;PDCD6;UBE2D2;ZBTB20;YY1;CFL1;ZNF207;KPNA4;ZNF326;KPNA2;TXNL4A;MAF1;SNRNP35;FADS1;KPNA1;HMGN1;AGTPBP1;TLE1;USP4;UBE2E3;CTNNBIP1;VRK3;MSH3;KAT6A;SNRPG;SRSF4;ANAPC5;SNRPE;ERH;SNRPF;TNIK;SNRNP25;SQSTM1;ZNF791;NOTCH1;ANKRD11;CREM;STK39;CREBL2;BAG6;SLC9A3R1;SBNO1;ORC4;STIP1;YBEY;HACL1;ZKSCAN5;ZNF302;AP1M1;TIA1;OSBPL5;API5;POLR3GL;ZBTB16;LSM1;ARPC5;ADAP1;LSM4;HOPX;NFKB2;LSM2;DRAP1;NSFL1C;CNOT7;LSM6;ARPC2;ARPC3;CDK4;CNOT2;SP3;MAFF;TADA3;BCL2;PIN1;ZNF655;RNF187;CALCOCO1;CELF2;FASLG;SYNE1;DUSP12;SART1;LBH;SNRNP70;SUMO2;IDH3B;TNPO1;BCAS2;EIF5A;EIF5B;ZNF880;HSP90AA1;ATRX;REXO2;RANGAP1;RAD23B;TSN;PATL2;ARL4C;SYF2;CTDSP1;TMBIM6;SNRPA1;SLC25A5;GAPDH;BIRC3;SMARCD1;HDAC2;WBP2;CCDC69;VPS4B;SRSF1;CXXC1;NLRC5;PDHB;CXXC5;IFI16;RBBP4;VPS51;DNAJB6;KATNA1;RSBN1L;SAP18;POLR2L;CYB5B;NDUFA9;SMARCE1;HNRNPA3;DUT;SSB;GZMA;TPRKB;GZMB;PTPN12;PNRC1;GZMH;PINK1;KLF6;IMPDH2;EIF3G;DRG1;PTPN6;STUB1;PANK2;SMARCB1;NUDT5;UBE2L3;UXT;NFU1;SNRPD1;RPL36AL;RASSF5;BSG;MAGOH;CPNE1;DPF2;EPC1;TRIM22;SKP1;SRRM2;CIRBP;ALG2;NSMCE1;RUNX3;INPP4A;VDAC1;AURKAIP1;L3MBTL2;TXK;NMD3;TXN;OSGEP;STRIP1;SCFD1;RAB11FIP1;ZNHIT1;PPCS;PCBP2;NEU1;INPP5K;PATZ1;RBM10;SEC31A;APOBEC3C;XBP1;XRCC6;APOBEC3G;XRCC5;GADD45A;MANF;SNW1;ID2;CREBRF;GRB2;FBXL3;CALM1;CC2D1A;CLIC3;PPP1R11;PPP1R10;INTS10;AATF;BABAM1;SYNCRIP;MAP1LC3B;TMED2;ACADM;RAC1;CLIC1;CTSC;SEC13;PRMT2;COMMD1;TYK2;RHOC;COMMD5;TOX4;RAD51C;SLTM;ALDOA;PTMA;CD63;SP100;DTYMK;WAS;RELA;TCEAL8;PPP2CA;NT5C;EXOSC4;SERTAD1;EXOSC9;EPS15;RAE1;RANBP1;ERCC6L2;YIPF3;GBF1;AKR1C3;APTX;PPP1CA;MAD2L2;CCNG2;HNRNPA2B1;CTNNB1;TARDBP;MPHOSPH8;PRDM4;UBXN2A;SPPL2A;PRDM2;ARID4B;CIB1;PRDM1;COMT;GIMAP7;ETS1;CCND3;CHCHD2;CCND2;CMTR2;ZBP1;PDIA3;TRAPPC2L;ARID5A;UBE4B;LGALS9B;MAU2;PPIG;PPIB;PPIA;PPID;DDX5;PSMD14;STK4;PRPF8;VCPIP1;IRAK1;ZMAT2;UBB;IRAK2;LPXN;CYC1;NLRP1;UBE2F;HSPA8;TGFB1;PHF11;CCZ1;MSN;ISG15;IFT20;NR4A2;NASP;BHLHE40;CYCS;UBA1;MUS81;ABCD3;PRKCSH;TNFAIP3;HMGB1;ELAVL1;SNAPC5;SENP5;GATAD1;TOPBP1;RBM5;KLF10;USP47;DCXR;IRAK4;PPP2R5C;TRNAU1AP;SAFB;ARID1A;YWHAZ;TGFBR1;CREB3;ELF1;LMBRD1;OAS1;RABEP2;OAS2;THRAP3;TRAPPC6B;IRF7;MYH9;LUC7L3;TERF2IP;ITGB1BP1;TMEM9;EAPP;IRF9;SASH3;ATF6B;MVP;TAF9;RNF8;MAT2B;SAMHD1;PSMB10;RNF2;TBRG1;NXF1;UGP2;TBX21;TMEM208;PTK2B;BNIP2;MAPK1;RALY;GBP4;RBM38;CDK11A;NIPSNAP3A;TAF15;CMTM6;PDE4DIP;S100B;USP28;USF1;NAP1L5;CCS;ERCC3;KANSL1;CDK2AP2;CCDC174;LPIN2;SSBP3;RAN
GO_Cellular_Component_2021	nucleus (GO:0005634)	452/4484	9.072105e-21	1.687412e-18	0	0	1.780599e+00	8.217299e+01	ATF1;HNRNPU;NOC2L;SMC4;GPATCH8;PSMD8;PSMD9;PSMD7;HENMT1;BBX;PRKACB;IER2;IER3;DDX17;MBNL1;TSPYL1;CSNK2A1;ZNF281;ARMC8;MED6;EID1;RNF126;DDX39A;EWSR1;CLOCK;OPTN;SET;CTBP2;MRPL19;WDR61;XPC;MTDH;PRDX5;LDHA;LTA4H;ZBTB7A;SERF2;HEXIM1;LYN;NAA50;BTF3;JUN;PRPF38A;NCAPH2;NFATC2;UPF3A;SNF8;INO80;FLI1;HNRNPL;FAM111A;HNRNPM;PPP5C;EIF5;HNRNPK;EIF6;ADI1;HNRNPF;HNRNPD;CDK10;MMS19;GMEB1;BTG2;TCF25;ARPC1A;PRSS23;PQBP1;MECP2;UBL5;AIFM1;RIOK2;JAK1;CNOT6L;ANXA1;WDR37;DUSP1;NSUN2;SERPINB9;SIRT7;DYNLL1;SIRT2;DDB1;PSMA5;GCHFR;PSMA6;PSMA1;HCLS1;SF3B4;SF3B5;SF3B3;AP5Z1;ASCL2;PSMA7;BCLAF1;PSMB2;PPP1R7;NSD1;PSMB1;SRSF11;NKTR;CDKN2D;SF3A3;ZNF583;YTHDF2;CDKN2C;GSN;ZNF580;UTP3;CSNK1A1;CARD8;STAT3;SAAL1;PSMB8;DEF6;PSMC4;APEX1;SERBP1;PKN1;CRLF3;YPEL5;DGKD;PDCD6;UBE2D2;ZBTB20;YY1;CFL1;ZNF207;KPNA4;ZNF326;KPNA2;TXNL4A;MAF1;SNRNP35;KPNA1;HMGN1;AGTPBP1;TLE1;USP4;UBE2E3;CTNNBIP1;VRK3;MSH3;KAT6A;SNRPG;SRSF4;ANAPC5;SNRPE;ERH;SNRPF;TNIK;SNRNP25;ZNF791;NOTCH1;ANKRD11;CREM;CREBL2;BAG6;SLC9A3R1;SBNO1;ORC4;STIP1;YBEY;ZKSCAN5;ZNF302;TIA1;API5;POLR3GL;ZBTB16;LSM1;ARPC5;ADAP1;LSM4;HOPX;NFKB2;LSM2;DRAP1;NSFL1C;CNOT7;LSM6;ARPC2;ARPC3;CDK4;CNOT2;SP3;MAFF;TADA3;BCL2;PIN1;ZNF655;RNF187;CALCOCO1;CELF2;FASLG;SYNE1;DUSP12;SART1;LBH;SNRNP70;SUMO2;IDH3B;TNPO1;BCAS2;EIF5A;EIF5B;ZNF880;HSP90AA1;ATRX;REXO2;RAD23B;TSN;PATL2;ARL4C;SYF2;CTDSP1;TMBIM6;SNRPA1;SLC25A5;GAPDH;BIRC3;SMARCD1;HDAC2;WBP2;CCDC69;VPS4B;SRSF1;CXXC1;NLRC5;PDHB;CXXC5;IFI16;RBBP4;DNAJB6;KATNA1;RSBN1L;SAP18;POLR2L;NDUFA9;SMARCE1;HNRNPA3;DUT;SSB;GZMA;TPRKB;GZMB;PTPN12;PNRC1;PINK1;KLF6;IMPDH2;EIF3G;DRG1;PTPN6;STUB1;PANK2;SMARCB1;NUDT5;UBE2L3;UXT;NFU1;SNRPD1;RPL36AL;RASSF5;MAGOH;CPNE1;DPF2;EPC1;TRIM22;SKP1;SRRM2;CIRBP;ALG2;NSMCE1;RUNX3;INPP4A;VDAC1;AURKAIP1;L3MBTL2;TXK;NMD3;TXN;OSGEP;STRIP1;ZNHIT1;PPCS;PCBP2;INPP5K;PATZ1;RBM10;APOBEC3C;XBP1;XRCC6;APOBEC3G;XRCC5;GADD45A;MANF;SNW1;ID2;CREBRF;GRB2;FBXL3;CALM1;CC2D1A;CLIC3;PPP1R11;PPP1R10;INTS10;AATF;BABAM1;SYNCRIP;ACADM;CLIC1;PRMT2;COMMD1;TYK2;COMMD5;TOX4;RAD51C;SLTM;ALDOA;PTMA;SP100;DTYMK;WAS;RELA;TCEAL8;PPP2CA;NT5C;EXOSC4;SERTAD1;EXOSC9;RAE1;RANBP1;ERCC6L2;AKR1C3;APTX;PPP1CA;MAD2L2;CCNG2;HNRNPA2B1;CTNNB1;TARDBP;MPHOSPH8;PRDM4;UBXN2A;PRDM2;ARID4B;CIB1;PRDM1;ETS1;CCND3;CHCHD2;CCND2;CMTR2;ZBP1;PDIA3;TRAPPC2L;ARID5A;UBE4B;LGALS9B;MAU2;PPIG;PPIB;PPIA;PPID;DDX5;PSMD14;STK4;PRPF8;VCPIP1;IRAK1;ZMAT2;UBB;IRAK2;LPXN;CYC1;NLRP1;UBE2F;HSPA8;TGFB1;PHF11;MSN;NUP153;ISG15;NR4A2;NASP;BHLHE40;CYCS;UBA1;MUS81;TNFAIP3;HMGB1;ELAVL1;SNAPC5;SENP5;GATAD1;TOPBP1;RBM5;KLF10;USP47;DCXR;IRAK4;PPP2R5C;TRNAU1AP;SAFB;ARID1A;YWHAZ;TGFBR1;CREB3;ELF1;OAS1;THRAP3;IRF7;MYH9;LUC7L3;TERF2IP;ITGB1BP1;EAPP;IRF9;SASH3;ATF6B;MVP;TAF9;RNF8;MAT2B;SAMHD1;PSMB10;RNF2;TBRG1;NXF1;UGP2;TBX21;PTK2B;MAPK1;RALY;GBP4;RBM38;CDK11A;NIPSNAP3A;TAF15;PDE4DIP;S100B;USP28;USF1;NAP1L5;CCS;ERCC3;KANSL1;CDK2AP2;CCDC174;LPIN2;SSBP3;RAN
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	40/184	4.930235e-11	6.113491e-09	0	0	3.857793e+00	9.155719e+01	PSMD14;GMFG;GSTP1;MVP;ITGB2;SLC2A3;HMGB1;PSMD6;PSMD7;ACTR1B;LAMP1;PSMB1;MAPK1;CAPN1;OSTF1;LTA4H;RAC1;CCT8;CTSD;HSPA8;XRCC6;HSP90AA1;DBNL;FCER1G;GSN;CD300A;PGAM1;ATP6AP2;PDAP1;ARPC5;DYNLL1;PSMA5;ACLY;BIN2;IMPDH2;LAMTOR1;ALDOA;YPEL5;PPIA;ARL8A
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	30/123	6.901845e-10	6.418716e-08	0	0	4.458878e+00	9.405584e+01	PSMD14;GMFG;GSTP1;MVP;HMGB1;PSMD6;PSMD7;ACTR1B;PSMB1;MAPK1;CAPN1;OSTF1;LTA4H;CCT8;CTSD;HSPA8;XRCC6;HSP90AA1;DBNL;GSN;PGAM1;PDAP1;ARPC5;PSMA5;ACLY;BIN2;IMPDH2;ALDOA;YPEL5;PPIA
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	56/346	1.529850e-09	9.950657e-08	0	0	2.693022e+00	5.466322e+01	MRPS15;SLC25A3;MRPS11;MRPS12;NDUFA10;MRPL38;MRPL39;AIFM1;MTG2;UQCRFS1;MRPS27;MRPL49;NDUFC2;NME4;TIMM22;MRPL45;SDHA;MRPS6;MRPL43;HADHB;COX7A2L;MRPL50;UNC50;UQCRC1;TMEM126B;AURKAIP1;SLC25A5;SMIM20;NDUFB10;UQCRB;NDUFB11;MRPL19;MRPS34;IFI6;NDUFB2;MRPL17;MRPS30;HIGD1A;COX5A;MRPL20;UCP2;CYC1;DNAJC19;NDUFA8;TIMMDC1;AGK;NDUFA2;NDUFA1;MRPL28;MRPL23;DPY19L1;PINK1;NDUFAB1;NDUFAF2;CYCS;CDS2
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	54/328	1.604945e-09	9.950657e-08	0	0	2.746704e+00	5.562123e+01	MRPS15;SLC25A3;MRPS11;MRPS12;NDUFA10;MRPL38;MRPL39;AIFM1;MTG2;UQCRFS1;MRPS27;MRPL49;NDUFC2;NME4;TIMM22;MRPL45;SDHA;MRPS6;MRPL43;HADHB;COX7A2L;MRPL50;UQCRC1;TMEM126B;AURKAIP1;SLC25A5;SMIM20;NDUFB10;UQCRB;NDUFB11;MRPL19;MRPS34;IFI6;NDUFB2;MRPL17;MRPS30;HIGD1A;COX5A;MRPL20;UCP2;CYC1;DNAJC19;NDUFA8;TIMMDC1;AGK;NDUFA2;NDUFA1;MRPL28;MRPL23;PINK1;NDUFAB1;NDUFAF2;CYCS;CDS2
GO_Cellular_Component_2021	U2-type precatalytic spliceosome (GO:0071005)	18/50	2.188792e-09	1.163187e-07	0	0	7.731569e+00	1.541668e+02	SRRM2;SF3B4;SF3A3;SF3B5;SF3B3;PRPF38A;PRPF8;LSM4;LSM2;SART1;LSM6;ZMAT2;SNRPD1;SNRPG;SNRPA1;SNRPE;SNRPF;TXNL4A
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	28/115	2.647571e-09	1.231120e-07	0	0	4.443440e+00	8.775627e+01	ARHGAP9;GHDC;PSMD14;GMFG;GSTP1;MVP;HMGB1;PSMD6;PSMD7;ACTR1B;PSMB1;OSTF1;CCT8;HSPA8;XRCC6;HSP90AA1;SERPINB1;DBNL;GSN;XRCC5;PGAM1;ARPC5;FGR;PSMA5;BIN2;IMPDH2;ALDOA;PPIA
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	68/469	3.330935e-09	1.376787e-07	0	0	2.372243e+00	4.630621e+01	SLC25A3;MRPS15;MRPS11;MRPS12;NDUFA10;MRPL38;MRPL39;TOMM22;AIFM1;MTG2;UQCRFS1;ACADM;MRPS27;MRPL49;NDUFC2;TIMM22;NME4;MRPL45;SDHA;MRPS6;MRPL43;HADHB;OXA1L;MRPL50;COX7A2L;UQCRC1;TMBIM6;VDAC1;TMEM126B;SLC25A5;AURKAIP1;SMIM20;UQCRB;NDUFB10;NDUFB11;MRPL19;MRPS34;NDUFB2;IFI6;MRPL17;MRPS30;MFF;HIGD1A;COX5A;MRPL20;RHOT1;UBB;UCP2;CYC1;CYB5B;NDUFA9;DNAJC19;MOAP1;NDUFA8;TIMMDC1;AGK;NDUFA2;NDUFA1;MRPL28;RMDN3;MRPL23;PINK1;NDUFAB1;BCL2;NDUFAF2;CYCS;SLC25A33;CDS2
GO_Cellular_Component_2021	U2-type spliceosomal complex (GO:0005684)	24/89	4.040023e-09	1.502889e-07	0	0	5.088641e+00	9.834825e+01	SRRM2;SF3B4;SF3A3;SF3B5;SF3B3;PRPF38A;CCDC12;PRPF8;LSM4;LSM2;SART1;LSM6;SNW1;ZMAT2;SNRNP70;SNRPD1;SYF2;SNRPG;LUC7L3;SNRPA1;SNRPE;SNRPF;TXNL4A;BCAS2
