Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	53/184	7.318968e-20	2.583596e-17	0	0	5.678243e+00	2.501904e+02	CDA;DDX3X;HSP90AB1;SERPINA1;TMEM179B;GMFG;TCIRG1;AP2A2;CTSS;PSMD6;FTH1;PSMD2;COTL1;TBC1D10C;OSTF1;CTSB;ACTR2;HSP90AA1;CR1;DBNL;FCER1G;CD300A;GAA;ATP6AP2;NME2;COMMD3;DYNLL1;CLEC4D;DOK3;BIN2;CSNK2B;ALDOA;CFD;CSTB;PSMD11;COPB1;MVP;FGL2;PRCP;GNS;LILRA3;CST3;PSMB7;COMMD9;MAPK1;NCKAP1L;LTA4H;CCT8;NBEAL2;LILRB2;PFKL;PSMC2;HSPA1A
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	65/328	5.343212e-15	8.936753e-13	0	0	3.475594e+00	1.142183e+02	MRPS15;NDUFA13;ACADVL;SLC25A3;MRPS16;NDUFA12;MRPS11;COX6A1;PHB2;COX7C;CLU;MRPL3;PMPCB;UQCRFS1;CHCHD1;COX8A;MRPS26;ACAD9;MRPS18B;MRPS2;MRPS21;NDUFC1;MRPL48;MRPS18C;MRPL44;COX6B1;HADHB;MRPL52;MRPL53;SMDT1;NDUFS6;NOA1;SLC25A19;MICU1;DAP3;NDUFB6;SHMT2;NDUFB5;MRPS33;MRPL19;IFI6;OMA1;UQCR10;COX5B;HIGD1A;COX5A;MRPL10;NDUFV2;DNAJC19;TRAP1;NDUFA6;NDUFA5;UQCC2;NDUFA4;NDUFA3;NDUFA1;COQ9;MRPL23;COX6C;MRPL24;TTC19;MRPL21;NDUFAF6;UQCRQ;NDUFAB1
GO_Cellular_Component_2021	lysosome (GO:0005764)	82/477	7.594974e-15	8.936753e-13	0	0	2.936607e+00	9.547287e+01	IFITM3;IFITM1;IFITM2;SLC44A2;SPPL2A;ARRB1;TCIRG1;IFI30;CTSS;FLCN;LAPTM4A;CTSL;RB1CC1;ACP2;CTSC;CTSB;RAB2A;NSF;SRGN;HSP90AA1;ATP6V1G1;ATP6V0B;ATP6V0E1;ANXA2;DTX3L;RNASET2;GAA;ATP6AP2;HLA-F;MFSD12;HCK;RRAGA;LMBRD1;RRAGC;NPC2;HGS;DNAJC5;NAAA;TMEM106B;ATP6V0D1;ATP6V1A;SEH1L;RAB5C;LRP1;UNC93B1;STXBP2;GNAI3;BCL10;GNS;NAPG;NCSTN;SNX1;GGA3;SNX2;BLOC1S1;PSAP;RDH14;SLC15A3;DRAM2;RFFL;ATP6V1D;HPS1;LAPTM5;AP3D1;GZMB;LNPEP;MCOLN1;GPR137B;GDAP2;GALC;TMEM59;P2RX4;RHEB;VMA21;TPP1;LAMTOR4;CD68;CYB561;ADA;HLA-DRB1;TECPR1;LAMTOR5
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	79/469	7.390689e-14	6.522283e-12	0	0	2.859572e+00	8.646193e+01	SLC25A3;MRPS15;NDUFA13;ACADVL;MRPS16;NDUFA12;MRPS11;COX6A1;PHB2;CLU;COX7C;TOMM20;MRPL3;PMPCB;UQCRFS1;CHCHD1;COX8A;MRPS26;STARD7;ACAD9;MRPS18B;MRPS2;MRPS21;NDUFC1;MRPL48;MRPL44;MRPS18C;COX6B1;HADHB;MRPL52;RAB32;MRPL53;GNPAT;RNF144B;SMDT1;SLC25A19;NDUFS6;VDAC3;VDAC1;MICU1;RAF1;DAP3;NDUFB6;BCL2A1;SHMT2;NDUFB5;MRPS33;MRPL19;IFI6;OMA1;UQCR10;COX5B;HIGD1A;COX5A;MRPL10;SAMM50;UBC;PMAIP1;BID;NDUFV2;DNAJC19;TRAP1;NDUFA6;NDUFA5;NDUFA4;UQCC2;NDUFA3;NDUFA1;COQ9;MRPL23;COX6C;MRPL24;TTC19;MRPL21;NDUFAF6;UQCRQ;NDUFAB1;OGDH;BAX
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	35/123	2.066406e-13	1.458883e-11	0	0	5.519657e+00	1.612170e+02	CFD;CDA;CSTB;PSMD11;DDX3X;HSP90AB1;SERPINA1;GMFG;MVP;FGL2;GNS;CTSS;CST3;PSMB7;PSMD6;COMMD9;FTH1;PSMD2;COTL1;MAPK1;OSTF1;LTA4H;CCT8;CTSB;ACTR2;HSP90AA1;DBNL;NME2;COMMD3;PFKL;BIN2;CSNK2B;PSMC2;ALDOA;HSPA1A
GO_Cellular_Component_2021	secretory granule membrane (GO:0030667)	55/274	3.914549e-13	2.303060e-11	0	0	3.513310e+00	1.003714e+02	SLC44A2;TMEM179B;LPCAT1;TCIRG1;ITGAL;AP2A2;STK10;FCGR3B;TBC1D10C;SNAP29;CD53;FCER1G;CR1;CD300A;GAA;ATP6AP2;HLA-B;RHOG;ADAM10;CYBB;CYBA;DYNLL1;TNFRSF1B;CKAP4;CEACAM3;CLEC4D;DOK3;TYROBP;DNAJC5;CD47;CD44;VAMP2;RAB5C;BRI3;COPB1;PTAFR;C5AR1;PRCP;SRI;LILRA3;NCSTN;PSAP;NCKAP1L;ATP6V1D;LAIR1;CMTM6;NBEAL2;LILRB2;IGF2R;BST2;TSPAN14;P2RX1;CYSTM1;CD68;CYB561
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	63/346	7.835781e-13	3.951473e-11	0	0	3.122394e+00	8.703645e+01	MRPS15;NDUFA13;SLC25A3;MRPS16;NDUFA12;MRPS11;COX6A1;PHB2;COX7C;CLU;MRPL3;PMPCB;UQCRFS1;CHCHD1;COX8A;MRPS26;ACAD9;MRPS18B;MRPS2;MRPS21;NDUFC1;MRPL48;MRPS18C;MRPL44;COX6B1;HADHB;MRPL52;MRPL53;SMDT1;NDUFS6;SLC25A19;MICU1;DAP3;NDUFB6;SHMT2;NDUFB5;MRPS33;MRPL19;IFI6;OMA1;UQCR10;COX5B;HIGD1A;COX5A;MRPL10;NDUFV2;DNAJC19;TRAP1;NDUFA6;NDUFA5;UQCC2;NDUFA4;NDUFA3;NDUFA1;COQ9;MRPL23;COX6C;MRPL24;TTC19;MRPL21;NDUFAF6;UQCRQ;NDUFAB1
GO_Cellular_Component_2021	lysosomal membrane (GO:0005765)	61/330	9.225517e-13	4.070760e-11	0	0	3.178183e+00	8.807265e+01	IFITM3;IFITM1;IFITM2;SLC44A2;TMEM179B;SPPL2A;LPCAT1;AP2A1;ARRB1;TCIRG1;AP2A2;FLCN;LAPTM4A;SNAP29;NSF;RAB2A;ATP6V1G1;ATP6V0B;ATP6V0E1;ANXA2;GAA;ATP6AP2;HLA-F;MFSD12;CKAP4;RRAGA;LMBRD1;DNAJC5;CDIP1;TMEM106B;ATP6V0D1;ATP6V1A;SEH1L;RAB5C;LRP1;BRI3;GNAI3;PRCP;NAPG;NCSTN;BLOC1S1;PSAP;RDH14;SLC15A3;ATP6V1D;CMTM6;AP3D1;LAPTM5;LNPEP;MCOLN1;GPR137B;GDAP2;BST2;P2RX4;RHEB;CD68;LAMTOR4;CYB561;HLA-DRB1;TECPR1;LAMTOR5
GO_Cellular_Component_2021	tertiary granule (GO:0070820)	39/164	4.613752e-12	1.809616e-10	0	0	4.334270e+00	1.131330e+02	CDA;CSTB;TMEM179B;COPB1;STXBP2;PTAFR;PRCP;TCIRG1;AP2A2;LILRA3;CTSS;CST3;FTH1;TBC1D10C;NCKAP1L;LTA4H;LAIR1;CD53;CR1;DBNL;FCER1G;CD300A;GAA;ATP6AP2;ADAM10;CYBB;CYBA;NBEAL2;PPBP;LILRB2;DYNLL1;OSCAR;TSPAN14;CLEC4D;DOK3;CYSTM1;PTPN6;CD47;ALDOA
GO_Cellular_Component_2021	lytic vacuole membrane (GO:0098852)	50/267	6.475816e-11	2.285963e-09	0	0	3.211504e+00	7.534304e+01	IFITM3;IFITM1;IFITM2;SLC44A2;SPPL2A;ARRB1;TCIRG1;FLCN;LAPTM4A;NSF;RAB2A;ATP6V1G1;ATP6V0B;ATP6V0E1;ANXA2;GAA;ATP6AP2;HLA-F;MFSD12;RRAGA;LMBRD1;DNAJC5;TMEM106B;ATP6V0D1;ATP6V1A;SEH1L;RAB5C;LRP1;GNAI3;NAPG;NCSTN;BLOC1S1;PSAP;RDH14;SLC15A3;ATP6V1D;AP3D1;LAPTM5;LNPEP;MCOLN1;GPR137B;GDAP2;P2RX4;RHEB;CD68;LAMTOR4;CYB561;HLA-DRB1;TECPR1;LAMTOR5
