Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	113/485	9.333665e-32	3.825869e-28	0	0	4.408433e+00	3.149786e+02	CDA;TMEM179B;GMFG;PYCARD;STK10;PSMD6;PSMD2;FTH1;TBC1D10C;COTL1;OSTF1;ACAA1;CD300A;HLA-B;ADAM10;CYBB;CYBA;OSCAR;CLEC4D;DOK3;TYROBP;BIN2;CSNK2B;FTL;CFD;RAB5C;PSMD11;BRI3;COPB1;STXBP2;C5AR1;GNS;PLAC8;NCSTN;COMMD9;DPP7;PSAP;NCKAP1L;LTA4H;ATP6V1D;S100A11;NBEAL2;PA2G4;PPBP;IGF2R;BST2;TOLLIP;CYSTM1;SERPINA1;HSP90AB1;DDX3X;SLC44A2;GDI2;LPCAT1;TCIRG1;ITGAL;AP2A2;CTSS;FCGR3B;SNAP29;CTSC;CTSB;CAP1;CD53;ACTR2;HSP90AA1;CR1;DBNL;FCER1G;ANXA2;SYK;RNASET2;GAA;TUBB;ATP6AP2;NME2;RHOG;COMMD3;DYNLL1;TNFRSF1B;CKAP4;CEACAM3;FGR;NPC2;DNAJC5;CD47;ALDOA;VAMP2;CD44;CSTB;MVP;PTAFR;FGL2;PRCP;RETN;LILRA2;LILRA3;CST3;PSMB7;MAPK1;CCT8;LAIR1;CMTM6;LILRB2;CPPED1;ERP44;PFKL;TSPAN14;P2RX1;PSMC2;PTPN6;CD68;HSPA1A
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	111/481	8.219563e-31	1.684600e-27	0	0	4.347381e+00	3.011588e+02	CDA;TMEM179B;GMFG;PYCARD;STK10;PSMD6;PSMD2;FTH1;TBC1D10C;COTL1;OSTF1;ACAA1;CD300A;HLA-B;ADAM10;CYBB;CYBA;OSCAR;CLEC4D;DOK3;TYROBP;BIN2;CSNK2B;FTL;CFD;RAB5C;PSMD11;BRI3;COPB1;STXBP2;C5AR1;GNS;PLAC8;NCSTN;COMMD9;DPP7;PSAP;NCKAP1L;LTA4H;ATP6V1D;S100A11;NBEAL2;PA2G4;PPBP;IGF2R;BST2;TOLLIP;CYSTM1;SERPINA1;HSP90AB1;DDX3X;SLC44A2;GDI2;LPCAT1;TCIRG1;ITGAL;AP2A2;CTSS;FCGR3B;SNAP29;CTSC;CTSB;CAP1;CD53;ACTR2;HSP90AA1;CR1;DBNL;FCER1G;ANXA2;RNASET2;GAA;TUBB;ATP6AP2;NME2;RHOG;COMMD3;DYNLL1;TNFRSF1B;CKAP4;CEACAM3;FGR;NPC2;DNAJC5;CD47;ALDOA;VAMP2;CD44;CSTB;MVP;PTAFR;FGL2;PRCP;RETN;LILRA3;CST3;PSMB7;MAPK1;CCT8;LAIR1;CMTM6;LILRB2;CPPED1;ERP44;PFKL;TSPAN14;P2RX1;PSMC2;PTPN6;CD68;HSPA1A
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	111/488	3.195667e-30	4.366347e-27	0	0	4.265025e+00	2.896624e+02	CDA;TMEM179B;GMFG;PYCARD;STK10;PSMD6;PSMD2;FTH1;TBC1D10C;COTL1;OSTF1;ACAA1;CD300A;HLA-B;ADAM10;CYBB;CYBA;OSCAR;CLEC4D;DOK3;TYROBP;BIN2;CSNK2B;FTL;CFD;RAB5C;PSMD11;BRI3;COPB1;STXBP2;C5AR1;GNS;PLAC8;NCSTN;COMMD9;DPP7;PSAP;NCKAP1L;LTA4H;ATP6V1D;S100A11;NBEAL2;PA2G4;PPBP;IGF2R;BST2;TOLLIP;CYSTM1;SERPINA1;HSP90AB1;DDX3X;SLC44A2;GDI2;LPCAT1;TCIRG1;ITGAL;AP2A2;CTSS;FCGR3B;SNAP29;CTSC;CTSB;CAP1;CD53;ACTR2;HSP90AA1;CR1;DBNL;FCER1G;ANXA2;RNASET2;GAA;TUBB;ATP6AP2;NME2;RHOG;COMMD3;DYNLL1;TNFRSF1B;CKAP4;CEACAM3;FGR;NPC2;DNAJC5;CD47;ALDOA;VAMP2;CD44;CSTB;MVP;PTAFR;FGL2;PRCP;RETN;LILRA3;CST3;PSMB7;MAPK1;CCT8;LAIR1;CMTM6;LILRB2;CPPED1;ERP44;PFKL;TSPAN14;P2RX1;PSMC2;PTPN6;CD68;HSPA1A
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	92/621	1.535040e-12	1.573033e-09	0	0	2.461162e+00	6.694967e+01	IFITM3;CD86;CDKN1A;IFITM1;SPI1;IFITM2;SLA;ADAR;IFI35;IFI30;OASL;IKBKB;PYCARD;RPS6KA4;PSMD6;MT2A;PSMD4;TRIM5;PSMD2;TMSB4X;CFL1;CASP1;TRIM26;TIMP1;IFNAR2;HSP90AA1;JAGN1;FCER1G;ANXA2;SYK;IFNGR2;HLA-B;ACTN4;TNFRSF1B;HLA-F;RBX1;HCK;PSMA3;OAS1;IRF1;CSNK2B;IRF2;RAPGEF1;IRF7;CDIP1;PSME2;LTB;SQSTM1;BIRC2;CD44;IRF9;CSF1R;CEBPA;PSMD11;PTAFR;IFI6;CSF2RB;ADIPOR1;SAMHD1;RELA;PSMB6;PSMB7;PSMB4;IRAK1;PSMB3;UBC;PTK2B;TNFRSF14;CD300LF;GBP2;SH2B3;MAP3K3;IL10RA;STAT2;STAT3;MSN;ISG15;PPBP;LILRB2;SOD2;LILRB4;PSMB8;SOD1;BST2;CD4;PSMC4;TOLLIP;PSMC2;PTPN6;XAF1;HLA-DRB1;MYD88
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	24/65	2.462512e-12	1.682306e-09	0	0	8.077788e+00	2.159180e+02	IFITM3;IFNAR2;IFITM1;IFITM2;STAT2;HLA-B;IFI6;ADAR;ISG15;IFI35;HLA-F;SAMHD1;PSMB8;OASL;BST2;OAS1;IRAK1;IRF1;IRF2;IRF7;GBP2;XAF1;IRF9;MYD88
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	24/65	2.462512e-12	1.682306e-09	0	0	8.077788e+00	2.159180e+02	IFITM3;IFNAR2;IFITM1;IFITM2;STAT2;HLA-B;IFI6;ADAR;ISG15;IFI35;HLA-F;SAMHD1;PSMB8;OASL;BST2;OAS1;IRAK1;IRF1;IRF2;IRF7;GBP2;XAF1;IRF9;MYD88
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	24/70	1.557761e-11	9.121801e-09	0	0	7.197831e+00	1.791194e+02	COX8A;NDUFA13;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFB5;NDUFA4;NDUFA3;NDUFA1;NDUFC1;UQCR10;COX6A1;COX5B;COX6C;COX7C;COX5A;COX6B1;NDUFS6;UQCRQ;NDUFAB1;UQCRFS1;NDUFS2;NDUFV2
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	24/71	2.201440e-11	1.127963e-08	0	0	7.044306e+00	1.728625e+02	COX8A;NDUFA13;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFB5;NDUFA4;NDUFA3;NDUFA1;NDUFC1;UQCR10;COX6A1;COX5B;COX6C;COX7C;COX5A;COX6B1;NDUFS6;UQCRQ;NDUFAB1;UQCRFS1;NDUFS2;NDUFV2
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	24/78	2.059680e-10	9.380698e-08	0	0	6.128846e+00	1.366935e+02	PDIA3;FCER1G;PSMD11;HLA-B;CYBB;CYBA;LNPEP;IFI30;HLA-F;PSMB8;TAPBP;IKBKB;PSMB6;PSMB7;PSMD6;PSMA3;PSMB4;PSMD4;PSMB3;PSMC4;PSMD2;PSMC2;PSME2;VAMP3
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	22/72	1.349995e-09	5.533632e-07	0	0	6.059867e+00	1.237617e+02	CYFIP2;ACTR3;LYN;ACTR2;HSP90AA1;HSP90AB1;FCER1G;SYK;ARPC1B;ARPC1A;CD3G;ARPC4;ACTB;ACTG1;FGR;HCK;FCGR3A;ARPC3;MAPK1;NCKAP1L;WASF2;MYO1G
