Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	208/1406	1.724413e-27	1.274341e-24	0	0	2.602251e+00	1.603635e+02	RPL4;EIF4A2;TES;RPL3;TFRC;HNRNPR;ENO1;RRP8;NUDT4;RPL7;TIAL1;RPS17;TRIM28;RPL18A;SNRPD1;RPL36;ARL6IP4;DENR;RPL37;SEC63;RPS12;MBNL2;RPL21;IMP3;NGDN;CIRBP;HLA-A;GTPBP4;DYNC1LI1;RPL27;RPL26;PFN1;DUS3L;SLBP;ANP32A;PRKRIP1;MRPL14;ZC3HAV1;AKAP17A;TXN;FXR1;DHX30;PRDX1;DHX36;GAR1;RRS1;DHX38;LYAR;TRMT1L;TRAP1;APOBEC3G;XRCC5;RDX;MRPL28;MAGOHB;PRRC2B;RPS26;HNRNPK;RPL27A;MPHOSPH10;CALR;HNRNPC;RPS24;MRPS15;MRPS14;RPLP0;SRP54;MRPL32;WDR43;MRPL41;CSRP1;C1QBP;ANXA7;SEC61B;ANXA2;PABPC4;MRPL43;GNL3;RPUSD4;SLTM;HNRNPH1;STRAP;HNRNPH3;CACTIN;AHNAK;RPS27L;NOL8;MRPS30;UNK;RPS15A;EXOSC9;FLNA;RPL13;RPS2;RPS27A;RPL17;TSNAX;DYNC1H1;NQO1;TRMT10B;UTP6;NPM1;YLPM1;RRP1B;KTN1;NUDT21;ZNFX1;RPL22L1;PRPF31;SRP19;RPP30;PEBP1;MSI2;EFTUD2;RBMX2;CWC22;RPS7;RPS8;RPSA;WBP11;ILF2;SLFN11;PRPF3;SBDS;SRSF3;S100A4;SNRPF;PPIB;SRSF7;PPIA;KPNB1;SNRPA;SNRPB;KHDRBS1;DDX6;VCP;RPS19BP1;DDX1;CORO1A;ZFP36L2;HSP90B1;ZFP36L1;UBC;SAFB2;BRIX1;HSPA9;FDPS;CPSF4;UBE2I;FUS;NONO;TBCA;EIF2S1;CLK3;DIAPH1;SON;EIF2S3;MKRN1;RSL24D1;DIDO1;RBM25;HSP90AB1;DDX3X;CELF1;CELF2;HMGB1;CHD3;MTO1;SYNE1;MRPL4;RBM3;SUMO1;ZC3H7B;UBTF;MRPL9;RBM34;PSTK;EIF5A;TSFM;RBM14;RPS3A;TRNAU1AP;SMC1A;REXO4;DDX19A;SFPQ;PKM;MYH9;SNRPA1;SLC25A5;NUFIP1;RPL36A;SLC3A2;JAKMIP1;PUF60;POLR2B;TRA2B;BMS1;POLR2D;DUT;CCDC59;RPL23A;DEK;PPIL4;RPL26L1;RAN;EIF3B;R3HDM2
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	51/322	1.714092e-08	6.333571e-06	0	0	2.617293e+00	4.680190e+01	TES;DDX3X;HSP90AB1;YWHAB;ENO1;ATIC;CAPZB;BSG;RUVBL1;CLIC1;SPTAN1;USP8;NUDC;ANXA1;ANXA2;AHSA1;HCFC1;PKM;MYH9;PFN1;CD46;DDX6;AHNAK;SLC3A2;IQGAP1;ZC3HAV1;NDRG1;CNN2;DNAJB1;LDHA;SNX1;PUF60;PRDX1;FLNA;CCT8;RPS2;PDLIM5;ARGLU1;SNX5;HSPA5;RDX;RPL23A;KTN1;RAB11B;RPS26;HNRNPK;EIF2S3;STK24;CAPZA1;CTNNB1;RAN
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	38/282	5.013169e-05	1.097313e-02	0	0	2.147965e+00	2.126670e+01	VCP;PRR7;HSP90AB1;CXCR4;UBE2L6;PTPN22;ARRB2;TRIM28;SUMO1;SUMO3;UBC;PSMD1;UBXN7;RIPK1;RPS27A;FBXO7;HSPA9;SMAD2;CCT2;DAXX;HSPA5;ARRDC1;XRCC5;UBE2G1;ERLIN2;UBE2A;RBX1;NFKBIA;ITCH;HGS;TXNIP;NDUFS2;TRIB3;TMBIM6;CALR;SLC25A5;RAD18;OTUB1
GO_Molecular_Function_2021	kinase binding (GO:0019900)	54/461	8.087262e-05	1.097313e-02	0	0	1.835733e+00	1.729745e+01	CDKN1B;HSP90AB1;TFRC;PEBP1;PTPN22;CD3E;LYST;ACTB;IKBKB;PPP1CB;RPTOR;CCND3;SIT1;TRIM27;FBXO7;TRIM22;IFNAR2;DAXX;PRKAB2;BORA;RPS7;RHOG;ADAM10;PPP2R5A;VRK1;ACSL3;ATG13;SIKE1;LCK;CDC37;CKS2;CD226;TRIB3;UTRN;SKAP1;PPP1R15A;DCTN1;PRKRIP1;WAS;IQGAP1;ADIPOR1;PDCD10;UBQLN1;FLNA;NEK9;TRAP1;NPM1;CD160;BAD;LRBA;WNK1;CTNNB1;MAP3K13;CALM2
GO_Molecular_Function_2021	5'-3' RNA polymerase activity (GO:0034062)	9/29	9.288789e-05	1.097313e-02	0	0	6.148348e+00	5.708198e+01	POLR2B;POLR2C;POLR2D;MED20;POLR1D;POLR2F;POLR3H;POLR3K;POLR2L
GO_Molecular_Function_2021	DNA-directed 5'-3' RNA polymerase activity (GO:0003899)	9/29	9.288789e-05	1.097313e-02	0	0	6.148348e+00	5.708198e+01	POLR2B;POLR2C;POLR2D;MED20;POLR1D;POLR2F;POLR3H;POLR3K;POLR2L
GO_Molecular_Function_2021	cytoskeleton-nuclear membrane anchor activity (GO:0140444)	4/5	1.039403e-04	1.097313e-02	0	0	5.450768e+01	4.999278e+02	SUN2;SUN1;SYNE2;SYNE1
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	36/278	1.757654e-04	1.623633e-02	0	0	2.048881e+00	1.771536e+01	VCP;DDX3X;VPS4B;SRP54;GNAI3;ARL2;CHD3;GIMAP7;EFTUD2;RAP1B;GNA13;RHOT2;SMCHD1;RAP1A;OPA1;MTG2;BMS1;RUVBL1;RAB28;RAB8A;TOR1A;MMAA;MX2;RHOG;RAB27A;GTPBP4;RAB11A;RAB11B;SLFN11;GNB1;GNAS;RAB18;RAB9A;PIN1;MYH9;RAN
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	34/265	3.123511e-04	2.564750e-02	0	0	2.025378e+00	1.634760e+01	VCP;HSP90AB1;CXCR4;UBE2L6;PTPN22;ARRB2;TRIM28;SUMO1;UBC;PSMD1;UBXN7;RIPK1;RPS27A;FBXO7;HSPA9;SMAD2;CCT2;DAXX;HSPA5;ARRDC1;XRCC5;UBE2G1;ERLIN2;UBE2A;RBX1;NFKBIA;TXNIP;NDUFS2;TRIB3;TMBIM6;CALR;SLC25A5;RAD18;OTUB1
GO_Molecular_Function_2021	translation initiation factor activity (GO:0003743)	10/41	3.496417e-04	2.583852e-02	0	0	4.408049e+00	3.508191e+01	EIF4A2;EIF2B5;EIF3M;COPS5;EIF2S3;EIF3K;MTIF3;EIF2B1;EIF2S1;EIF3B
