Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	475/5192	9.192057e-14	3.382677e-11	0	0	1.563541e+00	4.693414e+01	ITSN2;RPL4;ATF2;CHIC2;GABPB2;TFRC;EHMT1;HNRNPR;PHAX;ENO1;GABPB1;PHB2;RPL6;DCAF6;RPL7;ELK3;PSMD8;HENMT1;PSMD3;ZXDC;IER2;MEF2A;TSPYL2;DAXX;AARSD1;MED4;MED6;GTPBP4;HCFC1;EID3;RNF125;BIN1;DDIT3;RPL27;FAR2;OPTN;RHNO1;SLBP;URI1;SET;PRKDC;XPA;IQGAP1;HIF1A;LDHA;PTPMT1;PRDX1;MYO6;VTI1A;RREB1;ARL14EP;F8A1;PBX4;MAGOHB;HNRNPM;EIF5;HNRNPK;HNRNPC;DENND1C;SETD4;CDKN1B;RPLP0;CLTB;SNX10;ASH2L;MED16;MECP2;MED13;CSRP1;TSPO;ANXA7;AP3S2;AP3S1;JARID2;BRD2;DUSP2;ANXA1;ANXA4;SIRT7;GNL3;ITPKB;NCOR1;MTF2;PPARA;AHNAK;ZNF518B;RPS27L;GPS2;PSMA7;UNG;PSMB6;GGA1;PPP1R7;AP2S1;USP1;RPL13;PCGF1;BRD9;ZNF468;RPS2;RPS27A;RPL17;ZNF587;BRD4;ZNF101;MBD5;PCGF5;CDKN2A;RRP1B;PSMB8;TARBP1;NUDT21;PSMC5;PSMC3;SNX17;SERBP1;GID8;SNX15;LAMTOR4;ZNF330;PDCD5;UBE2D3;RORA;MSI2;HMGN4;RUVBL1;CFL1;ZNF207;PIM1;CIR1;PHLDA1;TLE4;USP7;MAP2K1;MAP2K2;ZBTB38;GTF3A;THOC1;VRK1;RPSA;TC2N;ILF2;DGKZ;THOC7;RBX1;CDC25B;CLIP1;MAF;S100A6;SRSF2;S100A4;PHIP;SNRPF;SNRNP200;KPNB1;CSNK1G2;SNRPB;KMT2E;ZNF792;CUL3;CORO1A;HSP90B1;SAFB2;SMYD4;ZNF786;IP6K2;MCL1;OSBPL9;AKIRIN2;TOR1A;FUS;ARPC4;NSG1;FBXO32;BCL9;TFCP2;GON4L;STK24;ARPC2;PIN1;OGT;HSP90AB1;RNF14;PTEN;ZC3H8;PTPN22;ARRB2;SYNE2;TNFSF13B;SYNE1;ALAD;PPP6R2;PPP6R3;ZNF527;EID2B;CTNNBL1;METTL18;ILKAP;ACTR3;EIF5B;HSP90AA1;PDCD6IP;GPX4;RFC1;VBP1;ARNT;VPS37A;RAD23A;PLRG1;SMC1A;REXO4;METTL23;PKM;TMBIM1;BIRC6;TMBIM6;SNRPA1;SLC25A5;HDAC3;VPS4B;VPS4A;MLLT6;PPM1G;DNAJB1;VPS51;U2AF2;VPS53;POLR2F;FYN;POLR2I;POLR2K;POLR2L;CYB5A;DUT;GZMA;GZMH;SNRK;KLF6;RAB14;PDCD4;PDCD2;SEC24D;PPIL4;CCNI;CCNH;SLC35B1;PWP1;ACTB;TIAL1;MT2A;RASSF1;TRIM28;SNRPD1;RPL36AL;BSG;ARL6IP4;TRIM27;CCNL1;FBXO7;RPS13;RPS12;ABT1;SLC35C2;IFRD1;TALDO1;THAP2;RUNX1;SRRM1;UHMK1;NEIL2;THAP7;VDAC3;VDAC2;KDELR2;TRIB3;HECA;PFN1;ANKRA2;CCDC82;MT1E;LLGL2;GGNBP2;ANP32A;TEX264;MGST3;SP140;ZBTB1;PIK3R1;TXN;GMCL1;UBE2J1;FXR1;DHX36;PCBP2;DHX38;LYAR;ZBED4;SNX5;TRMT1L;DECR1;APOBEC3G;GADD45B;XRCC5;PARP15;MANF;ID2;INTS5;RNPS1;CALM2;RPS24;ATR;INTS12;CITED2;TECR;MIA3;RSF1;WASL;LIMD1;N4BP2L2;PTMS;C1QBP;MLX;DHX16;CLIC1;CTSC;TMED5;HTATIP2;PRMT5;NCOA3;PABPC4;STRADB;RHOH;KIF22;TUBG2;SUPT3H;MLF1;MLF2;PITPNM1;HNRNPH1;HNRNPH3;SLU7;VGLL4;SATB1;AKAP8;NEDD8;SERTAD3;CUX1;TCEAL3;EXOSC9;SCAND1;TSNAX;NPM1;RANBP3;PTGES3;KRT10;MLH1;RAB11A;BATF;ITCH;STK17A;TACC3;CTNNB1;ZNF354A;PEBP1;GIMAP7;ETS2;EEF1B2;EFTUD2;DOCK10;CCND3;CHCHD2;PTTG1;RBMX2;CWC22;TRAPPC12;G6PD;PCID2;BORA;KDM2B;THEMIS;ADAM10;WBP11;DOK1;BRMS1;SLFN11;HGS;PRPF3;CMPK1;GEMIN8;PPIA;ATP6V1A;VCP;TMED10;UBA6;UBA5;HTRA2;ZFP36L2;ZFP36L1;DPP7;DEAF1;UBC;ECT2;SMAD2;PRNP;CPSF4;CBX7;UBE2I;SMAD3;MLKL;HSPA5;CBX3;NONO;CBX1;CHCHD10;USB1;CLK3;TDRD3;SMAD7;ISG20;NFKBIA;DIAPH1;UBA3;BLMH;TCF3;SERGEF;KDM5D;CHD8;HMGB2;DPY30;TNFAIP3;CHD3;RBM3;DBP;TTC37;SUN1;RBM14;GLRX3;NCBP2;ABHD14B;PPP2R5A;RPS3A;TRNAU1AP;DDX19A;LMBRD1;MYH9;USP40;ZMYND11;KDM3A;RGS14;POLDIP2;NAA20;DCTN1;USP11;POMP;TGFBRAP1;RNF4;TOB1;DNPEP;TRA2B;RALY;MTA3;KLRG1;NAA10;WTAP;MX2;DEK;REST;ERCC4;BAX;RANGRF;SSBP1;LPIN1;RAN;SSBP4;NUP37
GO_Cellular_Component_2021	nucleus (GO:0005634)	414/4484	2.682021e-12	4.934918e-10	0	0	1.547482e+00	4.123180e+01	RPL4;ATF2;GABPB2;EHMT1;HNRNPR;PHAX;ENO1;GABPB1;PHB2;RPL6;DCAF6;RPL7;ELK3;PSMD8;HENMT1;PSMD3;ZXDC;IER2;MEF2A;TSPYL2;DAXX;AARSD1;MED4;MED6;GTPBP4;HCFC1;EID3;BIN1;DDIT3;RPL27;OPTN;RHNO1;SLBP;URI1;SET;PRKDC;XPA;IQGAP1;HIF1A;LDHA;PTPMT1;PRDX1;MYO6;RREB1;F8A1;PBX4;MAGOHB;HNRNPM;EIF5;HNRNPK;HNRNPC;SETD4;CDKN1B;RPLP0;SNX10;ASH2L;MED16;MECP2;MED13;CSRP1;ANXA7;JARID2;BRD2;DUSP2;ANXA1;ANXA4;SIRT7;GNL3;ITPKB;NCOR1;MTF2;PPARA;AHNAK;ZNF518B;RPS27L;GPS2;PSMA7;UNG;PSMB6;PPP1R7;USP1;RPL13;PCGF1;BRD9;ZNF468;RPS2;RPS27A;RPL17;ZNF587;BRD4;ZNF101;MBD5;PCGF5;CDKN2A;RRP1B;PSMB8;TARBP1;NUDT21;PSMC5;PSMC3;SERBP1;GID8;ZNF330;PDCD5;UBE2D3;RORA;HMGN4;RUVBL1;CFL1;ZNF207;PIM1;CIR1;PHLDA1;TLE4;USP7;MAP2K1;MAP2K2;ZBTB38;GTF3A;THOC1;VRK1;RPSA;TC2N;ILF2;DGKZ;THOC7;RBX1;CDC25B;CLIP1;MAF;S100A6;SRSF2;S100A4;PHIP;SNRPF;SNRNP200;KPNB1;CSNK1G2;SNRPB;KMT2E;ZNF792;CUL3;CORO1A;HSP90B1;SAFB2;SMYD4;ZNF786;IP6K2;MCL1;AKIRIN2;FUS;ARPC4;NSG1;FBXO32;TFCP2;GON4L;STK24;ARPC2;PIN1;OGT;HSP90AB1;RNF14;PTEN;ZC3H8;PTPN22;ARRB2;SYNE2;SYNE1;ALAD;PPP6R2;PPP6R3;ZNF527;EID2B;CTNNBL1;METTL18;ILKAP;ACTR3;EIF5B;HSP90AA1;GPX4;RFC1;ARNT;RAD23A;PLRG1;SMC1A;REXO4;METTL23;PKM;BIRC6;TMBIM6;SNRPA1;SLC25A5;HDAC3;VPS4B;VPS4A;MLLT6;PPM1G;DNAJB1;U2AF2;POLR2F;FYN;POLR2I;POLR2K;POLR2L;DUT;GZMA;SNRK;KLF6;PDCD4;PDCD2;PPIL4;CCNI;CCNH;PWP1;ACTB;TIAL1;MT2A;RASSF1;TRIM28;SNRPD1;RPL36AL;ARL6IP4;TRIM27;CCNL1;FBXO7;RPS13;ABT1;IFRD1;TALDO1;THAP2;RUNX1;SRRM1;UHMK1;THAP7;VDAC3;VDAC2;TRIB3;HECA;PFN1;ANKRA2;CCDC82;MT1E;GGNBP2;ANP32A;TEX264;SP140;ZBTB1;PIK3R1;TXN;GMCL1;UBE2J1;FXR1;DHX36;PCBP2;DHX38;LYAR;ZBED4;TRMT1L;DECR1;APOBEC3G;GADD45B;XRCC5;PARP15;MANF;ID2;INTS5;RNPS1;CALM2;RPS24;ATR;INTS12;CITED2;TECR;RSF1;WASL;LIMD1;N4BP2L2;PTMS;C1QBP;MLX;DHX16;CLIC1;HTATIP2;PRMT5;NCOA3;PABPC4;STRADB;KIF22;TUBG2;SUPT3H;MLF1;MLF2;HNRNPH1;HNRNPH3;SLU7;VGLL4;SATB1;AKAP8;NEDD8;SERTAD3;CUX1;TCEAL3;EXOSC9;SCAND1;TSNAX;NPM1;RANBP3;PTGES3;KRT10;MLH1;BATF;STK17A;CTNNB1;ZNF354A;NARF;PEBP1;ETS2;EEF1B2;EFTUD2;DOCK10;CCND3;CHCHD2;PTTG1;RBMX2;CWC22;TRAPPC12;PCID2;BORA;KDM2B;THEMIS;ADAM10;WBP11;DOK1;BRMS1;SLFN11;PRPF3;CMPK1;GEMIN8;PPIA;VCP;UBA6;HTRA2;ZFP36L2;ZFP36L1;DEAF1;UBC;ECT2;SMAD2;PRNP;CBX7;UBE2I;SMAD3;MLKL;HSPA5;CBX3;NONO;CBX1;CHCHD10;USB1;CLK3;TDRD3;SMAD7;ISG20;NFKBIA;DIAPH1;UBA3;BLMH;TCF3;SERGEF;KDM5D;CHD8;HMGB2;DPY30;TNFAIP3;CHD3;RBM3;DBP;TTC37;RBM14;GLRX3;NCBP2;ABHD14B;PPP2R5A;RPS3A;TRNAU1AP;DDX19A;MYH9;USP40;ZMYND11;KDM3A;RGS14;POLDIP2;NAA20;DCTN1;USP11;POMP;RNF4;TOB1;DNPEP;TRA2B;RALY;NAA10;WTAP;MX2;DEK;REST;ERCC4;BAX;RANGRF;SSBP1;LPIN1;RAN;SSBP4;NUP37
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	73/469	3.273241e-11	4.015176e-09	0	0	2.589471e+00	6.251671e+01	ATF2;IFI27L2;DHRS13;MRPS15;MRPS16;NDUFA11;MRPS14;CISD1;MRPS10;MRPL36;MRPL34;PHB2;MRPL32;MRPL41;MRPL4;MTG2;TIMM17A;TSPO;MRPL9;TMEM14B;TMEM14C;STARD7;VPS13C;MRPS23;VPS13A;MRPL48;ACSL3;MRPL43;HADHA;MRPL51;VDAC3;VDAC2;TMBIM6;SLC25A5;STOML2;NDUFB7;MTFP1;NDUFB5;MRPS36;NDUFB4;NDUFB3;TIMM13;MRPS30;UQCR10;COX5A;MRPL55;AGPAT4;PGS1;SLC25A26;RHOT1;UBC;RPS27A;NDUFV2;MCL1;DNAJC19;CYB5A;NDUFA6;NDUFA5;BAD;MX2;MRPL28;IMMT;COX6C;CRLS1;TTC19;NDUFAF4;NDUFAF2;TOMM7;BAX;NDUFAF1;LPIN1;SLC25A33;TOMM5
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	53/346	2.867797e-08	2.625827e-06	0	0	2.516503e+00	4.370445e+01	DHRS13;MRPS15;MRPS16;NDUFA11;MRPS14;MRPS10;MRPL36;MRPL34;PHB2;MRPL32;MRPL41;MRPL4;MTG2;TIMM17A;MRPL9;TMEM14B;ARL6IP6;TMEM14C;MRPS23;MRPL48;MRPL43;HADHA;TMX4;MRPL51;SLC25A5;STOML2;NDUFB7;MTFP1;MRPS36;NDUFB5;NDUFB4;NDUFB3;TIMM13;MRPS30;UQCR10;COX5A;MRPL55;PGS1;SLC25A26;NDUFV2;DNAJC19;SMAD3;NDUFA6;NDUFA5;CBX3;MRPL28;IMMT;COX6C;CRLS1;TTC19;NDUFAF4;NDUFAF2;NDUFAF1
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	57/387	3.567700e-08	2.625827e-06	0	0	2.405431e+00	4.125016e+01	RPL4;CD81;YWHAB;ARPC1B;RPLP0;ARPC5L;SLA;LIMD1;RPL6;SYNE2;ACTB;DCAF6;RPL7;TNFSF13B;MPRIP;CSRP1;YWHAQ;CFL1;BSG;B2M;RPS13;ACTR3;MAP2K1;ANXA1;MAP2K2;PDCD6IP;RRAS2;ADAM10;IL16;RPS3A;MTF2;MYH9;RPL27;PFN1;CD46;PPIA;CD44;ARF6;AHNAK;IQGAP1;HSP90B1;CNN2;DPP4;PCBP2;RSU1;RPS2;CD99;HSPA9;ARL14EP;NPM1;HSPA5;RDX;HNRNPK;ARPC2;CTNNB1;P4HB;LIMS2
GO_Cellular_Component_2021	cell-substrate junction (GO:0030055)	57/394	6.711535e-08	3.810936e-06	0	0	2.354566e+00	3.889001e+01	RPL4;CD81;YWHAB;ARPC1B;RPLP0;ARPC5L;SLA;LIMD1;RPL6;SYNE2;ACTB;DCAF6;RPL7;TNFSF13B;MPRIP;CSRP1;YWHAQ;CFL1;BSG;B2M;RPS13;ACTR3;MAP2K1;ANXA1;MAP2K2;PDCD6IP;RRAS2;ADAM10;IL16;RPS3A;MTF2;MYH9;RPL27;PFN1;CD46;PPIA;CD44;ARF6;AHNAK;IQGAP1;HSP90B1;CNN2;DPP4;PCBP2;RSU1;RPS2;CD99;HSPA9;ARL14EP;NPM1;HSPA5;RDX;HNRNPK;ARPC2;CTNNB1;P4HB;LIMS2
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	50/328	8.228831e-08	3.810936e-06	0	0	2.498516e+00	4.075838e+01	DHRS13;MRPS15;MRPS16;NDUFA11;MRPS14;MRPS10;MRPL36;MRPL34;PHB2;MRPL32;MRPL41;MRPL4;MTG2;TIMM17A;MRPL9;TMEM14B;TMEM14C;MRPS23;MRPL48;MRPL43;HADHA;MRPL51;SLC25A5;STOML2;NDUFB7;MTFP1;MRPS36;NDUFB5;NDUFB4;NDUFB3;TIMM13;MRPS30;UQCR10;COX5A;MRPL55;PGS1;SLC25A26;COX11;NDUFV2;DNAJC19;NDUFA6;NDUFA5;MRPL28;IMMT;COX6C;CRLS1;TTC19;NDUFAF4;NDUFAF2;NDUFAF1
GO_Cellular_Component_2021	cytosolic large ribosomal subunit (GO:0022625)	17/55	8.284643e-08	3.810936e-06	0	0	6.142560e+00	1.001623e+02	RPL4;RPL21;RPLP0;RPL36A;RPL6;RPL7;RPL18A;RPL36AL;RPL7L1;RPL27A;RPL36;RPL13;RPL27;RPL26;RPL17;RSL24D1;RPL26L1
GO_Cellular_Component_2021	large ribosomal subunit (GO:0015934)	17/59	2.591171e-07	1.059501e-05	0	0	5.556359e+00	8.426765e+01	RPL4;RPL21;RPLP0;RPL36A;RPL6;RPL7;RPL18A;RPL36AL;RPL7L1;RPL27A;RPL36;RPL13;RPL27;RPL26;RPL17;RSL24D1;RPL26L1
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	123/1158	6.251191e-07	2.163583e-05	0	0	1.675386e+00	2.393342e+01	RPL4;SRP19;ZNF330;NARF;TMEM179B;POP4;THUMPD3;HNRNPR;GIMAP7;PWP1;ACTB;RPL7;PIM1;ZNF207;RPL36;TRIM27;PHLDA1;RPS13;TSPYL2;ABT1;SCAF11;VRK1;LARP4B;ACSL3;ILF2;THAP2;GTPBP4;EID3;BIN1;MORF4L2;CMPK1;RPL27;ADAM8;SRSF5;RPL26;LETMD1;UTRN;MAD1L1;SRSF9;RHNO1;SLBP;VCP;SET;MEAF6;RPS19BP1;EPB41;PRKDC;PRKRIP1;HTRA2;RAP1B;CNN2;FXR1;RRS1;BRIX1;LYAR;ARL14EP;XRCC5;CBX3;CBX1;TBCA;ISG20;MOB1A;STK24;PIN4;MAGED2;RSL24D1;ATR;MRPS15;HMGB2;CHD3;WDR43;SYNE1;CAPZB;RBM34;SPG11;METTL18;NCK1;NUDC;VPS13A;ABHD14B;RHOH;RPS3A;SIRT7;TUBG2;SMC1A;REXO4;GNL3;MZT2B;MZT2A;CDC42EP3;POLR1E;PLIN2;STOML2;ROCK1;RGS14;DCTN1;RPL36A;AKAP8;NOL7;DDX21;NOL8;HSD17B11;VPS51;EXOSC9;BMS1;PPP1R7;RPL13;RPS2;RPS27A;BCAP31;MBD5;NPM1;NAA10;IDH3G;RRP1B;MLH1;DHRS3;KLF6;CAPZA1;SNX15;P4HB;ZNF354A;RAN
