Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	gene expression (GO:0010467)	77/356	7.296589e-20	2.929580e-16	0	0	3.913707e+00	1.724547e+02	RPL4;MRPS15;RPL3;MRPS16;NXT1;MRPS14;CELF2;RPLP0;MRPL36;MRPL34;PWP1;MRPL32;RPL7;MRPL41;RBM3;RPS17;RPL18A;RPL36;RPL37;MRPL9;RPS12;MEF2A;UPF2;RPL21;RPS7;RPS8;PABPC4;MRPS18B;THOC1;RPSA;RPS3A;MLF1;MRPL43;THOC7;MRPL51;HNRNPH1;NUP50;MED20;SRSF3;RPL27;NUP54;RPL26;HNRNPH3;SRSF7;SLBP;NUFIP1;MRPS36;MRPS33;RPL36A;LMF2;MRPL55;RPS15A;POLR2B;POLR2C;POLR2D;DHX38;RPL13;POLR2F;RPS2;RPS27A;RPL17;POLR2K;POLR2L;CPSF4;RNGTT;MRPL28;RPL23A;MAGOHB;RPS26;XAB2;HNRNPK;COPS5;RPL27A;MPHOSPH10;RSL24D1;RPS24;NUP37
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	66/314	1.541188e-16	3.093935e-13	0	0	3.748443e+00	1.364763e+02	RPL4;MRPS15;RPL3;MRPS16;MRPS14;RPLP0;MRPL36;MRPL34;PWP1;MRPL32;RPL7;PTMS;MRPL41;EEF1B2;RPS17;RPL18A;RPL36;RPL37;MRPL9;RPS12;MEF2A;TSFM;RPL21;RPS7;RPS8;PABPC4;MRPS18B;REV1;RPSA;RPS3A;MLF1;MRPL43;MRPL51;MED20;RPL27;RPL26;RHNO1;SET;MRPS36;MRPS33;RPL36A;MRPL55;RPS15A;POLR2B;ORC3;POLR2C;POLR2D;RPL13;POLR2F;RPS2;RPS27A;RPL17;POLR2K;POLR2L;DUT;TREX1;MRPL28;RPL23A;RPS26;XAB2;COPS5;RPL27A;RPA3;ATM;RSL24D1;RPS24
GO_Biological_Process_2021	translation (GO:0006412)	52/214	4.852983e-16	6.494909e-13	0	0	4.494071e+00	1.584689e+02	RPL4;MRPS15;RPL3;MRPS16;MRPS14;RPLP0;MRPL36;MRPL34;MRPL32;RPL7;MRPL41;EEF1B2;RPS17;RPL18A;RPL36;RPL37;MRPL9;RPS12;TSFM;RPL21;RPS7;RPS8;PABPC4;MARS2;MRPS18B;RPSA;RPS3A;MRPL43;MRPL51;PPA2;RPL27;RPL26;MRPS36;MRPS33;RPL36A;MRPL55;RPS15A;RPL13;RPS2;RPS27A;RPL17;TMA7;MRPL28;RPL23A;RPS26;COPS5;RPL27A;RPL22L1;ABCE1;RSL24D1;RPS24;RPL26L1
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	44/162	1.119321e-15	1.123519e-12	0	0	5.201512e+00	1.790675e+02	RPL4;MRPS15;RPL3;MRPS16;MRPS14;MRPS36;MRPS33;RPLP0;RPL36A;MRPL36;MRPL34;MRPL32;RPL7;MRPL55;MRPL41;RPS17;RPS15A;RPL18A;RPL36;RPL13;RPL37;MRPL9;RPS2;RPS27A;RPL17;RPS12;RPL21;RPS7;RPS8;PABPC4;MRPS18B;MRPL28;RPSA;RPS3A;RPL23A;MRPL43;RPS26;COPS5;MRPL51;RPL27A;RPL27;RPL26;RSL24D1;RPS24
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	31/90	1.484596e-14	1.192131e-11	0	0	7.281432e+00	2.318484e+02	RPL4;SRP19;RPL3;RPLP0;ZFAND2B;SRP54;RPL36A;RPL7;RPS17;RPS15A;RPL18A;RPL36;RPL13;RPL37;SEC61B;RPS2;RPS27A;RPL17;RPS12;SEC63;RPL21;RPS7;RPS8;RPS3A;RPSA;RPL23A;RPS26;RPL27A;RPL27;RPL26;RPS24
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	31/93	4.165272e-14	2.787261e-11	0	0	6.927985e+00	2.134471e+02	EIF4A2;RPL4;RPL3;RPLP0;RPL36A;RPL7;RPS17;RPS15A;RPL18A;RPL36;RPL13;RPL37;RPS2;RPS27A;RPL17;RPS12;RPL21;RPS7;RPS8;TMA7;RPS3A;RPSA;RPL23A;RPS26;EIF3M;RPL27A;RPL27;RPL22L1;RPL26;RPL26L1;RPS24
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	31/103	9.370968e-13	5.374920e-10	0	0	5.962552e+00	1.651388e+02	RPL4;SRP19;RPL3;RPLP0;ZFAND2B;SRP54;RPL36A;RPL7;RPS17;RPS15A;RPL18A;RPL36;RPL13;RPL37;RPS2;RPS27A;RPL17;RPS12;SEC63;RPL21;RPS7;RPS8;RPSA;RPS3A;RPL23A;RPS26;RPL27A;SRPRB;RPL27;RPL26;RPS24
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	29/94	2.530631e-12	1.270060e-09	0	0	6.171684e+00	1.647997e+02	RPL4;SRP19;RPL3;RPLP0;SRP54;RPL36A;RPL7;RPS17;RPS15A;RPL18A;RPL36;RPL13;RPL37;RPS2;RPS27A;RPL17;RPS12;SEC63;RPL21;RPS7;RPS8;RPS3A;RPSA;RPL23A;RPS26;RPL27A;RPL27;RPL26;RPS24
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	69/417	6.771363e-12	3.020780e-09	0	0	2.783933e+00	7.159808e+01	RPL4;MRPS15;RPL3;MRPS16;MRPS14;UBE2D2;RPLP0;MRPL36;UBE2L6;MIA3;MRPL34;MRPL32;RPL7;MRPL41;RPS17;RPL18A;RPL36;RPL37;MRPL9;RPS12;RPL21;RPS7;RPS8;PABPC4;MRPS18B;ADAM10;RPSA;RPS3A;PDIA6;MRPL43;FBXW2;MRPL51;FDX1;YME1L1;RPL27;RPL26;STOML2;RPN2;MRPS36;MRPS33;RPL36A;HTRA2;MRPL55;HSP90B1;TGOLN2;RPS15A;RPL13;RIPK1;RPS2;RPS27A;ST3GAL1;RPL17;SEC11A;LCMT1;SEC11C;UBE2I;CCDC59;MRPL28;RPL23A;UBE2G1;KTN1;RPS26;COPS5;MGAT4A;RPL27A;RSL24D1;BAP1;RPS24;MSRB1
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process (GO:0000956)	36/171	1.150542e-09	4.619427e-07	0	0	3.694182e+00	7.603747e+01	RPL4;RPL3;RPLP0;RPL36A;RPL7;ZFP36L1;RPS17;RPS15A;RPL18A;EXOSC9;POLR2D;RPL36;RPL13;RPL37;RPS2;RPS27A;RPL17;RPS12;DIS3L2;UPF2;RPL21;RPS7;RPS8;RPSA;CNOT10;RPS3A;RPL23A;MAGOHB;RPS26;PAN3;RPL27A;RPL27;ATM;RPL26;CNOT8;RPS24
