Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	198/1406	1.870865e-23	1.410632e-20	0	0	2.434296e+00	1.273941e+02	EIF4A1;RPL3;TFRC;RPL32;GPATCH8;RPL6;RRP8;IFIT3;IFIT2;LGALS3;ALKBH5;LGALS1;RPS16;ZC3H12A;RPL38;RPS11;RPL39;ABT1;IMP3;RPL23;DNTTIP2;SRRM1;EWSR1;CLNS1A;XRN2;FLYWCH2;DXO;KCTD12;RPL26;RPL29;RPL28;AARS2;DHX9;BAZ2A;MRPL14;RPS4Y1;MTDH;MRPL20;PCBP2;ERI3;CSTF1;LTA4H;LYAR;N4BP1;TOE1;BTF3;SRPK2;RPL41;RDX;PUM1;PRRC2A;EIF5;AGO1;HNRNPD;GRB2;RNPS1;FARSA;APOBEC3A;RPS24;APOBEC3B;MRPS12;CCDC124;MRPL37;MRPL32;FARS2;SMG6;TMSB4X;C1QBP;RRP12;NELFE;ANXA2;PRMT1;MRPL43;KIN;NSA2;PSMA1;SLTM;HNRNPH2;GRN;RPL10;NIP7;RPL11;MRPS31;RPS27L;MRPL54;EXOSC7;TCOF1;PPP1R8;RPL14;CTNNA1;FLNA;RPL13;ZNF106;RPL15;RPS2;SF3B1;RPL19;ELP5;SCAF4;NUDT21;RSL1D1;PKN2;HDGF;FAU;OTUD4;HDLBP;CASC3;PARK7;APEH;SRP14;FBL;ZFP36;CAST;RPS9;NOSIP;ALG13;FTSJ3;SLFN11;SRSF2;SRSF3;S100A4;RPP25;SRSF9;SNRPB;DDX5;RBM8A;YTHDC1;MAZ;PRPF8;ZFP36L2;ZFP36L1;SAFB2;NDUFV3;CWC15;SUPT5H;QKI;DIAPH1;LSM14B;NOP10;YWHAE;USP36;CELF1;CCDC47;AKAP8L;PINX1;HMGB2;DDX42;MTO1;YBX3;MRPL4;RPS4X;RBM3;SUMO1;SNRNP70;SUMO2;MRPL9;COA6;RBM5;RBM6;EIF5A;EIF5B;RBM14;GLRX3;DDX55;RBM18;RPL13A;EDF1;SMC1A;DNAJC2;SFPQ;DDX19B;PKM;SYF2;OAS2;OAS3;ANG;TOP1;SLC25A5;SLC25A11;RBM22;RPL36A;RRBP1;HSD17B10;RALY;HNRNPA1;NIFK;CDC5L;PDAP1;RPL35A;HNRNPAB;TPD52L2;CDK11B;EIF3H;ESF1;P4HB;VIM;TPT1;FAM50A
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	48/282	4.269958e-09	1.191234e-06	0	0	2.852104e+00	5.496478e+01	RB1;YWHAE;GPI;GSK3B;RALA;UBXN1;RALB;CUL5;FAF1;RPL11;UBE2D1;NEDD8;AUP1;CASC3;ARRB2;HIF1A;GABARAP;TRIOBP;CASP8;SUMO1;PRKAR2A;PCBP2;BAG1;SUMO2;ZNF746;PSMD1;FBXO7;IKBKE;CDK5RAP3;SMAD2;GABARAPL2;GABARAPL1;RPL23;HSPA6;RPA2;ISG15;PARP9;PRDX6;RNF40;PML;NFKBIA;DNAJA1;UQCRC1;STUB1;LTBR;SLC25A5;UBA52;OTUB1
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	46/265	4.739657e-09	1.191234e-06	0	0	2.918446e+00	5.593873e+01	RB1;YWHAE;GPI;GSK3B;RALA;UBXN1;RALB;CUL5;FAF1;RPL11;UBE2D1;NEDD8;AUP1;CASC3;ARRB2;HIF1A;GABARAP;TRIOBP;CASP8;SUMO1;PRKAR2A;PCBP2;BAG1;SUMO2;ZNF746;PSMD1;FBXO7;IKBKE;SMAD2;GABARAPL2;GABARAPL1;RPL23;HSPA6;RPA2;ISG15;PRDX6;RNF40;PML;NFKBIA;DNAJA1;UQCRC1;STUB1;LTBR;SLC25A5;UBA52;OTUB1
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	11/35	1.356846e-05	2.046124e-03	0	0	6.270067e+00	7.027343e+01	NDUFA9;NDUFB9;NDUFA13;NDUFB7;NDUFS8;NDUFB10;NDUFS7;NDUFA2;NDUFB1;NDUFC2;NDUFV3
GO_Molecular_Function_2021	NADH dehydrogenase (ubiquinone) activity (GO:0008137)	11/35	1.356846e-05	2.046124e-03	0	0	6.270067e+00	7.027343e+01	NDUFA9;NDUFB9;NDUFA13;NDUFB7;NDUFS8;NDUFB10;NDUFS7;NDUFA2;NDUFB1;NDUFC2;NDUFV3
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	7/15	2.762344e-05	3.471346e-03	0	0	1.194529e+01	1.253879e+02	CYB5R4;NCF1;AIFM1;NCF2;NCF4;CYBA;KMO
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	42/322	4.476384e-05	4.821705e-03	0	0	2.070993e+00	2.073915e+01	YWHAE;ARHGAP1;HDLBP;CAPG;IQGAP1;PARK7;RPL6;PSMB6;PCMT1;SLK;BSG;CTNNA1;RPL14;FLNA;RPL15;RPS2;EMD;SPTAN1;YKT6;WASF2;S100A11;CAST;RANBP1;USP8;NUDC;ANXA1;ANXA2;RDX;PRDX6;RAB10;RSL1D1;CCS;EIF5;PKM;EEF1D;NUMB;CDC42EP1;PLIN3;CTNNB1;PKN2;RPL29;CD46
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	13/58	1.203302e-04	1.051018e-02	0	0	3.953396e+00	3.568046e+01	NDUFA9;NDUFB9;NDUFA13;NDUFB7;NDUFB10;NDUFA2;NDUFC2;NDUFB1;COX7A2L;NDUFS8;NDUFS7;UQCRC1;NDUFV3
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	35/263	1.254531e-04	1.051018e-02	0	0	2.114308e+00	1.899405e+01	EIF4A1;DDX5;RBM8A;DHX9;YTHDC1;CELF1;HDLBP;PARK7;YBX3;ZFP36L1;ZFP36;SNRNP70;C1QBP;ZC3H12A;PCBP2;PPP1R8;RPS2;SF3B1;N4BP1;RBM5;RPL41;RBM14;RPL13A;PUM1;SUPT5H;HNRNPAB;RNF40;QKI;NUDT21;RSL1D1;PKM;DXO;RNPS1;RPL26;LSM14B
GO_Molecular_Function_2021	RAGE receptor binding (GO:0050786)	5/9	1.499263e-04	1.130444e-02	0	0	1.704337e+01	1.500732e+02	HMGB2;S100A12;S100A4;S100A9;S100A8
