Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	62/103	1.113012e-45	4.243916e-42	0	0	2.147340e+01	2.222696e+03	RPL5;RPL30;RPL31;RPLP1;RPLP0;RPL10A;RPL8;SRP14;RPL9;RPS15;RPL7A;SEC61A1;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;SEC62;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL37A;CHMP4B;RPL27;RPL29;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;EDEM1;SGTA;RPL23A;RPS28;SPCS2;RPS27;RPS29;SRPRB;RPS20;RPS21;RPS24;RPS23
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	59/94	4.704405e-45	8.968947e-42	0	0	2.389037e+01	2.438439e+03	RPL5;RPL30;ARL6IP1;RPL31;RPLP1;RPLP0;RPL10A;RPL8;SRP14;RPL9;RPS15;RPL7A;SEC61A1;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;SEC62;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;SSR2;RPS6;RPL13A;RPS3A;RPSA;RPL37A;RPL27;RPL29;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL23A;RPS28;RPS27;RPS29;RPS20;RPS21;RPS24;RPS23
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	56/90	1.636667e-42	2.080204e-39	0	0	2.329054e+01	2.240920e+03	RPL5;RPL30;RPL31;RPLP1;RPLP0;RPL10A;RPL8;SRP14;RPL9;RPS15;RPL7A;SEC61A1;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPS3A;RPSA;RPL37A;RPL27;RPL29;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL23A;RPS28;RPS27;RPS29;RPS20;RPS21;RPS24;RPS23
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	56/93	2.235948e-41	2.131418e-38	0	0	2.139866e+01	2.002943e+03	EIF4A2;RPL5;RPL30;RPL31;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPS15;RPL7A;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPL38;RPL37;RPS11;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPS3A;RPSA;RPL37A;RPL27;RPL29;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL23A;RPS28;RPS27;RPS29;EIF3I;RPL22L1;RPS20;RPS21;RPS24;RPS23
GO_Biological_Process_2021	translation (GO:0006412)	78/214	1.251465e-36	9.543673e-34	0	0	8.202846e+00	6.781190e+02	RPL5;RPL30;RPL31;RPLP1;RPLP0;MRPL36;RPL8;RPL10A;RPL9;MRPL32;RPS15;EEF1B2;RPL7A;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPS13;RARS2;RPS9;RPL21;RPS7;RPS8;RPL23;PABPC4;RPS5;RPS6;DHPS;MRPS18A;RPL13A;MRPL47;RPSA;RPS3A;QRSL1;MRPS6;TUFM;MRPL52;EEF1A1;EEF1G;PPA2;RPL37A;RPL27;RPL29;UBA52;RPL10;RPL12;RPL11;SRBD1;MRPL13;RPS15A;RPL13;IARS2;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;PTCD3;MRPL28;RPL23A;EEF2;AIMP1;RPS28;RPS27;RPS29;RPS6KB2;RPS20;RPL22L1;RPS21;RPS24;RPS23
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	57/113	2.707713e-36	1.720752e-33	0	0	1.438711e+01	1.178260e+03	RPL5;RPL30;RPL31;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPS15;RPL7A;RPS16;RPL18A;RPS19;PPP2R1A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL27;RPL29;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;UPF3A;RPL23A;RPS28;RPS27;RPS29;RNPS1;RPS20;RPS21;RPS24;RPS23
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	65/162	1.233573e-33	6.719446e-31	0	0	9.508691e+00	7.205248e+02	RPL5;RPL30;RPL31;RPLP1;RPLP0;MRPL36;RPL10A;RPL8;RPL9;MRPL32;RPS15;RPL7A;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;PABPC4;RPS6;DHPS;MRPS18A;RPL13A;RPSA;RPS3A;MRPS6;EEF1A1;MRPL52;RPL37A;RPL27;RPL29;RPL10;RPL12;RPL11;SRBD1;MRPL13;RPS15A;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;MRPL28;RPL23A;RPS28;RPS27;RPS29;RPS6KB2;RPS20;RPS21;RPS24;RPS23
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process (GO:0000956)	63/171	4.162736e-30	1.984064e-27	0	0	8.259875e+00	5.587920e+02	RPL5;RPL30;RPL31;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPS15;RPL7A;RPS16;RPL18A;RPS19;PPP2R1A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;CSDE1;RPL37A;RPL27;RPL29;UBA52;DCP2;DDX5;RPL10;RPL12;RPL11;ZFP36L1;EXOSC10;RPS15A;RPL13;POLR2G;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;UPF3A;RPL23A;RPS28;RPS27;RPS29;RNPS1;RPS20;RPS21;RPS24;RPS23
GO_Biological_Process_2021	gene expression (GO:0010467)	91/356	6.347389e-29	2.689177e-26	0	0	4.926663e+00	3.198731e+02	RPL5;RPL30;NUP107;RPL31;RPLP1;RPLP0;MRPL36;ADARB1;RPL8;RPL10A;PWP1;RPL9;MRPL32;RPS15;DUSP11;RPL7A;HHEX;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;PABPC4;RPS5;RPS6;DHPS;MRPS18A;DDX54;RPL13A;RPSA;RPS3A;MRPS6;CDC40;MRPL52;EEF1A1;DDX39A;HNRNPH1;RPL37A;RPL27;SRSF4;SRSF5;RPL29;PTMA;RPL10;RPL12;RPL11;SRBD1;U2AF1;MRPL13;TSPAN33;RPS15A;RPL13;NUP88;POLR2G;RPL15;RPS2;RPL18;RPS27A;RPL17;EIF4E;RPL19;CPSF1;MRPL28;RPL23A;SETX;PPP5C;RPS28;GOLPH3;HNRNPK;RPS27;RPS29;HNRNPA2B1;RPS6KB2;HNRNPD;RNPS1;RPS20;STUB1;RPS21;RPS24;RPS23
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	81/314	3.843159e-26	1.465396e-23	0	0	4.957501e+00	2.901175e+02	RPL5;RPL30;RPL31;RPLP1;RPLP0;MRPL36;RPL8;RPL10A;PWP1;RPL9;MRPL32;RPS15;EEF1B2;RPL7A;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;PABPC4;RPS5;RPS6;DHPS;REV1;MRPS18A;RPL13A;RPSA;RPS3A;MRPS6;TUFM;MRPL52;EEF1A1;EEF1G;RPL37A;RPL27;MCM5;RPL29;PTMA;BLM;RPL10;RPL12;RPL11;SRBD1;MRPL13;RPS15A;RBBP8;RPL13;POLR2G;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;MRPL28;NAP1L1;RPL23A;EEF2;PPP5C;RPS28;GOLPH3;RPS27;RPS29;RPS6KB2;RNPS1;RPS20;RPS21;RPS24;RPS23;RAD9A
GO_Biological_Process_2021	rRNA processing (GO:0006364)	54/173	5.065025e-22	1.755722e-19	0	0	6.377749e+00	3.127298e+02	RPL5;RPL30;RPL31;RPLP1;RPLP0;THUMPD1;RPL10A;RPL8;TFB1M;RPL9;RPS15;RPL7A;RPS16;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS9;RPL21;RPS7;RPL23;RPS6;WDR74;DDX54;RPL13A;UTP18;NSA2;C1D;RPL37A;SBDS;RPL27;RPL29;UBA52;RPL10;RPL12;RPL11;TSR3;NOLC1;EXOSC10;RPL13;RPL15;RPS2;EXOSC3;RPL18;RPL17;RPL19;NOP58;RPL23A;RPS28;RPS27;RPS24
GO_Biological_Process_2021	rRNA metabolic process (GO:0016072)	51/162	4.669085e-21	1.483602e-18	0	0	6.445659e+00	3.017427e+02	RPL5;RPL30;RPL31;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPS15;RPL7A;RPS16;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS9;RPL21;RPS7;RPL23;RPS6;WDR74;DDX54;RPL13A;UTP18;C1D;RPL37A;SBDS;RPL27;RPL29;UBA52;RPL10;RPL12;RPL11;NOLC1;EXOSC10;RPL13;RPL15;RPS2;EXOSC3;RPL18;RPL17;RPL19;NOP58;NIFK;RPL23A;RPS28;RPS27;RPS24
