Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	cytosolic large ribosomal subunit (GO:0022625)	30/55	5.134601e-21	1.766303e-18	0	0	1.664787e+01	7.777602e+02	RPL5;RPL30;RPL10;RPL31;RPLP1;RPL12;RPLP0;RPL11;RPL10A;RPL8;RPL9;RPL7A;RPL18A;RPL36;RPL35;RPLP2;RPL13;RPL38;RPL37;RPL15;RPL18;RPL17;RPL19;RPL21;RPL23;RPL13A;RPL23A;RPL37A;RPL27;RPL29
GO_Cellular_Component_2021	large ribosomal subunit (GO:0015934)	30/59	7.522667e-20	1.293899e-17	0	0	1.434853e+01	6.318200e+02	RPL5;RPL30;RPL10;RPL31;RPLP1;RPL12;RPLP0;RPL11;RPL10A;RPL8;RPL9;RPL7A;RPL18A;RPL36;RPL35;RPLP2;RPL13;RPL38;RPL37;RPL15;RPL18;RPL17;RPL19;RPL21;RPL23;RPL13A;RPL23A;RPL37A;RPL27;RPL29
GO_Cellular_Component_2021	ribosome (GO:0005840)	30/62	4.690063e-19	5.377939e-17	0	0	1.300126e+01	5.487008e+02	RPL30;RPL31;RPL11;RPL10A;RPL8;RPL9;MRPL13;RPL7A;RPL18A;RPS19;RPS18;RPL36;RPL38;RPL15;RPS11;RPL18;RPS13;RPL19;RPS9;RPS7;RPL23;RPS5;RPL13A;LARP4B;RPS28;RPS27;RPS29;RPL27;RPS21;RPS23
GO_Cellular_Component_2021	cytosolic small ribosomal subunit (GO:0022627)	24/40	2.067361e-18	1.777930e-16	0	0	2.072717e+01	8.440158e+02	RPS9;RPS7;RPS8;RPS5;RPS6;RPS3A;RPSA;RPS15;RPS28;RPS15A;RPS16;RPS27;RPS19;RPS18;RPS29;RPS20;RPS2;RPS11;RPS27A;RPS21;UBA52;RPS13;RPS24;RPS23
GO_Cellular_Component_2021	small ribosomal subunit (GO:0015935)	25/45	5.374033e-18	3.697335e-16	0	0	1.728176e+01	6.872084e+02	RPS15;RPS15A;RPS16;RPS19;RPS18;RPS2;RPS11;RPS27A;RPS13;RPS9;RPS7;RPS8;RPS5;RPS6;RPS3A;RPSA;MRPS6;RPS28;RPS27;RPS29;RPS20;RPS21;UBA52;RPS24;RPS23
GO_Cellular_Component_2021	nuclear lumen (GO:0031981)	110/745	1.119893e-14	6.420722e-13	0	0	2.471904e+00	7.940487e+01	RPL5;SMARCB1;ADARB1;PWP1;RRP8;TXN2;NUB1;RPS19;MYC;RPL36;ZNF207;RPL35;MACROD2;MAF1;RPS11;IER5;CDK5RAP3;RPS13;DDX18;RPS9;RPS7;SCAF11;RPL23;RPS6;WDR74;DNTTIP2;CYB561A3;LARP4B;VRK3;HDHD3;EEF1A1;EWSR1;NCL;SUB1;CMPK1;SBDS;RPL27;SRSF5;ZNF397;IPPK;ZCCHC7;BLM;INO80E;DDX5;RPS19BP1;ZCCHC9;NOLC1;RPAP2;DDRGK1;CAMTA1;ARL14EP;JUN;IQSEC1;XRCC5;UPF3A;SETX;ISG20;ABTB1;GNL3L;UBLCP1;STAG3;CDK4;GRB2;USP36;CDCA7L;PAK1IP1;RPL7A;MRPL40;SNAPC3;RBM7;METTL18;PARP1;BCKDHB;RPL13A;DDX54;EDF1;RPS3A;UTP18;GNL3;ARL4A;C1D;SF3B3;DDX24;RPL11;AKAP8;CAPG;CLN6;TAF1D;EXOSC10;IFI16;TRA2A;RPL13;DNAJB9;RPS2;RPL18;RPS27A;E2F5;EXOSC3;RPL19;SMARCE1;NOP58;NPM1;NIFK;MTX2;RPL23A;PML;SMUG1;CENPH;TCEA1;PTPN6
GO_Cellular_Component_2021	nucleolus (GO:0005730)	107/733	5.669761e-14	2.786282e-12	0	0	2.434486e+00	7.425436e+01	RPL5;SMARCB1;ADARB1;PWP1;RRP8;TXN2;NUB1;RPS19;MYC;RPL36;ZNF207;RPL35;MACROD2;MAF1;RPS11;IER5;CDK5RAP3;RPS13;DDX18;RPS9;RPS7;SCAF11;RPL23;RPS6;WDR74;DNTTIP2;CYB561A3;LARP4B;VRK3;HDHD3;EEF1A1;EWSR1;NCL;SUB1;CMPK1;SBDS;RPL27;SRSF5;ZNF397;IPPK;ZCCHC7;BLM;INO80E;DDX5;RPS19BP1;ZCCHC9;NOLC1;RPAP2;DDRGK1;CAMTA1;ARL14EP;IQSEC1;XRCC5;UPF3A;ISG20;ABTB1;GNL3L;UBLCP1;STAG3;CDK4;GRB2;USP36;CDCA7L;PAK1IP1;RPL7A;MRPL40;SNAPC3;RBM7;METTL18;PARP1;BCKDHB;RPL13A;DDX54;EDF1;RPS3A;UTP18;GNL3;ARL4A;C1D;SF3B3;DDX24;RPL11;AKAP8;CAPG;CLN6;TAF1D;EXOSC10;IFI16;TRA2A;RPL13;DNAJB9;RPS2;RPL18;RPS27A;E2F5;EXOSC3;RPL19;NOP58;NPM1;NIFK;MTX2;RPL23A;PML;SMUG1;CENPH;TCEA1;PTPN6
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	470/5192	8.495092e-13	3.652890e-11	0	0	1.536316e+00	4.270055e+01	ITSN2;ATF2;RPL5;ZNF296;RPL30;ZNF292;DCAF8;ADARB1;SMC6;GABPB1;TMEM91;RPL9;SMC4;GPATCH8;SPIB;MYC;GPBP1;BBX;ADNP2;IER5;CDK5RAP3;GAMT;DAXX;MEF2C;MBNL1;PRKCB;ZNF281;WDR74;MED4;HDHD3;SND1;DDX39A;EWSR1;CLNS1A;RPL27;PRKD2;UBA52;ATF4;SHMT2;FLII;ZNF24;OAZ1;SAMSN1;NTHL1;PTPMT1;LTA4H;LYN;ARL14EP;CREBBP;JUN;UPF3A;NFATC1;FLI1;SETX;EHD1;HNRNPM;PPP5C;EIF5;HNRNPK;EHD4;HNRNPD;REL;PKIG;ITPA;GAPT;CEP57;ZNF493;BTG1;RPLP0;ARPC1A;ADK;SNX10;MED17;OSBPL10;MRPL40;ANXA7;HLA-DPA1;ZNF485;TPI1;RIPK3;ANXA4;TCF12;PAWR;PAX5;GNL3;DDB1;TAF6L;ERGIC1;SF3B3;CTDP1;RPL10;PSMB7;HLA-DMA;BCLAF1;EXOSC10;HLA-DMB;RPL13;ANKRD54;RPL15;RPS2;RPS27A;RPL18;MEF2D;RPL17;NKTR;MBD4;RIC3;CENPV;SF3A2;PCGF5;NR1H2;SAAL1;WWP2;PSMB8;PSMB9;WDR11;PSMC6;CENPH;SNX14;PSMC2;SERBP1;GID8;LAMTOR4;DGKD;UBE2D2;GTF2B;RPL10A;TUBB6;ZNF207;PAPOLA;SLC25A42;MACROD2;MAF1;HMGN3;KPNA1;HMGN1;TLE4;BNIP3L;RPS9;TLE1;RPS7;RPS8;RALGAPA1;SWAP70;RPS6;UGT2B17;UBE2E2;RPSA;CYB561A3;VRK3;DMTF1;KAT6B;NCL;SRSF4;SNRPF;ZNF675;SNRPB;IPPK;ZNF792;BLM;KMT2A;ITPR1;BAG6;STIP1;SAFB2;IP6K1;AKIRIN2;RITA1;EEF2;LSM4;LSM3;NFKB2;LSM2;COPRS;CDK9;LSM7;UBLCP1;ARPC3;CDK4;MDM4;SP140L;OGT;RAD9A;HSP90AB1;CALCOCO2;LRRK2;CDCA7L;UFSP2;DUSP18;DUSP11;FUNDC2;RPL7A;HHEX;LBH;VPS72;PPP6R2;ZNF644;CEP290;ZNF641;METTL18;ACTR3;EIF5A;EIF5B;ACTR2;ZNF880;ATRX;RPL13A;EDF1;PLRG1;PTP4A1;ARL4A;CTDSP1;TMBIM1;C1D;RPL37A;MCM5;CRK;BIRC3;SLC25A6;MTPN;MGRN1;PRCC;NLRC5;PBXIP1;PRCP;PDHB;RCHY1;CXXC5;HDAC9;MALT1;HDAC7;IFI16;RBBP8;TNNI2;POLR2G;RBBP7;DRAM2;E2F5;HNRNPA0;SMARCE1;CYB5A;ASCC1;CNBP;FOXJ2;RPL23A;PML;PTPN6;STUB1;TCERG1;SMARCB1;CCNI;RTCA;RTCB;IKZF1;PWP1;RPS15;SNRPD2;PPP2R1A;RPS18;CPNE1;FAM53C;FAM53B;KAT8;TRIM21;RPS13;SRRM2;SFMBT1;SP110;RECQL;CRNKL1;NEIL2;THAP7;SUB1;CSNK2B;BTK;UPRT;NEIL1;ZNF830;CCDC82;TELO2;BEX2;ANP32A;KLK1;SP140;ZBTB1;RPAP2;OSGEP;UBE2J1;ZNF706;TP53BP2;RAB11FIP3;SNX5;SEC31A;DECR1;XRCC5;IQSEC1;SIAH2;SMARCA5;PARP14;GADD45G;STAG1;RPS27;STAG3;FUBP1;ID3;GRB2;RNPS1;INTS6;CALM2;RPS24;CLIC4;PPP1R11;LIMD1;CTSS;MAP1LC3B;HINT3;C1QBP;RAC2;CTSH;TMED2;ACADM;CLIC1;PARP1;PRMT1;PABPC4;STRBP;TUBG1;PPRC1;RHOA;HCK;HNRNPH1;WAC;PTMA;STX12;SP100;AKAP8;CAPG;RELB;NT5C;HIRA;SH3BGRL;SERTAD1;TCEAL4;HSF1;METTL4;GPBP1L1;SCAND1;EXOSC3;UBL4A;CD74;NPM1;RANBP3;NFYC;PPP1CA;STK17A;HNRNPA2B1;DPAGT1;PEBP1;CWC25;UBE2Z;SRP14;EEF1B2;POGZ;TRAPPC12;TMEM38B;PUS1;APLP2;TSC2;ARID5B;CGRRF1;ADAM19;EEF1A1;ZNF91;PPIF;SBDS;CMPK1;CHMP4B;ISCU;DDX5;AKNA;PSMD14;UBA6;DDX1;UBA5;STK4;PMF1;ZFP36L1;UBB;STAP1;CAMTA1;CYC1;NLRP1;BPTF;UBE2H;POU2F1;CPSF1;NONO;CBX1;CHCHD10;POU2F2;COQ7;ISG20;NFKBIA;HOOK2;UBA3;TCF4;MAN2B1;NFKBID;USP36;DDX3X;HMGB1;YBX1;AFF3;DNPH1;ELAVL1;YBX3;SFR1;SNAPC3;SNAPC4;PDE4B;FLOT2;RBM7;USP48;CAMK1D;DDX54;RPS3A;PPP2R5C;UTP18;YWHAZ;EPN1;EEF1G;LMBRD1;OAS1;RABEP2;IRF4;IRF1;IRF8;NAA38;ZMYND11;ATF6B;POLDIP2;USP12;CSTF2T;MAT2B;RNF4;CLN6;ADD1;DNPEP;CAND1;TRA2A;PTK2B;BNIP2;VHL;SMNDC1;ATF7IP;KDM4B;B3GAT3;POLM;MX1;SGTA;PDE4DIP;NAP1L1;GOLPH3;CCS;TEN1;GNPDA2;GLB1;RPS6KB2;CDK2AP2;CHPT1
GO_Cellular_Component_2021	nucleus (GO:0005634)	411/4484	9.987882e-12	3.817590e-10	0	0	1.530024e+00	3.875497e+01	ATF2;RPL5;ZNF296;RPL30;ZNF292;DCAF8;ADARB1;SMC6;GABPB1;RPL9;SMC4;GPATCH8;SPIB;MYC;GPBP1;BBX;ADNP2;IER5;CDK5RAP3;GAMT;DAXX;MEF2C;MBNL1;PRKCB;ZNF281;WDR74;MED4;SND1;DDX39A;EWSR1;CLNS1A;RPL27;PRKD2;UBA52;ATF4;SHMT2;FLII;ZNF24;OAZ1;SAMSN1;NTHL1;PTPMT1;LTA4H;LYN;CREBBP;JUN;UPF3A;NFATC1;FLI1;SETX;HNRNPM;PPP5C;EIF5;HNRNPK;EHD4;HNRNPD;REL;PKIG;CEP57;ZNF493;BTG1;RPLP0;ARPC1A;ADK;SNX10;MED17;MRPL40;ANXA7;ZNF485;TPI1;RIPK3;ANXA4;TCF12;PAWR;GNL3;DDB1;TAF6L;SF3B3;CTDP1;RPL10;PSMB7;BCLAF1;EXOSC10;RPL13;ANKRD54;RPL15;RPS2;RPS27A;RPL18;MEF2D;RPL17;NKTR;MBD4;CENPV;SF3A2;PCGF5;NR1H2;SAAL1;WWP2;PSMB8;PSMB9;WDR11;PSMC6;CENPH;PSMC2;SERBP1;GID8;DGKD;UBE2D2;GTF2B;RPL10A;TUBB6;ZNF207;PAPOLA;SLC25A42;MACROD2;MAF1;HMGN3;KPNA1;HMGN1;TLE4;BNIP3L;RPS9;TLE1;RPS7;RPS8;RALGAPA1;SWAP70;RPS6;UBE2E2;RPSA;VRK3;DMTF1;KAT6B;NCL;SRSF4;SNRPF;ZNF675;SNRPB;IPPK;ZNF792;BLM;KMT2A;BAG6;STIP1;SAFB2;IP6K1;AKIRIN2;RITA1;EEF2;LSM4;LSM3;NFKB2;LSM2;COPRS;CDK9;LSM7;UBLCP1;ARPC3;CDK4;MDM4;SP140L;OGT;RAD9A;HSP90AB1;CALCOCO2;CDCA7L;UFSP2;DUSP18;DUSP11;FUNDC2;RPL7A;HHEX;LBH;VPS72;PPP6R2;ZNF644;CEP290;ZNF641;METTL18;ACTR3;EIF5A;EIF5B;ACTR2;ZNF880;ATRX;RPL13A;EDF1;PLRG1;PTP4A1;ARL4A;CTDSP1;C1D;RPL37A;MCM5;CRK;BIRC3;SLC25A6;MTPN;MGRN1;PRCC;NLRC5;PBXIP1;PDHB;RCHY1;CXXC5;HDAC9;MALT1;HDAC7;IFI16;RBBP8;TNNI2;POLR2G;RBBP7;HNRNPA0;SMARCE1;ASCC1;CNBP;FOXJ2;RPL23A;PML;PTPN6;STUB1;TCERG1;SMARCB1;CCNI;RTCA;RTCB;IKZF1;PWP1;RPS15;SNRPD2;PPP2R1A;RPS18;CPNE1;FAM53C;FAM53B;KAT8;TRIM21;RPS13;SRRM2;SFMBT1;SP110;RECQL;CRNKL1;THAP7;SUB1;CSNK2B;BTK;NEIL1;ZNF830;CCDC82;TELO2;BEX2;ANP32A;KLK1;SP140;ZBTB1;RPAP2;OSGEP;UBE2J1;ZNF706;TP53BP2;DECR1;XRCC5;SMARCA5;PARP14;GADD45G;STAG1;RPS27;STAG3;FUBP1;ID3;GRB2;RNPS1;INTS6;CALM2;RPS24;CLIC4;PPP1R11;LIMD1;HINT3;C1QBP;ACADM;CLIC1;PARP1;PRMT1;PABPC4;STRBP;TUBG1;PPRC1;HNRNPH1;WAC;PTMA;SP100;AKAP8;CAPG;RELB;NT5C;HIRA;SH3BGRL;SERTAD1;TCEAL4;HSF1;METTL4;GPBP1L1;SCAND1;EXOSC3;UBL4A;CD74;NPM1;RANBP3;NFYC;PPP1CA;STK17A;HNRNPA2B1;PEBP1;CWC25;UBE2Z;SRP14;EEF1B2;POGZ;TRAPPC12;TMEM38B;PUS1;APLP2;TSC2;ARID5B;ADAM19;EEF1A1;ZNF91;SBDS;CMPK1;CHMP4B;ISCU;DDX5;PSMD14;UBA6;DDX1;STK4;ZFP36L1;UBB;STAP1;CAMTA1;CYC1;NLRP1;BPTF;UBE2H;POU2F1;CPSF1;NONO;CBX1;CHCHD10;POU2F2;COQ7;ISG20;NFKBIA;UBA3;TCF4;NFKBID;USP36;DDX3X;HMGB1;YBX1;AFF3;DNPH1;ELAVL1;YBX3;SFR1;SNAPC3;SNAPC4;PDE4B;RBM7;USP48;CAMK1D;DDX54;RPS3A;PPP2R5C;UTP18;YWHAZ;EEF1G;OAS1;IRF4;IRF1;IRF8;NAA38;ZMYND11;ATF6B;POLDIP2;USP12;MAT2B;RNF4;ADD1;DNPEP;CAND1;TRA2A;PTK2B;VHL;SMNDC1;ATF7IP;KDM4B;POLM;MX1;SGTA;PDE4DIP;NAP1L1;CCS;TEN1;GNPDA2;RPS6KB2;CDK2AP2
GO_Cellular_Component_2021	polysomal ribosome (GO:0042788)	16/30	1.266648e-11	4.357268e-10	0	0	1.570058e+01	3.939599e+02	RPL30;RPL31;RPL11;LARP4B;RPL10A;RPL8;RPL7A;RPS28;RPL18A;RPS29;RPL36;RPL38;RPL18;RPS21;RPL19;RPS23
