Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	72/251	2.066831e-26	8.356196e-23	0	0	5.713032e+00	3.378756e+02	PDCD7;HNRNPU;HNRNPR;WDR83;CWC27;UBL5;RBM4;SNRPD2;PCF11;RBMX2;SNRNP70;CWC22;DHX15;BCAS2;CTNNBL1;IK;NCBP2;BUD31;PLRG1;GTF2F1;WBP11;SRRM1;WDR33;HNRNPUL1;HNRNPH1;SRSF2;SRSF3;PPIH;SRSF4;SNRPA1;HNRNPH3;GEMIN7;SNRPF;SNRNP200;SRSF7;SNRPA;SNRPB;RBM22;SF3B4;DDX5;SRRT;RNF113A;PUF60;POLR2B;U2AF2;POLR2C;TRA2B;POLR2F;RALY;SNRPB2;POLR2I;SF3B1;SRSF11;POLR2K;POLR2L;ZRSR2;CPSF4;HSPA8;HNRNPA3;GPKOW;FUS;NONO;MAGOHB;HNRNPM;NUDT21;SNRNP40;HNRNPK;HNRNPF;HNRNPA2B1;RNPS1;PRPF31;HNRNPC
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	75/274	4.838279e-26	9.780581e-23	0	0	5.359552e+00	3.124118e+02	PDCD7;HNRNPU;HNRNPR;WDR83;CWC27;UBL5;RBM4;SNRPD2;PCF11;RBMX2;SNRNP70;CWC22;DHX15;BCAS2;CTNNBL1;IK;SCAF11;NCBP2;BUD31;PLRG1;GTF2F1;WBP11;SRRM1;WDR33;SCNM1;HNRNPUL1;HNRNPH1;SRSF2;STRAP;SRSF3;PPIH;SRSF4;SNRPA1;HNRNPH3;GEMIN7;SNRPF;SNRNP200;SRSF7;SNRPA;SNRPB;RBM22;SF3B4;DDX5;SRRT;RNF113A;PUF60;POLR2B;U2AF2;POLR2C;TRA2B;POLR2F;RALY;SNRPB2;POLR2I;SF3B1;SRSF11;POLR2K;POLR2L;ZRSR2;CPSF4;HSPA8;HNRNPA3;GPKOW;FUS;NONO;MAGOHB;HNRNPM;NUDT21;SNRNP40;HNRNPK;HNRNPF;HNRNPA2B1;RNPS1;PRPF31;HNRNPC
GO_Biological_Process_2021	mRNA processing (GO:0006397)	77/300	9.385373e-25	1.264835e-21	0	0	4.911464e+00	2.717291e+02	CCNH;PDCD7;HNRNPU;HNRNPR;WDR83;CWC27;UBL5;RBM4;SNRPD2;PCF11;RBMX2;SNRNP70;CWC22;DHX15;BCAS2;CTNNBL1;IK;SCAF11;NCBP2;BUD31;PLRG1;GTF2F1;WBP11;SRRM1;WDR33;ERN1;HNRNPUL1;HNRNPH1;SRSF2;SRSF3;PPIH;SRSF4;SNRPA1;HNRNPH3;GEMIN7;SNRPF;SNRNP200;SRSF7;SNRPA;SNRPB;RBM22;SF3B4;DDX5;SRRT;RNF113A;PUF60;POLR2B;U2AF2;POLR2C;TRA2B;POLR2F;RALY;SNRPB2;POLR2I;SF3B1;SRSF11;POLR2K;POLR2L;ZRSR2;CPSF4;HSPA8;HNRNPA3;RNGTT;GPKOW;FUS;NONO;MAGOHB;HNRNPM;NUDT21;SNRNP40;HNRNPK;SON;HNRNPF;HNRNPA2B1;RNPS1;PRPF31;HNRNPC
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	23/48	8.288848e-15	8.377953e-12	0	0	1.269709e+01	4.116888e+02	HSPA9;ARF1;ANXA2;RPLP0;AIP;CDC42;CNN2;RAP1B;HNRNPDL;IFNG;HNRNPF;CFL1;HNRNPA2B1;STAT4;PDCD4;PSME2;SNRPA1;CD47;LCP1;P4HB;IL12RB1;PPIA;JAK1
GO_Biological_Process_2021	gene expression (GO:0010467)	67/356	2.815797e-14	2.258741e-11	0	0	3.260609e+00	1.017341e+02	RPL3;MRPS16;CELF2;RPLP0;HNRNPU;MRPL34;RPL9;RPL6;MRPL32;RBM3;RBM4;MRPL9;RPL21;RPS7;NCBP2;RPSA;RPS3A;MRPS7;MLF1;MRPL43;SRRM1;WDR33;HNRNPUL1;HNRNPH1;DNAJB11;SRSF2;SRSF3;RPL27;SRSF4;HNRNPH3;SRSF7;SLBP;NUFIP1;MRPL10;TSPAN32;MRPL55;RPS15A;POLR2B;U2AF2;POLR2C;TPR;RPL14;RPS3;POLR2F;RPS27A;POLR2I;RPL17;SRSF11;POLR2K;POLR2L;CPSF4;RBM39;RNGTT;MRPL28;RPL23A;MAGOHB;RPS26;SNRNP40;HNRNPK;COPS5;TNIP1;HNRNPF;RPL27A;HNRNPA2B1;RNPS1;STUB1;NUP37
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	22/46	3.352077e-14	2.258741e-11	0	0	1.264239e+01	3.922505e+02	HSPA9;ARF1;ANXA2;RPLP0;AIP;CDC42;CNN2;RAP1B;HNRNPDL;IFNG;HNRNPF;CFL1;HNRNPA2B1;STAT4;PDCD4;PSME2;SNRPA1;LCP1;P4HB;IL12RB1;PPIA;JAK1
GO_Biological_Process_2021	RNA processing (GO:0006396)	44/179	5.636017e-14	3.255202e-11	0	0	4.542332e+00	1.385730e+02	SF3B4;NUFIP1;PDCD7;CELF2;HNRNPU;HNRNPR;TSEN54;RBM3;PPP2CA;RBM4;SNRPD2;U2AF2;DHX15;SF3B1;BCAS2;SRSF11;ZRSR2;RBM39;RNGTT;SCAF11;FUS;NCBP2;NONO;USB1;MAGOHB;SRRM1;NUDT21;SNRNP40;HNRNPK;SON;SCNM1;HNRNPUL1;HNRNPH1;HNRNPF;HNRNPA2B1;SRSF2;SRSF4;RNPS1;SNRPA1;SNRPF;HNRNPC;HNRNPH3;SRSF7;SNRPB
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	40/158	2.789977e-13	1.409985e-10	0	0	4.714437e+00	1.362829e+02	DENND1B;ITK;STOML2;CD3G;PTPN22;GATA3;CD3E;CD3D;PSMA7;PSMB6;PSMB7;PSMD4;GRAP2;PSMD3;PSMB1;CSK;FYN;PLCG1;SKP1;NCK1;BTN3A1;TRAT1;THEMIS;BTN3A3;HLA-A;BTN3A2;PSMB8;PSMB9;ZAP70;PSMC5;PTPRC;PSMA1;PSMC3;LCK;PSME1;PSME2;LCP2;CD247;SKAP1;LAT
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	42/179	1.128378e-12	5.068924e-10	0	0	4.265674e+00	1.173497e+02	DENND1B;IFITM1;KLRB1;CD81;ITGB2;CD3G;PTPN22;SLA2;CD3E;ITGAL;CD3D;SPN;CASP8;SLAMF7;SLAMF6;ITGB7;CSK;B2M;CD99;NPDC1;CD96;LAG3;CD300A;CD160;CRTAM;SH2D1A;HLA-B;HLA-C;PILRB;HLA-A;HLA-F;HLA-E;NCR3;CLEC2B;CD8B;CD8A;IRF1;KLRD1;CD247;PDCD1;HCST;CLEC2D
GO_Biological_Process_2021	RNA splicing (GO:0008380)	30/98	1.332956e-12	5.389139e-10	0	0	6.106396e+00	1.669710e+02	SF3B4;PDCD7;WDR83;PPP2CA;RNF113A;SNRPD2;TRA2B;DHX15;SF3B1;BCAS2;SRSF11;ZRSR2;SCAF11;FUS;NCBP2;NONO;USB1;MAGOHB;SRRM1;SNRNP40;SCNM1;SRSF2;SRSF4;RNPS1;SNRPA1;SNRPF;HNRNPC;HNRNPH3;SRSF7;SNRPB
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	92/621	1.535040e-12	5.641971e-10	0	0	2.461162e+00	6.694967e+01	ARF1;IFITM1;IFITM2;RPLP0;ITGB2;SLA;RORA;SLA2;TNF;MT2A;IL18RAP;PSMD4;TMSB4X;GRAP2;PSMD3;CFL1;PIM1;B2M;JAK1;SKP1;HSP90AA1;JAGN1;ANXA1;ANXA2;IFNGR1;AIP;HLA-B;HLA-C;IL16;HLA-A;HLA-F;HLA-E;PSMA1;IFNG;IRF3;LCK;IRF1;PSME1;XCL2;PSME2;XCL1;SNRPA1;TNFRSF25;LCP1;PPIA;CTR9;GATA3;IL2RG;PSMA7;HSP90B1;PSMB6;RAP1B;CDC42;CNN2;PSMB7;HNRNPDL;UBB;CCL5;PSMB1;CCL4;UBC;STAT4;STX4;CSK;FYN;RIPK1;IL12RB1;RPS27A;GBP2;GBP1;IP6K2;IL32;HSPA9;HSPA8;TNFSF14;IL10RA;PSMB8;PSMB9;SMARCA4;BATF;ISG20;PSMC5;PSMC3;TNIP2;HNRNPF;IL2RB;HNRNPA2B1;PDCD4;CD27;P4HB;IL7R;IL18R1
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	41/185	1.482277e-11	4.994039e-09	0	0	3.957211e+00	9.867248e+01	DENND1B;ITK;STOML2;CD3G;PTPN22;GATA3;SLA2;CD3E;CD3D;PSMA7;PSMB6;PSMB7;PSMD4;GRAP2;PSMD3;PSMB1;CSK;FYN;PLCG1;SKP1;NCK1;BTN3A1;TRAT1;THEMIS;BTN3A3;HLA-A;BTN3A2;PSMB8;PSMB9;ZAP70;PSMC5;PTPRC;PSMA1;PSMC3;LCK;PSME1;PSME2;LCP2;CD247;SKAP1;LAT
GO_Biological_Process_2021	RNA metabolic process (GO:0016070)	32/133	2.736034e-10	8.509065e-08	0	0	4.384061e+00	9.653413e+01	NUFIP1;CELF2;HNRNPU;HNRNPR;RBM3;RBM4;RNASEH1;POLR2B;POLR2C;DHX36;POLR2F;POLR2I;POLR2K;POLR2L;RBM39;HNRNPA3;RNGTT;WTAP;NCBP2;GTF2F1;SND1;ISG20;SUPV3L1;HNRNPM;SNRNP40;HNRNPK;HNRNPUL1;HNRNPH1;HNRNPF;HNRNPA2B1;HNRNPC;HNRNPH3
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	22/73	1.808192e-09	5.221799e-07	0	0	5.940726e+00	1.195924e+02	PDIA3;HLA-B;HLA-C;TAP1;HLA-A;HLA-F;PSMA7;PSMB8;HLA-E;PSMB9;PSMB6;PSMB7;PSMC5;PSMD4;PSMA1;PSMC3;PSMD3;PSMB1;PSME1;PSME2;CALR;B2M
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	22/78	7.170779e-09	1.932764e-06	0	0	5.408848e+00	1.014335e+02	PDIA3;HLA-B;HLA-C;TAP1;HLA-A;HLA-F;PSMA7;PSMB8;HLA-E;PSMB9;PSMB6;PSMB7;PSMC5;PSMD4;PSMA1;PSMC3;PSMD3;PSMB1;PSME1;PSME2;CALR;B2M
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	53/335	9.374062e-09	2.368708e-06	0	0	2.616233e+00	4.836190e+01	SETD4;ITK;RORA;PTPN22;PARK7;HMGB1;TNF;TBK1;FLOT1;ZBP1;GBP5;ANXA1;BTN3A1;F2R;IL16;HLA-A;BTN3A2;HLA-E;RUNX1;IFNG;IRF3;IRF1;XCL1;CD46;GAPDH;STOML2;TMED10;GATA3;PHB;LY9;DHX36;RPS3;POLR2F;SLAMF6;MBP;RIPK1;CD58;IL12RB1;TIGIT;POLR2K;POLR2L;XBP1;XRCC6;XRCC5;POLR3GL;CRTAM;BATF;MAPK13;CD2;PTPRC;CD6;POLR3C;IL18R1
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	31/146	1.306396e-08	2.950969e-06	0	0	3.724426e+00	6.761102e+01	ANP32A;ROCK1;YWHAB;HNRNPU;ZFP36L2;PSMA7;FXR1;PSMB6;PSMB7;PSMD4;UBB;PSMD3;DHX36;UBC;PSMB1;RPS27A;EXOSC1;HSPA8;PCID2;NPM1;FUS;CIRBP;PSMB8;PSMB9;CARHSP1;PSMC5;PSMA1;PSMC3;SERBP1;PSME1;PSME2
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	24/94	1.313812e-08	2.950969e-06	0	0	4.723894e+00	8.572804e+01	SRP19;RPL3;ARL6IP1;RPL21;RPS7;SSR2;RPLP0;SRP54;RPS3A;RPSA;RPL23A;SRP14;RPL9;RPL6;SRP9;RPS26;RPS15A;RPL27A;RPL14;RPS3;SSR1;RPL27;RPS27A;RPL17
GO_Biological_Process_2021	regulation of mRNA splicing, via spliceosome (GO:0048024)	23/90	2.577001e-08	5.483588e-06	0	0	4.727025e+00	8.260029e+01	SF3B4;RBM39;RBM25;DDX5;WTAP;CELF2;CIRBP;HNRNPU;RBM3;FXR1;RBM4;REST;HNRNPK;SON;PUF60;U2AF2;C1QBP;TRA2B;CWC22;SRSF3;SRSF4;RNPS1;SRSF7
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	27/122	4.475418e-08	9.047057e-06	0	0	3.919314e+00	6.632295e+01	ANP32A;YWHAB;ZC3HAV1;ZFP36L2;PSMA7;FXR1;PSMB6;PSMB7;PSMD4;UBB;PSMD3;DHX36;UBC;PSMB1;RPS27A;EXOSC1;HSPA8;PCID2;PSMB8;PSMB9;CARHSP1;PSMC5;PSMA1;PSMC3;SERBP1;PSME1;PSME2
GO_Biological_Process_2021	transcription elongation from RNA polymerase II promoter (GO:0006368)	19/67	6.856522e-08	1.320044e-05	0	0	5.440073e+00	8.973662e+01	PCID2;SUPT16H;CCNH;NCBP2;CTR9;ADRM1;ELP2;RTF1;SSRP1;GTF2F1;IWS1;CDK9;POLR2B;POLR2C;POLR2F;TCEA1;POLR2I;POLR2K;POLR2L
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	90/742	7.912232e-08	1.454052e-05	0	0	1.937149e+00	3.167678e+01	GSK3B;PRR7;RBM25;TNFAIP8;ARL6IP1;CITED2;PDCD5;CIB1;PARK7;HMGB1;CD3E;TNF;CASP8;OPA1;C1QBP;CFL1;PIM1;ARL6IP5;PHLDA1;CTNNBL1;ZBP1;DAXX;HSP90AA1;PCID2;ANXA1;PRMT2;ADAM10;RPS3A;DNM2;SUPV3L1;ARHGAP10;BRMS1;IRF3;BIN1;BIRC6;TMBIM6;TNFRSF25;ARHGEF1;PPIA;PPID;VCP;LTK;ANP32A;HDAC1;GLO1;HTRA2;PHB;STK4;HSP90B1;FGD3;PRDX2;TFPT;MIEN1;UBB;PDCD10;PERP;UBC;RPS3;FLNA;PMAIP1;RIPK1;BAK1;RPS27A;LCMT1;IP6K2;HSPA9;JUN;XBP1;NPM1;GADD45B;HSPA5;MGMT;BAD;GZMA;BFAR;PA2G4;CFLAR;REST;HNRNPK;COPS5;SON;RPS6KB1;STK17A;IL2RB;CD27;BAX;PDCD2;ATM;RNPS1;CALR
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	66/488	8.733438e-08	1.483781e-05	0	0	2.182023e+00	3.546556e+01	ARHGAP9;HSP90AB1;ITGB2;LPCAT1;HMGB1;ITGAL;SRP14;ACTR1B;LAMP1;PSMD3;TBC1D10C;OSTF1;GYG1;B2M;CTSC;CAP1;CD53;HSP90AA1;ANXA2;CD300A;PGAM1;TUBB;HLA-B;HLA-C;ADAM10;RHOF;ILF2;DDOST;BIN2;TMBIM1;ADAM8;CD47;PPIA;VAMP2;KPNB1;KMT2E;CD63;VCP;ROCK1;RAP1B;CNN2;PSMB7;PSMB1;ORMDL3;STOM;CD59;CD58;HMOX2;DYNC1H1;HSPA8;XRCC6;XRCC5;AGL;SURF4;RAB27A;PDAP1;PA2G4;TUBB4B;SVIP;ERP44;DIAPH1;PTPRC;PSMC3;RAB14;RAB18;ACTR10
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	24/103	8.807998e-08	1.483781e-05	0	0	4.183699e+00	6.796428e+01	SRP19;RPL3;RPL21;RPS7;RPLP0;SRP54;RPSA;RPS3A;RPL23A;SRP14;RPL9;RPL6;SRP9;RPS26;SPCS2;RPS15A;SPCS1;RPL27A;RPL14;RPS3;CHMP4A;RPL27;RPS27A;RPL17
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	65/481	1.127523e-07	1.768880e-05	0	0	2.179006e+00	3.485989e+01	ARHGAP9;HSP90AB1;ITGB2;LPCAT1;HMGB1;ITGAL;SRP14;ACTR1B;LAMP1;PSMD3;TBC1D10C;OSTF1;GYG1;B2M;CTSC;CAP1;CD53;HSP90AA1;ANXA2;CD300A;PGAM1;TUBB;HLA-B;HLA-C;ADAM10;RHOF;ILF2;DDOST;BIN2;TMBIM1;ADAM8;CD47;PPIA;VAMP2;KPNB1;CD63;VCP;ROCK1;RAP1B;CNN2;PSMB7;PSMB1;ORMDL3;STOM;CD59;CD58;HMOX2;DYNC1H1;HSPA8;XRCC6;XRCC5;AGL;SURF4;RAB27A;PDAP1;PA2G4;TUBB4B;SVIP;ERP44;DIAPH1;PTPRC;PSMC3;RAB14;RAB18;ACTR10
GO_Biological_Process_2021	DNA-templated transcription, elongation (GO:0006354)	19/69	1.150890e-07	1.768880e-05	0	0	5.221908e+00	8.343335e+01	PCID2;SUPT16H;CCNH;NCBP2;CTR9;ADRM1;ELP2;RTF1;SSRP1;GTF2F1;IWS1;CDK9;POLR2B;POLR2C;POLR2F;TCEA1;POLR2I;POLR2K;POLR2L
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	22/90	1.217183e-07	1.768880e-05	0	0	4.451467e+00	7.087429e+01	SRP19;RPL3;RPL21;RPS7;RPLP0;SRP54;RPS3A;RPSA;RPL23A;SRP14;RPL9;RPL6;SRP9;RPS26;RPS15A;RPL27A;RPL14;RPS3;RPL27;SEC61B;RPS27A;RPL17
GO_Biological_Process_2021	regulation of RNA splicing (GO:0043484)	20/76	1.225047e-07	1.768880e-05	0	0	4.909855e+00	7.814092e+01	RBM38;RBM39;AHNAK;FUS;HNRNPLL;CLK3;ERN1;RPS26;HNRNPK;SON;SNRNP70;HNRNPH1;U2AF2;TRA2B;HNRNPF;CWC22;SRSF3;TMBIM6;HNRNPH3;RBM22
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	65/485	1.534584e-07	2.072775e-05	0	0	2.157779e+00	3.385520e+01	ARHGAP9;HSP90AB1;ITGB2;LPCAT1;HMGB1;ITGAL;SRP14;ACTR1B;LAMP1;PSMD3;TBC1D10C;OSTF1;GYG1;B2M;CTSC;CAP1;CD53;HSP90AA1;ANXA2;CD300A;PGAM1;TUBB;HLA-B;HLA-C;ADAM10;RHOF;ILF2;DDOST;BIN2;TMBIM1;ADAM8;CD47;PPIA;VAMP2;KPNB1;CD63;VCP;ROCK1;RAP1B;CNN2;PSMB7;PSMB1;ORMDL3;STOM;CD59;CD58;HMOX2;DYNC1H1;HSPA8;XRCC6;XRCC5;AGL;SURF4;RAB27A;PDAP1;PA2G4;TUBB4B;SVIP;ERP44;DIAPH1;PTPRC;PSMC3;RAB14;RAB18;ACTR10
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	52/354	1.538048e-07	2.072775e-05	0	0	2.392451e+00	3.753177e+01	PPP1R11;UBE2D2;UBE2D3;TNFAIP3;RNF115;MAEA;KAT5;PSMD4;PTTG1;PSMD3;FBXO8;FBXO7;MYLIP;FBXW5;RAD23A;VPS37A;PPP2R5C;RNF167;RNF126;RNF125;PSMA1;PSME1;PSME2;BIRC6;RNF166;ANAPC1;VCP;VPS4B;VPS4A;RCHY1;PSMA7;PSMB6;PSMB7;TBX21;PSMB1;BUB3;XBP1;UBE2I;CRBN;ADRM1;UBE2G1;BFAR;UBE2A;PSMB8;PSMB9;SPSB3;CUL4A;PSMC5;PSMC3;STUB1;RNF185;RNF187
GO_Biological_Process_2021	nucleic acid metabolic process (GO:0090304)	19/71	1.890501e-07	2.465579e-05	0	0	5.020525e+00	7.772402e+01	HNRNPA3;WTAP;NCBP2;HNRNPU;HNRNPR;GTF2F1;HNRNPM;HNRNPK;HNRNPH1;POLR2B;POLR2C;HNRNPF;HNRNPA2B1;POLR2F;HNRNPC;POLR2I;POLR2K;RAN;POLR2L
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	29/148	2.381280e-07	2.943468e-05	0	0	3.361282e+00	5.126109e+01	GSK3B;CD81;YWHAB;UBE2D3;ITGB2;HTRA2;CIB1;UBE2J2;IPO5;UBL5;PCM1;CASP8;PPP3CC;YWHAQ;PDCD10;TPR;RAC2;PMAIP1;FLNA;FYN;YWHAH;PRNP;BAD;GZMB;IFNG;ITGB1BP1;VAMP2;RAN;RBM22
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	48/320	2.437956e-07	2.943468e-05	0	0	2.448579e+00	3.728436e+01	SLBP;DDX5;CCNH;HDAC1;CTR9;SRRT;MAZ;ZBTB1;DDX21;PHAX;RORA;RTF1;IWS1;PCF11;POLR2B;TAF1C;POLR2C;POLR2F;POLR2I;POLR2K;NR2C2AP;POLR2L;ABT1;CPSF4;XBP1;PCID2;SUPT16H;RNGTT;TAF12;NCBP2;ADRM1;SSU72;ELP2;DEK;SSRP1;MED4;GTF2F1;WDR33;CDK9;NUDT21;NCOR1;MAF;INTS5;NABP2;TCEA1;TAF7;SNRPF;SNRPB
GO_Biological_Process_2021	regulation of T cell receptor signaling pathway (GO:0050856)	13/35	2.475338e-07	2.943468e-05	0	0	8.096499e+00	1.231617e+02	PRNP;CD81;CD160;CD300A;PVRIG;TRAT1;SH2D1A;PTPN22;SLA2;DGKZ;LCK;RPS3;GBP1
GO_Biological_Process_2021	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	48/321	2.680264e-07	3.096088e-05	0	0	2.439477e+00	3.691461e+01	VCP;UBE2D3;DERL1;DERL2;UBE2J2;FBXO44;PSMA7;USP19;HSP90B1;PSMB6;PSMB7;MAEA;KAT5;PSMD4;PTTG1;UBB;TBX21;PSMD3;PSMB1;UBC;SEC61B;BUB3;RPS27A;SKP1;FBXW5;CRBN;HSPA5;TMUB1;UBE2G1;DNAJB14;BFAR;RAD23A;UBE2A;PPP2R5C;PSMB8;PSMB9;SPSB3;CUL4A;RNF126;PSMC5;PSMA1;PSMC3;PSME1;PSME2;STUB1;RNF185;ANAPC1;RNF187
GO_Biological_Process_2021	mRNA metabolic process (GO:0016071)	22/95	3.371794e-07	3.786712e-05	0	0	4.145455e+00	6.177827e+01	SF3B4;SLBP;DDX5;NCBP2;SCAF11;NONO;HNRNPR;ZFP36L2;ERN1;NUDT21;SON;PCF11;U2AF2;HNRNPA2B1;DHX15;SRSF2;SRSF4;SNRPF;SRSF7;SRSF11;DIS3L2;SNRPB
GO_Biological_Process_2021	proteolysis involved in cellular protein catabolic process (GO:0051603)	19/74	3.833669e-07	4.189061e-05	0	0	4.745912e+00	7.011740e+01	VCP;HM13;VPS4B;GZMA;NGLY1;VPS4A;TNFAIP3;GZMB;CTSW;FBXO44;CASP8;UBB;CLPP;UBC;CAPN2;PMAIP1;STUB1;RPS27A;CTSC
GO_Biological_Process_2021	proteasomal protein catabolic process (GO:0010498)	35/205	4.833202e-07	5.142273e-05	0	0	2.844598e+00	4.136781e+01	VCP;UBE2D3;DERL1;FBXO44;PSMA7;PSMB6;PSMB7;ERLEC1;MAEA;KAT5;PSMD4;TBX21;PSMD3;PSMB1;PMAIP1;FBXW5;CRBN;UBE2G1;BFAR;RAD23A;UBE2A;PPP2R5C;PSMB8;PSMB9;SPSB3;CUL4A;RNF126;PSMC5;PSMA1;PSMC3;PSME1;PSME2;STUB1;RNF185;RNF187
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	21/90	5.423364e-07	5.553656e-05	0	0	4.184219e+00	6.036732e+01	NDUFB9;COA3;NDUFB7;NDUFA6;COX16;NDUFB10;NDUFA5;PET100;NDUFB3;ECSIT;PET117;NDUFS8;SDHAF2;NDUFAF7;NDUFAF4;SDHAF1;NDUFAF2;NDUFS2;TMEM126B;NDUFAF1;NDUFV2
GO_Biological_Process_2021	response to unfolded protein (GO:0006986)	15/49	5.494589e-07	5.553656e-05	0	0	6.049909e+00	8.720539e+01	HSPA9;HSPA8;DAXX;HSP90AA1;HSP90AB1;HSPA5;DERL1;HSPE1;ERN1;DNAJB1;ERP44;BAX;TMBIM6;BAK1;OPTN
