Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	242/1406	2.852689e-43	2.031115e-40	0	0	3.216155e+00	3.150639e+02	EIF4A2;TES;RPL3;POP4;RTCB;HNRNPU;HNRNPR;ENO1;RPL9;GPATCH8;RPL6;TIAL1;PSMD4;SNRPD2;ABT1;RPL21;IMP3;SCAF11;CIRBP;HLA-A;SND1;GTPBP4;SRRM1;SUB1;GRWD1;RPL27;PFN1;DUS3L;SLBP;ANP32A;PRKRIP1;NMD3;ZC3HAV1;RTF1;TXN;HNRNPLL;MRPL10;FXR1;PRDX1;DHX36;RRS1;LYAR;APOBEC3C;PRPF38B;JUN;XRCC6;APOBEC3G;XRCC5;APOBEC3H;MRPL28;PA2G4;MAGOHB;PRRC2B;MANF;RPS26;HNRNPM;HNRNPK;RPL27A;HNRNPF;RNPS1;NOL11;CALR;HNRNPC;ARF1;RPLP0;SRP54;TFB1M;MRPL32;WDR43;MECP2;PCF11;TMSB4X;C1QBP;DHX15;ANXA7;SEC61B;ANXA2;PRMT1;PPHLN1;MRPS7;SRP9;MRPL43;UCHL5;GNL3;WDR33;PSMA1;HNRNPH1;PTRH1;STRAP;ARHGEF1;HNRNPH3;MAPRE1;SF3B4;AHNAK;SRRT;MRPS31;NOL7;RPS27L;MRPS30;RPS15A;RPL14;RPS3;FLNA;RPS27A;RPL17;SF3B1;SRSF11;EXOSC1;TSNAX;DYNC1H1;NPM1;CDKN2A;MCRS1;TUBB4B;KTN1;NUDT21;SERBP1;HNRNPA2B1;RPL22L1;PRPF31;SRP19;ACAA2;PEBP1;NUCKS1;MSI2;PARK7;SRP14;BZW1;IPO5;RBMX2;CWC22;ZBP1;PDIA3;PNISR;PCID2;SUPT16H;RPS7;DIMT1;ANXA11;RPSA;WBP11;GTF2F1;ILF2;TUFM;EBNA1BP2;ILF3;HNRNPUL1;RPL7L1;SRSF2;SRSF3;SRSF4;S100A4;SNRPF;SNRNP200;PPIB;SRSF7;PPIA;KPNB1;SNRPA;SNRPB;DDX6;DDX5;VCP;RPS19BP1;MAZ;CORO1A;ZFP36L2;HSP90B1;RNASEH1;HNRNPDL;TPR;UBC;G3BP2;BRIX1;ZC3H15;HSPA9;FDPS;CPSF4;HSPA8;UBE2I;FUS;NONO;TBCA;EIF2S1;CLK3;DIAPH1;SON;CAPRIN1;DIDO1;RBM25;HSP90AB1;CELF2;HMGB1;SYNE1;MRPL4;RBM3;RBM4;SNRNP70;MRPL9;RBM34;LBR;EIF5B;HSP90AA1;NCBP2;RPS3A;TRNAU1AP;PATL2;SUPV3L1;DDX19A;DALRD3;MYH9;SNRPA1;SLC25A11;RBM22;NUFIP1;DDX21;SLC3A2;JAKMIP1;PUF60;U2AF2;POLR2B;TRA2B;FAM120A;RALY;DCAF13;NOP56;RBM38;RBM39;HNRNPA3;DUT;GPKOW;CCDC59;PDAP1;RPL23A;DEK;SSRP1;HSPE1;SNRNP40;EIF3G;P4HB;SSBP1;RAN
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	50/322	4.528951e-08	1.612306e-05	0	0	2.554465e+00	4.319649e+01	TES;HSP90AB1;YWHAB;ENO1;PARK7;BZW1;RPL6;CAPZB;BSG;RUVBL1;CLIC1;TBC1D10A;NCK1;NUDC;ANXA1;ANXA2;AHSA1;SND1;MYH9;TAGLN2;PFN1;CD46;MAPRE1;DBN1;DDX6;AHNAK;SLC3A2;ZC3HAV1;PSMB6;CNN2;DNAJB1;LDHA;PUF60;PRDX1;RPL14;FLNA;ARGLU1;ZC3H15;NOP56;HSPA8;HSPA5;RPL23A;KTN1;PPP1CA;EHD1;RPS26;HNRNPK;SERBP1;PFKP;RAN
GO_Molecular_Function_2021	MHC protein binding (GO:0042287)	11/28	1.091364e-06	2.590170e-04	0	0	8.855190e+00	1.215648e+02	LAG3;CD8B;CD81;FCRL6;CD8A;TUBB;DERL1;TAP1;PILRB;TUBB4B;HLA-E
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	39/265	5.094272e-06	9.067804e-04	0	0	2.384188e+00	2.905704e+01	GSK3B;VCP;HSP90AB1;HM13;DERL1;CXCR4;PTPN22;UBE2J2;ACTG1;BAG5;CASP8;UBB;UBC;RIPK1;RPS27A;FBXO7;JAK1;HSPA9;SMAD2;GABARAPL2;HSPA8;DAXX;JUN;HSP90AA1;HSPA5;XRCC5;PYHIN1;TUBB;RPA2;UBE2G1;PA2G4;UBE2A;CUL4A;TXNIP;NDUFS2;TMBIM6;STUB1;CALR;OTUB1
GO_Molecular_Function_2021	MHC class I protein binding (GO:0042288)	8/17	6.636985e-06	9.451067e-04	0	0	1.214315e+01	1.447810e+02	CD8B;CD8A;TUBB;DERL1;TAP1;PILRB;TUBB4B;HLA-E
GO_Molecular_Function_2021	tau protein binding (GO:0048156)	12/40	9.456286e-06	9.747527e-04	0	0	5.865973e+00	6.786245e+01	PPP2CA;SMAD2;GSK3B;HSP90AA1;HSP90AB1;ROCK1;BAG2;BIN1;PIN1;FYN;STUB1;ACTB
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	40/282	9.583242e-06	9.747527e-04	0	0	2.283376e+00	2.638554e+01	GSK3B;VCP;PRR7;HSP90AB1;HM13;DERL1;CXCR4;PTPN22;UBE2J2;ACTG1;BAG5;CASP8;UBB;UBC;RIPK1;RPS27A;FBXO7;JAK1;HSPA9;SMAD2;GABARAPL2;HSPA8;DAXX;JUN;HSP90AA1;HSPA5;XRCC5;PYHIN1;TUBB;RPA2;UBE2G1;PA2G4;UBE2A;CUL4A;TXNIP;NDUFS2;TMBIM6;STUB1;CALR;OTUB1
GO_Molecular_Function_2021	purine ribonucleoside triphosphate binding (GO:0035639)	56/460	2.039490e-05	1.815146e-03	0	0	1.921093e+00	2.074824e+01	ARF1;HSP90AB1;ABCD3;CHD8;SRP54;HNRNPU;GIMAP7;GUK1;ANXA6;PIM1;RAC2;RAB8A;MAP4K1;GBP5;HSP90AA1;TUBB;TAP1;RHOF;RUNX3;GTPBP4;TUBA4A;GNL3;DNM2;ARL4C;ERN1;ZAP70;MYH9;ARF6;PRPS1;PNKP;VPS4A;STK4;RAP1B;CDC42;DHX36;RAB28;ABCF2;GBP2;GBP1;HSPA9;HSPA8;RRM1;HSPA5;SMARCA5;RAB27A;TUBB4B;GLUD1;SNRK;RAB14;RHEB;STK17A;RAB9A;ABCE1;MYO1F;PFKP;RAN
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	37/263	2.448806e-05	1.937278e-03	0	0	2.258531e+00	2.397956e+01	SLBP;DDX6;DDX5;RBM25;CELF2;HNRNPU;HNRNPR;PARK7;HNRNPLL;FXR1;RBM4;PCF11;SNRNP70;C1QBP;TRA2B;DHX36;TPR;RPS3;G3BP2;SF3B1;RPS7;NCBP2;CIRBP;RPS3A;MRPS7;GNL3;RPS26;HNRNPM;NUDT21;CARHSP1;HNRNPK;HNRNPA2B1;SERBP1;RNPS1;SRSF4;CALR;HNRNPC
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	10/35	8.347394e-05	5.087398e-03	0	0	5.467744e+00	5.134746e+01	NDUFB9;NDUFB7;NDUFA6;NDUFS8;NDUFB10;NDUFA5;NDUFA4;NDUFB3;NDUFS2;NDUFV2
