Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	large ribosomal subunit (GO:0015934)	39/59	1.755247e-31	5.932734e-29	0	0	2.724291e+01	1.929275e+03	RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL12;RPL11;RPL36A;MRPL17;RPL8;RPL9;RPL7;RPL7A;MRPL1;RPL36;RPL14;RPL35;RPLP2;RPL13;RPL38;RPL37;RPL18;RPL39;RPL19;RPL41;RPL21;RPL23;RPL22;RPL13A;RPL35A;RPL23A;MRPL22;RPL27A;RPL37A;RPL24;RPL29;RPL28
GO_Cellular_Component_2021	cytosolic large ribosomal subunit (GO:0022625)	37/55	2.320492e-30	3.921631e-28	0	0	2.867762e+01	1.956840e+03	RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL12;RPL11;RPL36A;RPL8;RPL9;RPL7;RPL7A;MRPL1;RPL36;RPL14;RPL35;RPLP2;RPL13;RPL38;RPL37;RPL18;RPL39;RPL19;RPL41;RPL21;RPL23;RPL22;RPL13A;RPL35A;RPL23A;RPL27A;RPL37A;RPL24;RPL29;RPL28
GO_Cellular_Component_2021	cytosolic small ribosomal subunit (GO:0022627)	29/40	1.465519e-25	1.651152e-23	0	0	3.657513e+01	2.091454e+03	RPS4Y1;RPS15;RPS4X;RPS14;RPS15A;RPS16;RPS19;RPS18;RPS3;RPS27A;RPS10;RPS13;RPS12;RPS7;RPS8;RPS5;RPS6;RPS3A;RPSA;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;DHX29;RPS21;UBA52;RPS23
GO_Cellular_Component_2021	ribosome (GO:0005840)	35/62	5.500379e-25	4.647820e-23	0	0	1.804918e+01	1.008224e+03	RPL30;RPL32;NUFIP2;RPL31;DHX9;RPL11;RPL36A;RPL8;RPL9;RPS4X;RPL7A;RPS19;RPS18;RPL36;RPS3;RPL38;RPL18;RPL39;RPS10;RPS13;RPL19;RPL41;RPS7;RPL23;RPS5;RPL13A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL24;EIF3H;RPS21;RPS23
GO_Cellular_Component_2021	small ribosomal subunit (GO:0015935)	30/45	1.122691e-24	7.589390e-23	0	0	2.776137e+01	1.530937e+03	RPS4Y1;RPS15;RPS4X;RPS14;RPS15A;RPS16;RPS19;RPS18;RPS3;RPS27A;RPS10;RPS13;RPS12;RPS7;RPS8;RPS5;RPS6;RPS3A;RPSA;MRPS6;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;DHX29;RPS21;UBA52;RPS23
GO_Cellular_Component_2021	polysomal ribosome (GO:0042788)	22/30	7.222429e-20	4.068635e-18	0	0	3.795979e+01	1.673059e+03	RPL30;RPL41;NUFIP2;RPL32;DHX9;RPL31;RPL11;RPL36A;RPL8;RPS26;RPL7A;RPS28;RPS29;RPL36;EIF3H;RPL24;RPL38;RPL18;RPL39;RPS21;RPL19;RPS23
GO_Cellular_Component_2021	nucleus (GO:0005634)	421/4484	1.096378e-13	5.293942e-12	0	0	1.588737e+00	4.741044e+01	RPL5;RPL30;POP7;RPL3;RRP1;THYN1;HNRNPU;RPL9;RPL7;ALKBH5;GPBP1;PSMD1;PRKACB;CHID1;SAP30BP;RPL22;PASK;EML3;EID1;DDX39B;EWSR1;BIN1;PSME4;NUP98;UBA52;OPTN;CGGBP1;ASF1A;EXD2;CTBP1;FLII;MRPL19;GATA3;RPS4Y1;SAMSN1;ANAPC11;HSPH1;WDR70;HMOX1;ZNF267;ZNF146;JUN;UPF3B;PA2G4;TDP2;ADI1;TDP1;HNRNPF;PPT1;RAD17;PSMG2;CDK13;SETD5;RARG;BTG1;CDKN1B;OGG1;PHF1;ADK;PRKAG2;ING4;NIPBL;TUBA1A;TMSB4X;IKBKE;NELFE;CNOT6L;TPI1;FOS;ASH1L;NUDT16L1;WDR33;SERPINB6;GCFC2;PSMA3;ZNF236;SF3B5;AP5Z1;RNMT;URM1;DLST;PSMB5;RPS3;PLAGL2;RPL13;RPS27A;RPL18;ZNF224;SF3B1;SRSF11;YTHDF2;CRBN;STAT1;CSNK1A1;MBD1;CARD8;LRPPRC;PHF5A;FABP5;ZYX;CRLF3;HSPA1A;ZNF451;YEATS4;YY1;PPP1CC;MAEA;GRAP2;KPNA2;HMGN2;HMGN3;HMGN1;BNIP3L;TLE3;IK;ANAPC7;RPS7;RPS8;UBE2E3;RPS6;RPSA;VRK2;THOC6;ILF3;MSH3;ANAPC5;KMT2C;ARL3;CREM;PHB;FOXO3;FHIT;BAG6;SBNO1;ORC4;YBEY;STK38;TPR;BAG1;SMYD2;SMYD3;MAP2K7;AKIRIN1;API5;POLR3GL;TNK2;STYX;ARPC5;LSM5;LSM2;DRAP1;RGCC;COPS5;CNOT7;TADA3;RCAN3;NF1;ZNF655;CNOT8;MYD88;RAD9A;RNF10;MCM7;FHL1;AKAP8L;ZFP82;CDC73;PTBP1;RPL7A;ZNF528;WDR5;IDH3B;TRIM69;BCAS2;CDADC1;MSL3;RPL13A;EDF1;RAD23B;PTP4A1;PTP4A3;CTDSP1;C1D;RPL37A;DNAJC9;NSRP1;GAPDH;BIRC3;NFAT5;RNF34;UHRF2;NUFIP2;SRSF1;VPS4A;PBXIP1;DNAJB1;CCDC85B;POLR2C;HNRNPA1;HNRNPA0;HNRNPA3;RNF25;CNBP;TPRKB;RPL23A;FBXL12;PINK1;IMPDH2;PDCD4;EIF3E;TRIM33;TPT1;PFKP;EIF4A1;PANK2;EIF4A3;NUDT1;CCAR1;RPS15;PPP2R1A;RPS18;MAGOH;FAM53C;DPF2;SNRPD3;RPS13;SKP1;SRRM2;NSMCE1;CSNK1D;ACTN4;THAP1;SRRM1;TFAM;ZNF830;TRIB2;L3MBTL3;BEX2;DHX8;DHX9;TXK;DCUN1D1;PTTG1IP;DGUOK;ZNHIT3;PCBP1;SCAI;STAT5B;EGR1;XRCC6;BCL11B;FBXL8;RPS25;SNW1;RPS27;FUBP3;ANP32E;ID3;CALM3;FBXL3;ANP32B;CALM1;SLC2A4RG;CSRNP1;PYROXD1;CITED4;PRPF19;BABAM1;HINT1;SCML4;NCOA4;CACYBP;ZFY;PARP9;SDE2;PABPC1;HNRNPH3;EEF1E1;PTMA;CSTB;DTYMK;PCNA;PCNP;TCEAL8;SH3BGRL;ZFP14;RXRA;CHRAC1;FAM172A;SERTAD2;HSF1;LMNA;APBB1;EXOSC3;NPM1;RPA1;RPA2;PPP1CA;THEMIS2;STK17B;CAMK4;TTC3;HNRNPA2B1;PRPF31;TARDBP;MPHOSPH8;MAD2L1;MPHOSPH6;ARID4A;CIB1;NR3C1;ETS1;ACTG1;FBL;HELB;CCND2;PDIA3;ARID5A;NOSIP;SUPT7L;EEF1A1;MAU2;PRPF6;SBDS;UBE2V2;MATR3;ISCU;UBIAD1;DDX5;RBM8A;PSMD13;TCF7;PRPF8;SUDS3;PIBF1;ZC3H14;HSPA8;CBX6;POU2F1;UBE2B;NFXL1;MSN;EIF2S2;AZIN1;NR4A2;NR4A1;APPBP2;CYCS;BRWD1;SAE1;UBE2K;DDX3Y;RERE;DYRK4;DYRK2;RBM26;DDX46;HP1BP3;HMGB2;DDX42;PSIP1;HSPB1;DDX41;SENP6;SENP7;NFKBIZ;PDE4B;RBM7;KDM6A;RBM6;KDM6B;USP42;AKTIP;DCXR;RPS3A;IRAK4;PPP2R5C;YWHAZ;ETV7;EEF1G;ELF1;ALS2;OAS1;EEF1D;ELF4;THRAP3;IRF2;RBMS1;NAA38;EAPP;USP14;USP16;USP10;LEF1;RNF6;MAT2B;RNF7;SAMHD1;PSMB10;TBRG1;RNF113A;RMND5A;TDG;SPEN;CDK11A;TAF15;TAF12;ZFC3H1;PDE4DIP;NAP1L1;DEK;USF2;SOD1;NAP1L4;POLE3;RPS6KB2;RGS10;QRICH1;SSBP1;CCDC174;RBMX
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	145/1158	5.487185e-13	2.318336e-11	0	0	2.056721e+00	5.806368e+01	POP5;RPL5;POP7;RPL3;EIF4A3;RRP1;GIMAP2;GIMAP7;RPL9;CDC14A;ACTG1;RPL7;PPP1CC;RPS14;FBL;HELB;CCND2;MAEA;RPS19;RPS18;CSPP1;ARHGDIA;ARHGDIB;RPL36;RPL35;RPS10;RPS13;ANAPC7;RSAD2;RPS7;RPL23;RPS5;RPS6;TPM1;ARID5A;DNTTIP2;ANXA11;CSNK1D;MIF4GD;TUBA4A;EML3;EEF1A1;ILF3;EWSR1;BIN1;SBDS;ANAPC5;MACF1;L3MBTL3;DDX5;TSG101;RAB5C;DHX9;BAZ2A;RPF2;DEDD2;ANAPC11;ORC4;SPATA5L1;DDRGK1;RAD21;LLPH;ZC3H14;ZNF146;XRCC6;CCDC137;PYHIN1;MSN;UPF3B;TBCC;PA2G4;CYLD;RPS25;RGCC;RPS27;RAD17;ZNF655;ANP32B;BRWD1;RPS23;DYRK4;DYRK2;MCM7;HP1BP3;HMGB2;HSPB1;RPS4X;PTBP1;RPL7A;HINT1;CASP8;RAC2;RRP12;RBM7;EMD;CCT3;CR1;DIS3;DDX56;FAAH2;RPL13A;RHOH;EDF1;RPS3A;ZFY;RHOC;GCFC2;KIF2A;AGPS;C1D;EEF1E1;MAPRE1;GAPDH;CSTB;DCTN3;RPL11;MRPS31;RPL36A;NOC4L;ADD3;PNMA1;PPP2R3C;RPS3;RPL13;RPS27A;EXOSC3;RPL18;RPL19;NOP56;NOP58;NPM1;TAF15;STAT1;ZFC3H1;RPL23A;UBE2G2;LRPPRC;RSL1D1;PINK1;TTC3;TSR1;VIM;MPHOSPH8;PNPLA2;MPHOSPH6
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	468/5192	2.018264e-12	7.579704e-11	0	0	1.525525e+00	4.108052e+01	VPS29;RPL5;RPL30;POP7;RPL3;RRP1;THYN1;HNRNPU;RPL9;RPL7;ALKBH5;TFG;GPBP1;PSMD1;PRKACB;CHID1;STARD3;SAP30BP;FNBP1;RPL22;PASK;RC3H2;UNC13D;EML3;EID1;DDX39B;EWSR1;BIN1;PSME4;NUP98;UBA52;OPTN;CGGBP1;ASF1A;EXD2;CTBP1;FLII;MRPL19;GATA3;RPS4Y1;SAMSN1;ANAPC11;HSPH1;WDR70;HMOX1;ZNF267;ZNF146;VTI1B;JUN;UPF3B;PA2G4;TDP2;ADI1;TDP1;HNRNPF;PPT1;RAD17;PSMG2;CDK13;SETD5;RARG;BTG1;CDKN1B;OGG1;PHF1;HEXA;ADK;PRKAG2;ING4;NIPBL;TUBA1A;TMSB4X;RRP12;IKBKE;NELFE;CNOT6L;TPI1;FOS;ASH1L;NUDT16L1;WDR33;SERPINB6;GCFC2;SLC7A6;PSMA3;ZNF236;VAMP2;SF3B5;AP5Z1;RNMT;URM1;DLST;BTAF1;PSMB5;RPS3;PLAGL2;RPL13;RPS27A;RPL18;ZNF224;SF3B1;SRSF11;YTHDF2;CRBN;STAT1;CSNK1A1;MBD1;CARD8;LRPPRC;PHF5A;FABP5;ZYX;CRLF3;HSPA1A;ZNF451;YEATS4;YY1;PPP1CC;MAEA;GRAP2;KPNA2;HMGN2;HMGN3;AP2M1;HMGN1;BNIP3L;TLE3;IK;ANAPC7;RPS7;RPS8;UBE2E3;RPS6;RPSA;VRK2;THOC6;ILF3;MSH3;ANAPC5;KMT2C;ARL3;CREM;PHB;FOXO3;FHIT;BAG6;SBNO1;ORC4;YBEY;STK38;TPR;BAG1;SMYD2;SMYD3;MAP2K7;AP1M1;AKIRIN1;OSBPL7;API5;POLR3GL;TNK2;STYX;ARPC5;LSM5;LSM2;DRAP1;RGCC;COPS5;CNOT7;TADA3;RCAN3;NF1;ZNF655;CNOT8;RAB5A;MYD88;SERINC5;RAD9A;RNF10;MCM7;CPQ;FHL1;AKAP8L;ZFP82;CDC73;PTBP1;RPL7A;ZNF528;WDR5;IDH3B;TRIM69;BCAS2;CDADC1;MSL3;RPL13A;EDF1;RAD23B;PTP4A1;PTP4A3;CTDSP1;DNAJC5;C1D;RPL37A;DNAJC9;NSRP1;GAPDH;BIRC3;NFAT5;RNF34;UHRF2;NUFIP2;SRSF1;VPS4A;PBXIP1;DNAJB1;CCDC85B;POLR2C;HNRNPA1;HNRNPA0;HNRNPA3;RNF25;CNBP;TPRKB;RPL23A;FBXL12;PINK1;IMPDH2;DNAJA3;PDCD4;EIF3E;TRIM33;SPG21;TPT1;PFKP;EIF4A1;PANK2;EIF4A3;NUDT1;CCAR1;RPS15;GOLGA2;PPP2R1A;RPS18;MAGOH;FAM53C;DPF2;SNRPD3;RPS13;RPS12;SKP1;SRRM2;NSMCE1;CSNK1D;ACTN4;THAP1;SRRM1;TFAM;ZNF830;TRIB2;L3MBTL3;BEX2;DHX8;DHX9;TXK;DCUN1D1;PTTG1IP;DGUOK;RAB11FIP1;ZNHIT3;PCBP1;SCAI;STAT5B;EGR1;XRCC6;BCL11B;FBXL8;RPS25;SNW1;RPS27;FUBP3;ANP32E;ID3;CALM3;FBXL3;ANP32B;CALM1;SLC2A4RG;TECPR1;ITM2B;DCP1B;CSRNP1;PYROXD1;CITED4;ICA1;PRPF19;BABAM1;HINT1;SCML4;RAC2;NCOA4;RHOH;CACYBP;ZFY;RHOC;PARP9;SDE2;PABPC1;HNRNPH3;EEF1E1;PTMA;CSTB;DTYMK;PCNA;PCNP;TCEAL8;SH3BGRL;ZFP14;RXRA;CHRAC1;FAM172A;SERTAD2;HSF1;LMNA;APBB1;EXOSC3;NPM1;YIPF4;YIPF5;RPA1;RPA2;PPP1CA;THEMIS2;STK17B;CAMK4;TTC3;HNRNPA2B1;NBR1;PRPF31;TARDBP;MPHOSPH8;MAD2L1;MPHOSPH6;ARID4A;CIB1;NR3C1;GIMAP7;ETS1;ACTG1;FBL;HELB;CCND2;PDIA3;ARID5A;NOSIP;SUPT7L;EEF1A1;MAU2;PRPF6;SBDS;UBE2V2;MATR3;ISCU;UBIAD1;DDX5;RBM8A;PSMD13;COPB1;TCF7;PRPF8;PACSIN2;SUDS3;PIBF1;ZC3H14;HSPA8;CBX6;POU2F1;UBE2B;CCZ1;NFXL1;MSN;EIF2S2;AZIN1;IFT20;NR4A2;NR4A1;ARHGAP30;APPBP2;CYCS;BRWD1;SAE1;UBE2K;DDX3Y;RERE;DYRK4;DYRK2;RBM26;DDX46;HP1BP3;HMGB2;DDX42;PSIP1;HSPB1;DDX41;SENP6;SENP7;NFKBIZ;PDE4B;RBM7;KDM6A;RBM6;KDM6B;USP42;AKTIP;DCXR;RPS3A;IRAK4;PPP2R5C;YWHAZ;ETV7;EEF1G;ELF1;TRAPPC6A;ALS2;OAS1;EEF1D;ELF4;THRAP3;IRF2;ATP6V1B2;RBMS1;NAA38;EAPP;USP14;USP16;USP10;LEF1;RNF6;MAT2B;RNF7;SAMHD1;PSMB10;TBRG1;RNF113A;RMND5A;TDG;S1PR1;SPEN;CDK11A;TAF15;TAF12;ATP2B4;ZFC3H1;PDE4DIP;NAP1L1;DEK;USF2;SOD1;NAP1L4;RPIA;GOLPH3;POLE3;RPS6KB2;RGS10;QRICH1;SSBP1;CCDC174;CLUAP1;RBMX
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	66/387	4.907117e-12	1.658606e-10	0	0	2.884492e+00	7.511313e+01	ITGB1;RPL5;RPL30;RPL3;RPL31;RPLP1;USP33;FHL1;HSPB1;RPL8;RPL9;RPL7;ACTG1;RPS15;RPS4X;PPP1CC;RPL7A;RPS14;LASP1;RPS16;RPS19;RPS18;RAC2;CAPN2;RPLP2;RPL38;RPS10;RPS13;PDIA3;RPS7;ITGA4;RPS8;RPL23;RPS5;ACTN1;RPL22;ANXA5;RPL13A;RPS3A;ACTN4;YWHAZ;RPL37A;IRF2;EVL;ITGA5;PABPC1;MAPRE1;CD44;RALA;RPL12;CORO1B;CORO1C;RPS3;PACSIN2;RPL18;RPL19;HSPA8;NPM1;MSN;ARPC5;RPS29;ZYX;KRAS;VIM;HSPA1A;LIMS1
